"n","optrdd","optrdd.bias","optrdd.cr","truth"
1000,0.114956353859928,0.0157588922035874,1,0.0991974616563409
1000,0.0821153693311876,-0.0170820923251533,1,0.0991974616563409
1000,0.0904074145041331,-0.00879004715220778,1,0.0991974616563409
1000,0.105223708712764,0.00602624705642335,1,0.0991974616563409
1000,0.0935516336137331,-0.00564582804260771,1,0.0991974616563409
1000,0.101400766417518,0.00220330476117722,1,0.0991974616563409
1000,0.0727615024594072,-0.0264359591969337,0,0.0991974616563409
1000,0.104567478707526,0.00537001705118538,1,0.0991974616563409
1000,0.0268058484837077,-0.0723916131726331,0,0.0991974616563409
1000,0.0853656423739028,-0.013831819282438,1,0.0991974616563409
1000,0.153746373142076,0.0545489114857352,0,0.0991974616563409
1000,0.101358465975605,0.00216100431926404,1,0.0991974616563409
1000,0.115602742145084,0.0164052804887431,1,0.0991974616563409
1000,0.125959403602296,0.0267619419459553,1,0.0991974616563409
1000,0.10180080684118,0.00260334518483943,1,0.0991974616563409
1000,0.104147057049906,0.00494959539356488,1,0.0991974616563409
1000,0.105144851075658,0.00594738941931679,1,0.0991974616563409
1000,0.0966009972401807,-0.00259646441616013,1,0.0991974616563409
1000,0.0916547013478462,-0.00754276030849464,1,0.0991974616563409
1000,0.0655153579987418,-0.0336821036575991,1,0.0991974616563409
1000,0.0887219070042805,-0.0104755546520604,1,0.0991974616563409
1000,0.115473479141404,0.0162760174850632,1,0.0991974616563409
1000,0.102402939877598,0.00320547822125751,1,0.0991974616563409
1000,0.0863427967360222,-0.0128546649203187,1,0.0991974616563409
1000,0.101041658850473,0.0018441971941324,1,0.0991974616563409
1000,0.0913891916348956,-0.00780827002144521,1,0.0991974616563409
1000,0.119120121671806,0.0199226600154652,1,0.0991974616563409
1000,0.0938704361383844,-0.00532702551795648,1,0.0991974616563409
1000,0.0977604988488836,-0.00143696280745724,1,0.0991974616563409
1000,0.0819109668115232,-0.0172864948448176,1,0.0991974616563409
1000,0.113550655052867,0.0143531933965256,1,0.0991974616563409
1000,0.11187215164336,0.0126746899870195,1,0.0991974616563409
1000,0.101124216339378,0.00192675468303674,1,0.0991974616563409
1000,0.0800035843026942,-0.0191938773536467,1,0.0991974616563409
1000,0.121759928374224,0.0225624667178828,1,0.0991974616563409
1000,0.0982482012502687,-0.000949260406072183,1,0.0991974616563409
1000,0.117428296567661,0.0182308349113204,1,0.0991974616563409
1000,0.106933191482598,0.00773572982625746,1,0.0991974616563409
1000,0.0983641352547044,-0.000833326401636469,1,0.0991974616563409
1000,0.0981638145169758,-0.00103364713936505,1,0.0991974616563409
1000,0.07506112083816,-0.0241363408181808,1,0.0991974616563409
1000,0.0899805166422229,-0.009216945014118,1,0.0991974616563409
1000,0.122509139846954,0.0233116781906132,1,0.0991974616563409
1000,0.119520695002271,0.0203232333459297,1,0.0991974616563409
1000,0.0951714529235315,-0.00402600873280934,1,0.0991974616563409
1000,0.0880522617633869,-0.011145199892954,1,0.0991974616563409
1000,0.0941936298626585,-0.00500383179368231,1,0.0991974616563409
1000,0.0748477836557906,-0.0243496780005503,1,0.0991974616563409
1000,0.10467575822782,0.00547829657147886,1,0.0991974616563409
1000,0.0997947538154296,0.000597292159088783,1,0.0991974616563409
1000,0.119217850782944,0.0200203891266035,1,0.0991974616563409
1000,0.10448923795988,0.00529177630353916,1,0.0991974616563409
1000,0.0972382625111301,-0.0019591991452108,1,0.0991974616563409
1000,0.0796643368551628,-0.019533124801178,1,0.0991974616563409
1000,0.102941188524629,0.00374372686828819,1,0.0991974616563409
1000,0.0997447997125207,0.000547338056179805,1,0.0991974616563409
1000,0.103994838325949,0.00479737666960846,1,0.0991974616563409
1000,0.104333817144072,0.00513635548773096,1,0.0991974616563409
1000,0.0994482413834798,0.000250779727138925,1,0.0991974616563409
1000,0.103950169640879,0.00475270798453821,1,0.0991974616563409
1000,0.0878803532901975,-0.0113171083661434,1,0.0991974616563409
1000,0.0933768379306426,-0.00582062372569828,1,0.0991974616563409
1000,0.12021912146321,0.0210216598068688,1,0.0991974616563409
1000,0.0930739104867568,-0.00612355116958406,1,0.0991974616563409
1000,0.108910655831885,0.00971319417554416,1,0.0991974616563409
1000,0.0908917662672247,-0.00830569538911613,1,0.0991974616563409
1000,0.0886183185114595,-0.0105791431448813,1,0.0991974616563409
1000,0.0995473082158339,0.000349846559493064,1,0.0991974616563409
1000,0.0721572467800986,-0.0270402148762423,1,0.0991974616563409
1000,0.0641763520572001,-0.0350211095991407,1,0.0991974616563409
1000,0.0941720144871727,-0.00502544716916811,1,0.0991974616563409
1000,0.10395132439705,0.00475386274070957,1,0.0991974616563409
1000,0.089811834570581,-0.00938562708575988,1,0.0991974616563409
1000,0.0737915587280272,-0.0254059029283136,1,0.0991974616563409
1000,0.0700806143109321,-0.0291168473454087,1,0.0991974616563409
1000,0.12822245156712,0.0290249899107787,1,0.0991974616563409
1000,0.0810366152378399,-0.0181608464185009,1,0.0991974616563409
1000,0.149061151129669,0.0498636894733285,0,0.0991974616563409
1000,0.12033577603517,0.0211383143788295,1,0.0991974616563409
1000,0.092781634418017,-0.00641582723832389,1,0.0991974616563409
1000,0.101275287460249,0.00207782580390801,1,0.0991974616563409
1000,0.0874967448191013,-0.0117007168372395,1,0.0991974616563409
1000,0.110316888308594,0.0111194266522536,1,0.0991974616563409
1000,0.123938559349703,0.0247410976933624,1,0.0991974616563409
1000,0.0904994723749114,-0.00869798928142949,1,0.0991974616563409
1000,0.143191972109703,0.0439945104533624,0,0.0991974616563409
1000,0.095372384394181,-0.00382507726215985,1,0.0991974616563409
1000,0.0865914815808392,-0.0126059800755017,1,0.0991974616563409
1000,0.0963296495381359,-0.00286781211820494,1,0.0991974616563409
1000,0.100736224932854,0.00153876327651363,1,0.0991974616563409
1000,0.123938787452775,0.0247413257964341,1,0.0991974616563409
1000,0.0833614528390927,-0.0158360088172481,1,0.0991974616563409
1000,0.0675934106111367,-0.0316040510452041,0,0.0991974616563409
1000,0.106137438890232,0.00693997723389164,1,0.0991974616563409
1000,0.0844546371356069,-0.0147428245207339,1,0.0991974616563409
1000,0.0915924900261664,-0.00760497163017443,1,0.0991974616563409
1000,0.111583857650248,0.012386395993907,1,0.0991974616563409
1000,0.118071496860705,0.0188740352043639,1,0.0991974616563409
1000,0.0840604613756534,-0.0151370002806874,1,0.0991974616563409
1000,0.0939975805349853,-0.00519988112135557,1,0.0991974616563409
1000,0.0952147565532538,-0.00398270510308704,1,0.0991974616563409
1000,0.108588282406483,0.00939082075014223,1,0.0991974616563409
1000,0.0616454490064809,-0.03755201264986,0,0.0991974616563409
1000,0.0807467707950927,-0.0184506908612481,1,0.0991974616563409
1000,0.0979467998830153,-0.00125066177332554,1,0.0991974616563409
1000,0.131099357506985,0.0319018958506445,0,0.0991974616563409
1000,0.0871030366958739,-0.0120944249604669,1,0.0991974616563409
