"n","rdrobust","rdrobust.bias","rdrobust.cr","truth"
1000,0.113067714826077,0.0138702531697365,1,0.0991974616563409
1000,0.127480235060533,0.0282827734041919,1,0.0991974616563409
1000,0.129827160345627,0.0306296986892863,1,0.0991974616563409
1000,0.0664222497076452,-0.0327752119486956,1,0.0991974616563409
1000,0.0829451449059354,-0.0162523167504054,1,0.0991974616563409
1000,0.0989748061613055,-0.000222655495035362,1,0.0991974616563409
1000,0.067993126161897,-0.0312043354944438,1,0.0991974616563409
1000,0.0944762213586473,-0.00472124029769355,1,0.0991974616563409
1000,0.138185513556724,0.0389880519003836,1,0.0991974616563409
1000,0.0916110570428086,-0.00758640461353227,1,0.0991974616563409
1000,0.125394593584142,0.026197131927801,1,0.0991974616563409
1000,0.0828032764690071,-0.0163941851873338,1,0.0991974616563409
1000,0.0842671436294474,-0.0149303180268934,1,0.0991974616563409
1000,0.0850196260797902,-0.0141778355765507,1,0.0991974616563409
1000,0.132248559257412,0.0330510976010713,1,0.0991974616563409
1000,0.081025589882435,-0.0181718717739058,1,0.0991974616563409
1000,0.0901070164705071,-0.00909044518583374,1,0.0991974616563409
1000,0.113634069866309,0.0144366082099679,1,0.0991974616563409
1000,0.0774014421019068,-0.0217960195544341,1,0.0991974616563409
1000,0.112251330756812,0.0130538691004714,1,0.0991974616563409
1000,0.043842739818525,-0.0553547218378158,0,0.0991974616563409
1000,0.0874287823337544,-0.0117686793225865,1,0.0991974616563409
1000,0.0752741789653922,-0.0239232826909486,1,0.0991974616563409
1000,0.106972253927393,0.00777479227105232,1,0.0991974616563409
1000,0.103528987962654,0.00433152630631334,1,0.0991974616563409
1000,0.0506687323406646,-0.0485287293156763,1,0.0991974616563409
1000,0.126363864506797,0.0271664028504557,1,0.0991974616563409
1000,0.0875599371635616,-0.0116375244927793,1,0.0991974616563409
1000,0.114545837642452,0.0153483759861111,1,0.0991974616563409
1000,0.125410243291295,0.0262127816349539,1,0.0991974616563409
1000,0.105875576200191,0.00667811454384998,1,0.0991974616563409
1000,0.072106284728137,-0.0270911769282039,1,0.0991974616563409
1000,0.04489685292802,-0.0543006087283208,0,0.0991974616563409
1000,0.154130265355941,0.0549328036996005,1,0.0991974616563409
1000,0.110693454993601,0.0114959933372596,1,0.0991974616563409
1000,0.185232028498229,0.0860345668418882,0,0.0991974616563409
1000,0.106907872127043,0.00771041047070248,1,0.0991974616563409
1000,0.141239742801525,0.0420422811451839,1,0.0991974616563409
1000,0.10492213588501,0.00572467422866879,1,0.0991974616563409
1000,0.101729166392332,0.00253170473599124,1,0.0991974616563409
1000,0.102081062924181,0.0028836012678401,1,0.0991974616563409
1000,0.120638845263536,0.021441383607195,1,0.0991974616563409
1000,0.146283598919786,0.047086137263445,1,0.0991974616563409
1000,0.123721530129329,0.0245240684729879,1,0.0991974616563409
1000,0.123467860241765,0.0242703985854245,1,0.0991974616563409
1000,0.156464361587069,0.0572668999307279,0,0.0991974616563409
1000,0.0857935486743402,-0.0134039129820007,1,0.0991974616563409
1000,0.0737367477088828,-0.025460713947458,1,0.0991974616563409
1000,0.131747670986179,0.0325502093298378,1,0.0991974616563409
1000,0.0965662132613706,-0.00263124839497025,1,0.0991974616563409
1000,0.104600866154812,0.00540340449847115,1,0.0991974616563409
1000,0.0538505482019275,-0.0453469134544134,0,0.0991974616563409
1000,0.108847009725858,0.00964954806951718,1,0.0991974616563409
1000,0.105033541315495,0.00583607965915428,1,0.0991974616563409
1000,0.076953817229385,-0.0222436444269559,1,0.0991974616563409
1000,0.0912853276099532,-0.00791213404638763,1,0.0991974616563409
1000,0.094309607166094,-0.00488785449024681,1,0.0991974616563409
1000,0.121401049205952,0.0222035875496115,1,0.0991974616563409
1000,0.0958868700863362,-0.00331059157000463,1,0.0991974616563409
1000,0.133416858083889,0.0342193964275486,1,0.0991974616563409
1000,0.126053123298517,0.0268556616421765,1,0.0991974616563409
1000,0.123376647961286,0.0241791863049448,1,0.0991974616563409
1000,0.109130214600309,0.00993275294396784,1,0.0991974616563409
1000,0.098738813063236,-0.000458648593104904,1,0.0991974616563409
1000,0.133701575782922,0.0345041141265812,1,0.0991974616563409
1000,0.0970378659257141,-0.0021595957306268,1,0.0991974616563409
1000,0.109906378670233,0.0107089170138919,1,0.0991974616563409
1000,0.0671697318299479,-0.032027729826393,1,0.0991974616563409
1000,0.073962315409246,-0.0252351462470948,1,0.0991974616563409
1000,0.109216916328394,0.0100194546720534,1,0.0991974616563409
1000,0.131076241471491,0.0318787798151501,1,0.0991974616563409
1000,0.0852863030451957,-0.0139111586111452,1,0.0991974616563409
1000,0.0442515139657202,-0.0549459476906206,0,0.0991974616563409
1000,0.143534925740209,0.0443374640838681,1,0.0991974616563409
1000,0.126419004269235,0.0272215426128944,1,0.0991974616563409
1000,0.0568051602708437,-0.0423923013854972,1,0.0991974616563409
1000,0.0803418397940202,-0.0188556218623206,1,0.0991974616563409
1000,0.0414484213846537,-0.0577490402716872,0,0.0991974616563409
1000,0.098127823970364,-0.00106963768597684,1,0.0991974616563409
1000,0.0927120175663451,-0.0064854440899958,1,0.0991974616563409
1000,0.113322710873186,0.0141252492168455,1,0.0991974616563409
1000,0.112264429983836,0.0130669683274947,1,0.0991974616563409
1000,0.104567547118664,0.00537008546232326,1,0.0991974616563409
1000,0.0588459326403205,-0.0403515290160204,1,0.0991974616563409
1000,0.0939093446782046,-0.0052881169781363,1,0.0991974616563409
1000,0.124434445916236,0.0252369842598949,1,0.0991974616563409
1000,0.121829761969103,0.0226323003127624,1,0.0991974616563409
1000,0.110694032892273,0.0114965712359317,1,0.0991974616563409
1000,0.131755089788843,0.032557628132502,1,0.0991974616563409
1000,0.108521170476733,0.00932370882039174,1,0.0991974616563409
1000,0.0925761626544096,-0.00662129900193126,1,0.0991974616563409
1000,0.114743640346614,0.0155461786902731,1,0.0991974616563409
1000,0.0669454542337021,-0.0322520074226387,1,0.0991974616563409
1000,0.0946459371626192,-0.0045515244937217,1,0.0991974616563409
1000,0.0924549742733128,-0.00674248738302802,1,0.0991974616563409
1000,0.0948990328302123,-0.00429842882612858,1,0.0991974616563409
1000,0.0630793508913891,-0.0361181107649518,1,0.0991974616563409
1000,0.0937130778924369,-0.00548438376390398,1,0.0991974616563409
1000,0.144818264699555,0.0456208030432138,1,0.0991974616563409
1000,0.0792327610278136,-0.0199647006285272,1,0.0991974616563409
1000,0.0606941956318618,-0.038503266024479,0,0.0991974616563409
1000,0.101480755599513,0.00228329394317167,1,0.0991974616563409
1000,0.0997717781549649,0.000574316498623995,1,0.0991974616563409
1000,0.0850739864118202,-0.0141234752445207,1,0.0991974616563409
1000,0.0967039724963934,-0.00249348915994746,1,0.0991974616563409
1000,0.118742085866461,0.01954462421012,1,0.0991974616563409
1000,0.095828566835083,-0.00336889482125785,1,0.0991974616563409
1000,0.134127721550305,0.0349302598939643,1,0.0991974616563409
1000,0.0732471322208404,-0.0259503294355004,1,0.0991974616563409
1000,0.115368698660988,0.0161712370046468,1,0.0991974616563409
1000,0.100986976819225,0.00178951516288423,1,0.0991974616563409
1000,0.10016789335166,0.000970431695319129,1,0.0991974616563409
1000,0.134532604521421,0.0353351428650802,1,0.0991974616563409
1000,0.115694357269642,0.0164968956133009,1,0.0991974616563409
1000,0.116553251097778,0.0173557894414374,1,0.0991974616563409
1000,0.0796319423034271,-0.0195655193529138,1,0.0991974616563409
1000,0.133562026989335,0.0343645653329936,1,0.0991974616563409
1000,0.102987919540436,0.00379045788409521,1,0.0991974616563409
1000,0.100879485977845,0.00168202432150372,1,0.0991974616563409
1000,0.103148650627468,0.00395118897112706,1,0.0991974616563409
1000,0.077359278586891,-0.0218381830694499,1,0.0991974616563409
1000,0.0956970964757605,-0.00350036518058033,1,0.0991974616563409
1000,0.120088669994221,0.0208912083378798,1,0.0991974616563409
1000,0.112828647319926,0.0136311856635855,1,0.0991974616563409
1000,0.138214675550099,0.039017213893758,1,0.0991974616563409
1000,0.100525550697429,0.00132808904108855,1,0.0991974616563409
1000,0.138482223838005,0.0392847621816642,1,0.0991974616563409
1000,0.0963852246583391,-0.00281223699800176,1,0.0991974616563409
1000,0.0506228420311068,-0.0485746196252341,0,0.0991974616563409
1000,0.0701736047742769,-0.0290238568820639,1,0.0991974616563409
1000,0.0622459196026901,-0.0369515420536508,1,0.0991974616563409
1000,0.079039839511081,-0.0201576221452599,1,0.0991974616563409
1000,0.0522942328354136,-0.0469032288209273,1,0.0991974616563409
1000,0.118055875176313,0.0188584135199719,1,0.0991974616563409
1000,0.168122828406987,0.0689253667506459,0,0.0991974616563409
1000,0.134076115024375,0.0348786533680341,1,0.0991974616563409
1000,0.0848837868026743,-0.0143136748536666,1,0.0991974616563409
1000,0.101455078297159,0.00225761664081786,1,0.0991974616563409
1000,0.146976026570408,0.0477785649140676,1,0.0991974616563409
1000,0.0748041012556762,-0.0243933604006647,1,0.0991974616563409
1000,0.131980407184768,0.0327829455284269,1,0.0991974616563409
1000,0.137802807677359,0.0386053460210179,1,0.0991974616563409
1000,0.102986140645738,0.00378867898939667,1,0.0991974616563409
1000,0.0776882839390866,-0.0215091777172543,1,0.0991974616563409
1000,0.0925544455330971,-0.00664301612324375,1,0.0991974616563409
1000,0.0920369396252143,-0.00716052203112655,1,0.0991974616563409
1000,0.0626733413672795,-0.0365241202890613,1,0.0991974616563409
1000,0.0558574274612353,-0.0433400341951055,1,0.0991974616563409
1000,0.0713387444667621,-0.0278587171895787,1,0.0991974616563409
1000,0.0719368243273406,-0.0272606373290002,1,0.0991974616563409
1000,0.0986900963514604,-0.000507365304880436,1,0.0991974616563409
1000,0.0702915727915135,-0.0289058888648273,1,0.0991974616563409
1000,0.074283629261282,-0.0249138323950589,1,0.0991974616563409
1000,0.158680953052271,0.0594834913959302,1,0.0991974616563409
1000,0.0724649761077316,-0.0267324855486092,1,0.0991974616563409
1000,0.181893185509877,0.0826957238535366,0,0.0991974616563409
1000,0.0884698564769637,-0.0107276051793772,1,0.0991974616563409
1000,0.0836931777467416,-0.0155042839095993,1,0.0991974616563409
1000,0.0565302201931328,-0.042667241463208,1,0.0991974616563409
1000,0.0830123115888897,-0.0161851500674512,1,0.0991974616563409
1000,0.0749646605765594,-0.0242328010797815,1,0.0991974616563409
1000,0.113993033503969,0.0147955718476279,1,0.0991974616563409
1000,0.0630938553798888,-0.0361036062764521,1,0.0991974616563409
1000,0.0876066542422191,-0.0115908074141217,1,0.0991974616563409
1000,0.120946866871358,0.0217494052150167,1,0.0991974616563409
1000,0.045558896123973,-0.0536385655323678,1,0.0991974616563409
1000,0.0905092447440983,-0.00868821691224259,1,0.0991974616563409
1000,0.0932740663377032,-0.00592339531863767,1,0.0991974616563409
1000,0.0511823418608622,-0.0480151197954786,1,0.0991974616563409
1000,0.095378787751911,-0.00381867390442986,1,0.0991974616563409
1000,0.145913893087395,0.046716431431054,1,0.0991974616563409
1000,0.0379977933725142,-0.0611996682838267,0,0.0991974616563409
1000,0.0808609503373882,-0.0183365113189527,1,0.0991974616563409
1000,0.109042159763082,0.00984469810674132,1,0.0991974616563409
1000,0.107091819685472,0.00789435802913113,1,0.0991974616563409
1000,0.0787717408275379,-0.020425720828803,1,0.0991974616563409
1000,0.142493348135037,0.043295886478696,1,0.0991974616563409
1000,0.130381780891222,0.0311843192348807,1,0.0991974616563409
1000,0.0906267602275677,-0.0085707014287732,1,0.0991974616563409
1000,0.120563911058529,0.0213664494021883,1,0.0991974616563409
1000,0.104300005222541,0.0051025435662006,1,0.0991974616563409
1000,0.104643376488881,0.00544591483254003,1,0.0991974616563409
1000,0.114910540087565,0.0157130784312239,1,0.0991974616563409
1000,0.0753277987153574,-0.0238696629409834,1,0.0991974616563409
1000,0.0473902602337529,-0.0518072014225879,0,0.0991974616563409
1000,0.0954780346217978,-0.00371942703454303,1,0.0991974616563409
1000,0.100678368219875,0.00148090656353411,1,0.0991974616563409
1000,0.084377799080212,-0.0148196625761288,1,0.0991974616563409
1000,0.106448725702245,0.00725126404590409,1,0.0991974616563409
1000,0.0939343954122713,-0.00526306624406953,1,0.0991974616563409
1000,0.115439182422469,0.0162417207661283,1,0.0991974616563409
1000,0.0911544099402914,-0.00804305171604941,1,0.0991974616563409
1000,0.11863118114301,0.019433719486669,1,0.0991974616563409
1000,0.0967558613565721,-0.00244160029976875,1,0.0991974616563409
1000,0.0930119099149558,-0.00618555174138508,1,0.0991974616563409
1000,0.0791377725091686,-0.0200596891471722,1,0.0991974616563409
1000,0.121813519335026,0.0226160576786855,1,0.0991974616563409
1000,0.0826132465525898,-0.016584215103751,1,0.0991974616563409
1000,0.0486456278980874,-0.0505518337582535,1,0.0991974616563409
1000,0.0472857677470346,-0.0519116939093062,1,0.0991974616563409
1000,0.0956165740312039,-0.00358088762513692,1,0.0991974616563409
1000,0.070415819103759,-0.0287816425525818,1,0.0991974616563409
1000,0.131502276321751,0.0323048146654106,1,0.0991974616563409
1000,0.100914588012738,0.00171712635639737,1,0.0991974616563409
1000,0.114003774111505,0.0148063124551644,1,0.0991974616563409
1000,0.115509660298327,0.0163121986419866,1,0.0991974616563409
1000,0.127144705158921,0.0279472435025798,1,0.0991974616563409
1000,0.0844657246026244,-0.0147317370537165,1,0.0991974616563409
1000,0.0938085274648208,-0.00538893419152003,1,0.0991974616563409
1000,0.0742620387663765,-0.0249354228899644,1,0.0991974616563409
1000,0.079418409659498,-0.0197790519968429,1,0.0991974616563409
1000,0.0996709651121972,0.000473503455856339,1,0.0991974616563409
1000,0.0939010526843216,-0.00529640897201927,1,0.0991974616563409
1000,0.0562978697744358,-0.042899591881905,1,0.0991974616563409
1000,0.167491002552582,0.0682935408962416,0,0.0991974616563409
1000,0.0603664554203454,-0.0388310062359955,1,0.0991974616563409
1000,0.132016752321439,0.032819290665098,1,0.0991974616563409
1000,0.0985559936874323,-0.000641467968908571,1,0.0991974616563409
1000,0.072820628384032,-0.0263768332723088,1,0.0991974616563409
1000,0.100058374172257,0.000860912515915746,1,0.0991974616563409
1000,0.0678412480901214,-0.0313562135662195,1,0.0991974616563409
1000,0.0943159072675649,-0.00488155438877597,1,0.0991974616563409
1000,0.133129850370736,0.0339323887143952,1,0.0991974616563409
1000,0.114973626871156,0.0157761652148148,1,0.0991974616563409
1000,0.0522822089857212,-0.0469152526706196,1,0.0991974616563409
1000,0.128647385922315,0.0294499242659743,1,0.0991974616563409
1000,0.0845664537094296,-0.0146310079469112,1,0.0991974616563409
1000,0.0508058095235574,-0.0483916521327835,0,0.0991974616563409
1000,0.0923619241502177,-0.00683553750612315,1,0.0991974616563409
1000,0.0978739877443653,-0.00132347391197557,1,0.0991974616563409
1000,0.134113783450955,0.0349163217946137,1,0.0991974616563409
1000,0.0930497120176612,-0.00614774963867964,1,0.0991974616563409
1000,0.108342192652873,0.0091447309965324,1,0.0991974616563409
1000,0.100978027239196,0.00178056558285528,1,0.0991974616563409
1000,0.0903297534017135,-0.0088677082546274,1,0.0991974616563409
1000,0.128916558344366,0.0297190966880247,1,0.0991974616563409
1000,0.102004827061634,0.00280736540529275,1,0.0991974616563409
1000,0.114630409985818,0.0154329483294769,1,0.0991974616563409
1000,0.128228599383656,0.0290311377273149,1,0.0991974616563409
1000,0.0935025401779727,-0.0056949214783682,1,0.0991974616563409
1000,0.0992030960839487,5.63442760787014e-06,1,0.0991974616563409
1000,0.115454170018946,0.0162567083626053,1,0.0991974616563409
1000,0.110960458714978,0.0117629970586366,1,0.0991974616563409
1000,0.135314295399664,0.0361168337433227,1,0.0991974616563409
1000,0.0962772867557821,-0.00292017490055879,1,0.0991974616563409
1000,0.123677879824205,0.024480418167864,1,0.0991974616563409
1000,0.067686713846084,-0.0315107478102568,1,0.0991974616563409
1000,0.0847434943397741,-0.0144539673165667,1,0.0991974616563409
1000,0.108737156622985,0.00953969496664425,1,0.0991974616563409
1000,0.105362912794708,0.00616545113836692,1,0.0991974616563409
1000,0.0883664430866686,-0.0108310185696722,1,0.0991974616563409
1000,0.0741460140840353,-0.0250514475723055,1,0.0991974616563409
1000,0.0982567040509845,-0.000940757605356335,1,0.0991974616563409
1000,0.0755075730966226,-0.0236898885597183,1,0.0991974616563409
1000,0.150917447777592,0.0517199861212507,0,0.0991974616563409
1000,0.102680347312696,0.00348288565635529,1,0.0991974616563409
1000,0.0754022512836522,-0.0237952103726887,1,0.0991974616563409
1000,0.0857716526528781,-0.0134258090034627,1,0.0991974616563409
1000,0.100893167541599,0.00169570588525786,1,0.0991974616563409
1000,0.115348681058186,0.0161512194018456,1,0.0991974616563409
1000,0.156470846050936,0.0572733843945948,1,0.0991974616563409
1000,0.0959024812574756,-0.00329498039886528,1,0.0991974616563409
1000,0.0790347110438293,-0.0201627506125115,1,0.0991974616563409
1000,0.117887334594975,0.0186898729386342,1,0.0991974616563409
1000,0.112820515497627,0.0136230538412859,1,0.0991974616563409
1000,0.0972054463168028,-0.00199201533953802,1,0.0991974616563409
1000,0.061646048788189,-0.0375514128681518,1,0.0991974616563409
1000,0.0758932735056327,-0.0233041881507082,1,0.0991974616563409
1000,0.096557699214625,-0.00263976244171588,1,0.0991974616563409
1000,0.116018106981561,0.01682064532522,1,0.0991974616563409
1000,0.0552211500964255,-0.0439763115599154,1,0.0991974616563409
1000,0.0982635312558708,-0.000933930400470018,1,0.0991974616563409
1000,0.181691405576995,0.0824939439206543,0,0.0991974616563409
1000,0.126243437422477,0.0270459757661364,1,0.0991974616563409
1000,0.114043872885141,0.0148464112288002,1,0.0991974616563409
1000,0.088927434795276,-0.0102700268610649,1,0.0991974616563409
1000,0.0867980680623711,-0.0123993935939697,1,0.0991974616563409
1000,0.115153854804512,0.0159563931481712,1,0.0991974616563409
1000,0.0849285565435031,-0.0142689051128378,1,0.0991974616563409
1000,0.0858070958306361,-0.0133903658257048,1,0.0991974616563409
1000,0.122097141559608,0.0228996799032673,1,0.0991974616563409
1000,0.181092164437876,0.0818947027815355,0,0.0991974616563409
1000,0.0307824153480096,-0.0684150463083312,0,0.0991974616563409
1000,0.0501516376539873,-0.0490458240023535,0,0.0991974616563409
1000,0.0829651470516999,-0.016232314604641,1,0.0991974616563409
1000,0.0885449913096522,-0.0106524703466886,1,0.0991974616563409
1000,0.170848112917697,0.0716506512613563,0,0.0991974616563409
1000,0.0823818102489088,-0.0168156514074321,1,0.0991974616563409
1000,0.126719150782001,0.0275216891256603,1,0.0991974616563409
1000,0.108133180651977,0.00893571899563655,1,0.0991974616563409
1000,0.12472014034645,0.0255226786901094,1,0.0991974616563409
1000,0.0432903161798039,-0.0559071454765369,0,0.0991974616563409
1000,0.145919184850698,0.0467217231943569,1,0.0991974616563409
1000,0.0906475219671954,-0.00854993968914547,1,0.0991974616563409
1000,0.0662224136183835,-0.0329750480379573,1,0.0991974616563409
1000,0.111496065188409,0.0122986035320684,1,0.0991974616563409
1000,0.109360739521312,0.0101632778649712,1,0.0991974616563409
1000,0.141705061678384,0.0425076000220433,1,0.0991974616563409
1000,0.106294538213855,0.00709707655751429,1,0.0991974616563409
1000,0.127500481679608,0.0283030200232673,1,0.0991974616563409
1000,0.0940463758437873,-0.00515108581255358,1,0.0991974616563409
1000,0.104946794128485,0.00574933247214432,1,0.0991974616563409
1000,0.0888365540355394,-0.0103609076208015,1,0.0991974616563409
1000,0.141675235359689,0.0424777737033484,1,0.0991974616563409
1000,0.0972457575746959,-0.00195170408164497,1,0.0991974616563409
1000,0.10071781139939,0.00152034974304899,1,0.0991974616563409
1000,0.12593774359991,0.0267402819435686,1,0.0991974616563409
1000,0.111289373510295,0.012091911853954,1,0.0991974616563409
1000,0.0893017709351343,-0.00989569072120661,1,0.0991974616563409
1000,0.100376013416083,0.00117855175974196,1,0.0991974616563409
1000,0.0953039645621393,-0.00389349709420156,1,0.0991974616563409
1000,0.116704623852035,0.0175071621956944,1,0.0991974616563409
1000,0.10448726159487,0.00528979993852913,1,0.0991974616563409
1000,0.0693658441832372,-0.0298316174731036,1,0.0991974616563409
1000,0.0961608064535745,-0.00303665520276636,1,0.0991974616563409
1000,0.0369308399059058,-0.062266621750435,0,0.0991974616563409
1000,0.0976334228366827,-0.00156403881965811,1,0.0991974616563409
1000,0.0862270017324057,-0.0129704599239351,1,0.0991974616563409
1000,0.0936818500223929,-0.00551561163394793,1,0.0991974616563409
1000,0.109470677575439,0.0102732159190984,1,0.0991974616563409
1000,0.168549670181548,0.0693522085252069,0,0.0991974616563409
1000,0.124261445912511,0.0250639842561697,1,0.0991974616563409
1000,0.127404330558536,0.0282068689021953,1,0.0991974616563409
1000,0.118731073724405,0.0195336120680644,1,0.0991974616563409
1000,0.102161288709228,0.00296382705288695,1,0.0991974616563409
1000,0.133654438801779,0.0344569771454383,1,0.0991974616563409
1000,0.0423465001977087,-0.0568509614586322,1,0.0991974616563409
1000,0.122142032172556,0.0229445705162154,1,0.0991974616563409
1000,0.0670056790314739,-0.0321917826248669,1,0.0991974616563409
1000,0.114697205692509,0.0154997440361686,1,0.0991974616563409
1000,0.107170657582601,0.00797319592626028,1,0.0991974616563409
1000,0.134434326714348,0.0352368650580069,1,0.0991974616563409
1000,0.101755937437548,0.00255847578120721,1,0.0991974616563409
1000,0.0783975541847506,-0.0207999074715903,1,0.0991974616563409
1000,0.0302174868862751,-0.0689799747700657,0,0.0991974616563409
1000,0.126612137168358,0.0274146755120168,1,0.0991974616563409
1000,0.135646489421286,0.0364490277649455,1,0.0991974616563409
1000,0.120306105998442,0.0211086443421011,1,0.0991974616563409
1000,0.0749680750771345,-0.0242293865792063,1,0.0991974616563409
1000,0.129268754599542,0.0300712929432009,1,0.0991974616563409
1000,0.0594214982280161,-0.0397759634283247,1,0.0991974616563409
1000,0.12353295343182,0.0243354917754793,1,0.0991974616563409
1000,0.12191770240027,0.022720240743929,1,0.0991974616563409
1000,0.0367452092708342,-0.0624522523855066,0,0.0991974616563409
1000,0.0615174111155603,-0.0376800505407806,1,0.0991974616563409
1000,0.124940781913671,0.0257433202573297,1,0.0991974616563409
1000,0.0933225149525986,-0.00587494670374228,1,0.0991974616563409
1000,0.134298459438992,0.0351009977826511,1,0.0991974616563409
1000,0.0912340299786986,-0.0079634316776423,1,0.0991974616563409
1000,0.08708971073768,-0.0121077509186608,1,0.0991974616563409
1000,0.092134311637211,-0.00706315001912988,1,0.0991974616563409
1000,0.104177176115086,0.00497971445874562,1,0.0991974616563409
1000,0.124616682847139,0.025419221190798,1,0.0991974616563409
1000,0.0932661543911484,-0.00593130726519248,1,0.0991974616563409
1000,0.112592090230793,0.0133946285744524,1,0.0991974616563409
1000,0.131319604259393,0.0321221426030524,1,0.0991974616563409
1000,0.082372803221914,-0.0168246584344269,1,0.0991974616563409
1000,0.0908848856128303,-0.0083125760435106,1,0.0991974616563409
1000,0.0992827716533143,8.53099969734816e-05,1,0.0991974616563409
1000,0.124775970957089,0.0255785093007477,1,0.0991974616563409
1000,0.128306193331519,0.0291087316751784,1,0.0991974616563409
1000,0.116398661037909,0.0172011993815678,1,0.0991974616563409
1000,0.0826981545399239,-0.016499307116417,1,0.0991974616563409
1000,0.122716688975564,0.0235192273192231,1,0.0991974616563409
1000,0.101224131644121,0.00202666998778006,1,0.0991974616563409
1000,0.0567263399606124,-0.0424711216957285,1,0.0991974616563409
1000,0.0685142023630693,-0.0306832592932716,1,0.0991974616563409
1000,0.194099056029993,0.0949015943736525,0,0.0991974616563409
1000,0.0774597980789825,-0.0217376635773583,1,0.0991974616563409
1000,0.132184865562898,0.0329874039065568,1,0.0991974616563409
1000,0.0935833515802116,-0.00561411007612928,1,0.0991974616563409
1000,0.0865451726392235,-0.0126522890171174,1,0.0991974616563409
1000,0.140256154486683,0.0410586928303426,1,0.0991974616563409
1000,0.154702270710283,0.0555048090539417,1,0.0991974616563409
1000,0.109645037819654,0.010447576163313,1,0.0991974616563409
1000,0.0880868935681588,-0.0111105680881821,1,0.0991974616563409
1000,0.0957368220343234,-0.00346063962201743,1,0.0991974616563409
1000,0.117704581975651,0.0185071203193105,1,0.0991974616563409
1000,0.121845345252781,0.0226478835964398,1,0.0991974616563409
1000,0.103592260085792,0.00439479842945117,1,0.0991974616563409
1000,0.134753803172062,0.0355563415157209,1,0.0991974616563409
1000,0.124306946490766,0.0251094848344254,1,0.0991974616563409
