"n","rdrobust","rdrobust.bias","rdrobust.cr","truth"
1000,0.0809088533246485,0.0409088533246484,1,0.04
1000,0.112414449124292,0.0724144491242921,1,0.04
1000,0.0321775202895497,-0.00782247971045036,1,0.04
1000,0.0351982877475997,-0.00480171225240034,1,0.04
1000,0.139606970937582,0.0996069709375815,0,0.04
1000,0.0621948385549097,0.0221948385549097,1,0.04
1000,0.0945491464755734,0.0545491464755734,1,0.04
1000,0.0131597866248125,-0.0268402133751875,1,0.04
1000,0.0377540609384717,-0.00224593906152837,1,0.04
1000,-0.0294064592424959,-0.0694064592424959,1,0.04
1000,0.0663382095873852,0.0263382095873852,1,0.04
1000,-0.128332549634579,-0.168332549634579,0,0.04
1000,-0.034662110313173,-0.074662110313173,1,0.04
1000,0.0366257177272103,-0.00337428227278969,1,0.04
1000,0.037825606757118,-0.00217439324288204,1,0.04
1000,0.0191218094742034,-0.0208781905257966,1,0.04
1000,0.0216155153012096,-0.0183844846987904,1,0.04
1000,0.0411971435886717,0.00119714358867162,1,0.04
1000,0.0476988887178835,0.00769888871788349,1,0.04
1000,0.0373874531628478,-0.00261254683715229,1,0.04
1000,0.0167732033968235,-0.0232267966031765,1,0.04
1000,0.04887918513959,0.00887918513958996,1,0.04
1000,0.0587613124741388,0.0187613124741388,1,0.04
1000,0.0613268431019147,0.0213268431019147,1,0.04
1000,0.0549930429453038,0.0149930429453038,1,0.04
1000,0.0750724619905583,0.0350724619905582,1,0.04
1000,0.0877524872335442,0.0477524872335442,1,0.04
1000,0.0936342547649323,0.0536342547649322,1,0.04
1000,0.114447924655499,0.0744479246554991,1,0.04
1000,0.0344203647231036,-0.00557963527689642,1,0.04
1000,0.0179083610116083,-0.0220916389883917,1,0.04
1000,0.0175765414101564,-0.0224234585898436,1,0.04
1000,0.0957177619913621,0.055717761991362,1,0.04
1000,0.048441155324175,0.008441155324175,1,0.04
1000,0.108777599908751,0.068777599908751,1,0.04
1000,0.0526350682415476,0.0126350682415476,1,0.04
1000,0.101499368632301,0.0614993686323007,1,0.04
1000,0.0403940990534712,0.000394099053471209,1,0.04
1000,0.056082583695352,0.016082583695352,1,0.04
1000,-0.00311877857693332,-0.0431187785769334,1,0.04
1000,0.0320397711347525,-0.0079602288652475,1,0.04
1000,0.0979252588585408,0.0579252588585407,1,0.04
1000,0.0818353272810971,0.0418353272810971,1,0.04
1000,0.122560275211624,0.0825602752116241,1,0.04
1000,0.0836373398520225,0.0436373398520224,1,0.04
1000,0.130705904357673,0.0907059043576735,1,0.04
1000,0.0116423550013987,-0.0283576449986014,1,0.04
1000,0.109087401878262,0.0690874018782616,1,0.04
1000,0.0361778381287328,-0.00382216187126727,1,0.04
1000,-0.025115991892288,-0.065115991892288,1,0.04
1000,-0.0158012581810607,-0.0558012581810607,1,0.04
1000,0.0734533808174804,0.0334533808174804,1,0.04
1000,0.0815681833547025,0.0415681833547025,1,0.04
1000,0.0239605437386898,-0.0160394562613102,1,0.04
1000,0.0275379324200477,-0.0124620675799524,1,0.04
1000,0.0518955191190672,0.0118955191190672,1,0.04
1000,0.0364007881486215,-0.00359921185137857,1,0.04
1000,0.0856585059753496,0.0456585059753496,1,0.04
1000,0.0733097556919965,0.0333097556919965,1,0.04
1000,0.0164676647613741,-0.023532335238626,1,0.04
1000,0.0848087980969351,0.0448087980969351,1,0.04
1000,0.120349693973427,0.0803496939734267,0,0.04
1000,-0.00751085979361921,-0.0475108597936192,1,0.04
1000,0.0505559522213797,0.0105559522213796,1,0.04
1000,0.000489209926191725,-0.0395107900738083,1,0.04
1000,0.0456983510586878,0.00569835105868777,1,0.04
1000,0.132044753310412,0.0920447533104121,0,0.04
1000,0.0581537174122857,0.0181537174122857,1,0.04
1000,0.0354949732993139,-0.00450502670068609,1,0.04
1000,0.069452258798934,0.029452258798934,1,0.04
1000,0.00441462433486495,-0.0355853756651351,1,0.04
1000,0.101189854640604,0.0611898546406037,1,0.04
1000,-0.0374293813839008,-0.0774293813839009,1,0.04
1000,0.0293587779215511,-0.010641222078449,1,0.04
1000,0.0651067286940327,0.0251067286940326,1,0.04
1000,0.042579137314995,0.00257913731499493,1,0.04
1000,0.07221051441577,0.0322105144157699,1,0.04
1000,0.011045977182797,-0.0289540228172031,1,0.04
1000,0.00142418781787212,-0.0385758121821279,1,0.04
1000,0.088442543345276,0.048442543345276,1,0.04
1000,0.0782835314081153,0.0382835314081152,1,0.04
1000,0.0776224993256682,0.0376224993256682,1,0.04
1000,0.0263850253783708,-0.0136149746216292,1,0.04
1000,0.0445925765591878,0.00459257655918777,1,0.04
1000,0.0324871073930189,-0.00751289260698118,1,0.04
1000,0.0857616537095318,0.0457616537095318,1,0.04
1000,0.00719778690915462,-0.0328022130908454,1,0.04
1000,0.130367300609494,0.0903673006094943,1,0.04
1000,0.0133791303692262,-0.0266208696307738,1,0.04
1000,0.0104422188078843,-0.0295577811921157,1,0.04
1000,0.0789648525588755,0.0389648525588755,1,0.04
1000,0.0935639689751511,0.053563968975151,1,0.04
1000,0.0679638755605942,0.0279638755605942,1,0.04
1000,-0.0414499985916609,-0.0814499985916609,1,0.04
1000,0.0359546444928488,-0.00404535550715124,1,0.04
1000,0.0751001614961837,0.0351001614961837,1,0.04
1000,-0.0512745398706559,-0.0912745398706559,0,0.04
1000,0.0151810247943696,-0.0248189752056305,1,0.04
1000,0.166220047436874,0.126220047436874,0,0.04
1000,0.0435878547563469,0.00358785475634682,1,0.04
1000,0.0193512032077634,-0.0206487967922366,1,0.04
1000,0.0711389507780076,0.0311389507780075,1,0.04
1000,0.12478568684709,0.0847856868470901,0,0.04
1000,0.0597904982575794,0.0197904982575794,1,0.04
1000,-0.0605107293482816,-0.100510729348282,1,0.04
1000,0.0601819733344066,0.0201819733344065,1,0.04
1000,0.0726264659091966,0.0326264659091966,1,0.04
1000,0.139063098551995,0.0990630985519951,0,0.04
1000,0.0524120223779219,0.0124120223779218,1,0.04
1000,0.0449024704131783,0.00490247041317826,1,0.04
1000,0.169826093870004,0.129826093870004,0,0.04
1000,0.0880601306430653,0.0480601306430652,1,0.04
1000,0.0191606259199564,-0.0208393740800437,1,0.04
1000,0.0501795474744761,0.010179547474476,1,0.04
1000,0.0948703323240211,0.0548703323240211,1,0.04
1000,-0.0504282390125691,-0.0904282390125691,1,0.04
1000,0.128669902859065,0.0886699028590652,0,0.04
1000,0.0811967083990229,0.0411967083990229,1,0.04
1000,0.0330143769573331,-0.00698562304266692,1,0.04
1000,0.0887101902140087,0.0487101902140087,1,0.04
1000,0.0231913470045652,-0.0168086529954349,1,0.04
1000,0.0634740768408428,0.0234740768408428,1,0.04
1000,0.0724515146862198,0.0324515146862198,1,0.04
1000,0.0379086134338403,-0.0020913865661597,1,0.04
1000,-0.0574001520864648,-0.0974001520864648,1,0.04
1000,0.0705433011423986,0.0305433011423986,1,0.04
1000,0.0143975275690925,-0.0256024724309075,1,0.04
1000,0.0975071724998218,0.0575071724998217,1,0.04
1000,0.0278688154920441,-0.0121311845079559,1,0.04
1000,0.0697028712927519,0.0297028712927518,1,0.04
1000,-0.0814765591915112,-0.121476559191511,0,0.04
1000,0.0747268590479713,0.0347268590479712,1,0.04
1000,0.131003603750332,0.0910036037503316,0,0.04
1000,0.0717175019744921,0.0317175019744921,1,0.04
1000,-0.00531307226518307,-0.0453130722651831,1,0.04
1000,0.0813581765432663,0.0413581765432662,1,0.04
1000,-0.0310517469336126,-0.0710517469336126,1,0.04
1000,0.0740480437000443,0.0340480437000442,1,0.04
1000,0.0786120552169297,0.0386120552169297,1,0.04
1000,0.123518846090639,0.0835188460906394,0,0.04
1000,0.106221652990079,0.0662216529900789,1,0.04
1000,0.0433549400892073,0.00335494008920723,1,0.04
1000,0.0306345898791853,-0.00936541012081471,1,0.04
1000,-0.0353137646314625,-0.0753137646314626,1,0.04
1000,0.00629324811621124,-0.0337067518837888,1,0.04
1000,0.0469449898906652,0.00694498989066517,1,0.04
1000,0.0661450845335481,0.026145084533548,1,0.04
1000,0.0401584748671687,0.00015847486716869,1,0.04
1000,0.0644510935019357,0.0244510935019356,1,0.04
1000,0.0191215196432001,-0.0208784803568,1,0.04
1000,0.0438839788425284,0.00388397884252834,1,0.04
1000,0.024279804433314,-0.015720195566686,1,0.04
1000,0.0762429865081885,0.0362429865081885,1,0.04
1000,0.069845084026563,0.0298450840265629,1,0.04
1000,0.0972681200408421,0.057268120040842,1,0.04
1000,0.0309944503427084,-0.00900554965729161,1,0.04
1000,0.0685311493861691,0.0285311493861691,1,0.04
1000,0.00522369539652412,-0.0347763046034759,1,0.04
1000,0.0100085229704934,-0.0299914770295067,1,0.04
1000,0.0243609674636861,-0.0156390325363139,1,0.04
1000,0.108933849361477,0.068933849361477,1,0.04
1000,0.0273065525012867,-0.0126934474987134,1,0.04
1000,0.0859877572297928,0.0459877572297928,1,0.04
1000,0.154380296394023,0.114380296394023,0,0.04
1000,0.0640365681292467,0.0240365681292467,1,0.04
1000,0.108033268763549,0.0680332687635492,1,0.04
1000,0.0660175144119212,0.0260175144119211,1,0.04
1000,0.101058531153254,0.061058531153254,1,0.04
1000,0.0553444444143012,0.0153444444143012,1,0.04
1000,0.0462544954466665,0.00625449544666645,1,0.04
1000,0.0645855300666761,0.0245855300666761,1,0.04
1000,0.0101597036078722,-0.0298402963921278,1,0.04
1000,0.032602236123315,-0.007397763876685,1,0.04
1000,0.0948381819818518,0.0548381819818518,1,0.04
1000,0.0367802596327574,-0.0032197403672426,1,0.04
1000,0.0790821752493369,0.0390821752493369,1,0.04
1000,0.0715912384870725,0.0315912384870725,1,0.04
1000,0.114796503555312,0.0747965035553122,0,0.04
1000,0.162784827931677,0.122784827931677,0,0.04
1000,0.0524785549152518,0.0124785549152517,1,0.04
1000,0.0906919714346445,0.0506919714346444,1,0.04
1000,0.0379486024423465,-0.00205139755765349,1,0.04
1000,0.0547930369887601,0.0147930369887601,1,0.04
1000,0.0726398057979927,0.0326398057979926,1,0.04
1000,0.0621811732558967,0.0221811732558966,1,0.04
1000,0.0715327771286687,0.0315327771286686,1,0.04
1000,0.0834559307154006,0.0434559307154005,1,0.04
1000,0.02306578772641,-0.01693421227359,1,0.04
1000,0.0709805170168314,0.0309805170168314,1,0.04
1000,0.0215835035949613,-0.0184164964050387,1,0.04
1000,-0.0287749095013656,-0.0687749095013657,1,0.04
1000,0.0693871680601128,0.0293871680601128,1,0.04
1000,0.0938270067308102,0.0538270067308102,1,0.04
1000,0.0910708413590524,0.0510708413590524,1,0.04
1000,0.0406930070008631,0.000693007000863055,1,0.04
1000,0.0898689098465645,0.0498689098465644,1,0.04
1000,0.0857669222004116,0.0457669222004116,1,0.04
1000,0.0948133972012447,0.0548133972012447,1,0.04
1000,0.0631093320891555,0.0231093320891554,1,0.04
1000,0.124430931675442,0.0844309316754424,0,0.04
1000,0.00624971656996043,-0.0337502834300396,1,0.04
1000,0.0714081623295075,0.0314081623295075,1,0.04
1000,0.00604540749604998,-0.0339545925039501,1,0.04
1000,0.125265955884533,0.0852659558845326,0,0.04
1000,0.0703132931592707,0.0303132931592707,1,0.04
1000,0.101443792436021,0.0614437924360206,1,0.04
1000,0.103005165909238,0.0630051659092383,0,0.04
1000,0.0660353596548361,0.0260353596548361,1,0.04
1000,0.0679755085954794,0.0279755085954794,1,0.04
1000,0.0721848473974482,0.0321848473974482,1,0.04
1000,0.0511807732687038,0.0111807732687038,1,0.04
1000,0.0142550164381521,-0.025744983561848,1,0.04
1000,0.102521125100558,0.0625211251005577,1,0.04
1000,0.0768355780394149,0.0368355780394148,1,0.04
1000,0.123674587228454,0.0836745872284544,0,0.04
1000,-0.0713498607904647,-0.111349860790465,1,0.04
1000,0.0348694836030327,-0.00513051639696738,1,0.04
1000,0.101977479587796,0.0619774795877959,0,0.04
1000,0.0363981951833069,-0.00360180481669314,1,0.04
1000,0.0947913181392601,0.0547913181392601,1,0.04
1000,-0.013028331991177,-0.0530283319911771,1,0.04
1000,-0.0258796853660271,-0.0658796853660272,1,0.04
1000,0.0676168228290519,0.0276168228290519,1,0.04
1000,0.0385800592750427,-0.00141994072495732,1,0.04
1000,0.052748942114235,0.0127489421142349,1,0.04
1000,0.0257176640157841,-0.0142823359842159,1,0.04
1000,0.0674612020306007,0.0274612020306007,1,0.04
1000,0.0554982156286699,0.0154982156286698,1,0.04
1000,0.0379503028574474,-0.00204969714255265,1,0.04
1000,0.0517104017419818,0.0117104017419818,1,0.04
1000,0.093878005447819,0.053878005447819,1,0.04
1000,0.0883685388268922,0.0483685388268922,1,0.04
1000,0.00636949688376742,-0.0336305031162326,1,0.04
1000,0.0239351202044703,-0.0160648797955297,1,0.04
1000,0.118620107140126,0.0786201071401262,1,0.04
1000,0.166286948167619,0.126286948167619,0,0.04
1000,0.101038742160051,0.0610387421600506,1,0.04
1000,0.093625605560454,0.0536256055604539,1,0.04
1000,-0.0407035732311066,-0.0807035732311067,1,0.04
1000,0.000245862696536037,-0.039754137303464,1,0.04
1000,-0.00886885328220377,-0.0488688532822038,1,0.04
1000,0.085156087141081,0.045156087141081,1,0.04
1000,0.0651331371124259,0.0251331371124258,1,0.04
1000,0.100408508729734,0.0604085087297338,1,0.04
1000,0.0341100196227305,-0.00588998037726951,1,0.04
1000,0.0262361001403568,-0.0137638998596432,1,0.04
1000,-0.0560035231456596,-0.0960035231456596,1,0.04
1000,0.107762871803229,0.0677628718032289,1,0.04
1000,0.0979821962159774,0.0579821962159773,1,0.04
1000,0.0467169436522061,0.0067169436522061,1,0.04
1000,0.0843273797771633,0.0443273797771633,1,0.04
1000,0.0630385608817357,0.0230385608817356,1,0.04
1000,-0.044320391748376,-0.084320391748376,0,0.04
1000,0.054519296694046,0.0145192966940459,1,0.04
1000,-0.000165095664880321,-0.0401650956648804,1,0.04
1000,0.0565250563874294,0.0165250563874294,1,0.04
1000,0.0724568467524158,0.0324568467524158,1,0.04
1000,0.0581607028983167,0.0181607028983166,1,0.04
1000,0.0704198728932113,0.0304198728932112,1,0.04
1000,0.0322748895107354,-0.00772511048926461,1,0.04
1000,0.0753724695346554,0.0353724695346553,1,0.04
1000,0.0510733470239332,0.0110733470239331,1,0.04
1000,0.0410468038236397,0.00104680382363964,1,0.04
1000,0.0296990909275024,-0.0103009090724976,1,0.04
1000,0.109859780634285,0.0698597806342851,1,0.04
1000,0.107061759406638,0.0670617594066376,1,0.04
1000,-0.00257001504503795,-0.042570015045038,1,0.04
1000,0.0771267179409425,0.0371267179409425,1,0.04
1000,0.0782294921639344,0.0382294921639343,1,0.04
1000,0.101860689328093,0.0618606893280926,1,0.04
1000,0.0947755826669532,0.0547755826669531,1,0.04
1000,0.0509447833180113,0.0109447833180113,1,0.04
1000,0.0673029784563153,0.0273029784563152,1,0.04
1000,0.0259530818773286,-0.0140469181226714,1,0.04
1000,0.0871242416225508,0.0471242416225508,1,0.04
1000,-0.00844564049169505,-0.0484456404916951,1,0.04
1000,0.245548005639724,0.205548005639724,0,0.04
1000,0.0276560147331857,-0.0123439852668144,1,0.04
1000,0.0603655097618925,0.0203655097618924,1,0.04
1000,0.0180414123000356,-0.0219585876999644,1,0.04
1000,0.126099178840849,0.0860991788408493,0,0.04
1000,0.127886904406208,0.0878869044062084,0,0.04
1000,0.0217808043745455,-0.0182191956254545,1,0.04
1000,0.059547660602158,0.019547660602158,1,0.04
1000,0.037808713320525,-0.00219128667947499,1,0.04
1000,0.0638865110618364,0.0238865110618364,1,0.04
1000,0.0382836209376212,-0.00171637906237887,1,0.04
1000,0.0737392425616772,0.0337392425616772,1,0.04
1000,0.0282175079548093,-0.0117824920451908,1,0.04
1000,0.0667190063142289,0.0267190063142289,1,0.04
1000,0.0742024090305791,0.034202409030579,1,0.04
1000,0.0113798029205748,-0.0286201970794252,1,0.04
1000,0.0368189665920282,-0.00318103340797182,1,0.04
1000,0.0517448060938701,0.0117448060938701,1,0.04
1000,0.0285338690824757,-0.0114661309175244,1,0.04
1000,0.112389622738509,0.0723896227385086,1,0.04
1000,0.0842673994899781,0.044267399489978,1,0.04
