"prvdr_num","sum_pctg_ssi_mdcd_days","nonmdcr_uncomp_costs_only10","beds","total_margin","ucc_per_bed","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","safety_net"
"100001",0.634643948072795,94187619.9266734,439.723287450451,0.0230831557183695,214197.479675867,942,TRUE
"100002",0.414499998092651,14341112,431,0.0940563503062094,33274.0417633411,353,FALSE
"100006",0.498099803924561,186106240,1497,0.18322617745161,124319.465597862,1714,FALSE
"100007",0.326075315958178,187825744.780701,2739.53698660707,0.193615651083101,68561.127555107,2515,FALSE
"100008",0.498099803924561,62739936,705,0.194616733513792,88992.8170212766,1485,FALSE
"100012",0.432599782943726,57580352,754,0.255758620268481,76366.5145888594,498,FALSE
"100014",0.107504336717553,7546991.58179092,109.756164434511,-0.00516563396919128,68761.4369605091,40,FALSE
"100017",0.479699850082397,45125728,436,0.0265759826785074,103499.376146789,198,TRUE
"100018",0.266199827194214,31014096,512,0.00590476599145373,60574.40625,655,TRUE
"100019",0.265199899673462,35642016,514,0.108847755447536,69342.4435797665,365,FALSE
"100022",0.798199653625488,310844672,1429,0.105261498378823,217526.012596221,2743,FALSE
"100023",0.207995014512376,10588153.5443935,204,-0.0147125634131086,51902.7134529095,203,TRUE
"100025",0.444069672894807,34349845.5567215,553.942465277894,-0.0111905849278467,62009.7712485166,551,TRUE
"100026",0.26109270022484,18983512.5341492,132.191784473316,-0.234304002023172,143605.842146575,240,TRUE
"100028",0.26419997215271,8195824,210,-0.0614908692425537,39027.7333333333,100,TRUE
"100029",0.536254340660646,32777408.3112537,737.97260569873,-0.0678439741600582,44415.4810871594,1522,TRUE
"100030",0.364199876785278,23301248,211,0.157898636431462,110432.454976303,488,FALSE
"100032",0.487099885940552,30259792,343,0.0117184609294751,88220.9679300292,295,TRUE
"100034",0.411630807560043,31773381.4488983,478.98356150797,0.0139396699250818,66335.0143977115,747,TRUE
"100035",0.351012983169558,27435460.3397369,295,0.00800905888001468,93001.5604736845,314,TRUE
"100038",0.609523483474821,89580614.135278,828.920535526531,-0.590525148162499,108069.000942746,954,TRUE
"100039",0.623244473794647,67148476.7677867,572,0.0421963602829531,117392.441901725,442,FALSE
"100040",0.24966728387062,30941090.1881569,479,0.0444073359126208,64595.177845839,600,FALSE
"100043",0.256582865096054,9082262.50475693,112,-0.0185008267429347,81091.6295067583,77,TRUE
"100044",0.178330057037041,31508628.0143202,521,0.0298355616521529,60477.2130793094,416,FALSE
"100045",0.261312008483572,11898020.6410904,154,0.104164073858791,77259.8742927948,148,FALSE
"100046",0.203220471133924,9291847.78308868,149,0.112568237033377,62361.3945173737,111,FALSE
"100047",0.191799998283386,4762960,81,0.0123593392935994,58801.975308642,53,FALSE
"100048",0.0906999707221985,1421830,21,-0.409767173939348,67706.1904761905,0,FALSE
"100049",0.20661169036284,3196102.05101144,110,-0.128560033892877,29055.4731910131,87,TRUE
"100050",0.540390267598134,5421147.54998779,119,-0.118147942504131,45555.8617646033,420,TRUE
"100051",0.259899854660034,17580800,140,0.192052986630153,125577.142857143,252,FALSE
"100052",0.345543135180146,23661213.627655,497.69041046639,0.0936242053093818,47542.0324162604,742,FALSE
"100053",0.728838396791719,14946528.2219956,357.989042279492,-0.0487365926959393,41751.3567645081,835,TRUE
"100054",0.0610325795969227,3445752.75545918,65,0.276612066556057,53011.5808532181,46,FALSE
"100055",0.206388392778554,8199018.99198532,136,-0.295602461974252,60286.9043528332,76,TRUE
"100057",0.202212798691841,14799154.2363739,269,0.186028808467104,55015.4432578955,173,FALSE
"100062",0.327099800109863,5862414.08533028,425,-0.144331717775017,13793.9154948948,294,FALSE
"100063",0.429521744326368,19654349.8969727,190.739725942481,-0.0771511091932135,103042.770979442,175,TRUE
"100067",0.277132268068497,35108662.5877151,308,0.0764543461217283,113989.164245828,510,FALSE
"100068",0.224974694968837,16218862.3671722,321.178081597367,0.107756979716294,50498.0361253431,317,FALSE
"100069",0.30005081630524,9057728.35941696,103,0.151500098113236,87939.1102856016,162,FALSE
"100070",0.0543334167177383,5365144.5107708,229,0.048485904862301,23428.5786496541,76,FALSE
"100071",0.366499900817871,12823208,244,0.0741804922745412,52554.131147541,149,FALSE
"100072",0.205815013831936,11350130.9990501,179,0.167537981011292,63408.5530673192,211,FALSE
"100073",0.173188949020596,14376975.9400584,319,-0.0160869640882202,45068.8900942268,400,FALSE
"100075",0.480193615734152,83142393.5645447,1062,0.153265415449196,78288.5061813038,1376,FALSE
"100077",0.201140764378978,6925719.73906708,254,0.0687893284304338,27266.6131459334,108,FALSE
"100080",0.386876352531093,63632399.4667747,645.180823412334,0.120373866632203,98627.2331068764,692,FALSE
"100081",0.255399942398071,14407,50,-0.048994146552701,288.14,12,FALSE
"100084",0.186573938139169,12370003.6475251,314.049315476091,0.0652399673045105,39388.7298521014,266,FALSE
"100086",0.274558231791012,36365337.77237,304,0.0337335586981289,119622.821619638,489,FALSE
"100087",0.258299827575684,39094816,708,0.216379845198397,55218.6666666667,516,FALSE
"100088",0.385699987411499,84801664,855,0.171930039940413,99183.232748538,808,FALSE
"100090",0.194199919700623,12335320,335,0.0482498958967857,36821.8507462687,202,FALSE
"100092",0.29088017049058,9755956.67174911,274,-0.00880621244079301,35605.6812837559,218,TRUE
"100093",0.387999773025513,22578224,266,0.10106934806553,84880.5413533835,380,FALSE
"100099",0.254430048480755,4370033.88650904,93,-0.102484158350599,46989.6116828929,54,TRUE
"100102",0.349571329211406,3964470.62622568,87,-0.174813553331831,45568.6278876515,6,TRUE
"100105",0.239500130968094,13346539.896583,310,-0.0159358973406413,43053.3545051063,167,TRUE
"100106",0.242227858322865,1668250.50934267,48,-0.0381117855534812,34755.2189446389,0,TRUE
"100107",0.248472824231108,4227896.34344673,78,0.0713563452792203,54203.7992749581,159,FALSE
"100109",0.255717234591523,9751120.10013008,180,0.123940388444258,54172.8894451671,304,FALSE
"100110",0.406263442347538,35124363.7452011,346.512328869023,0.289160525994245,101365.408439703,513,FALSE
"100113",0.477091616732454,80088152.1520561,929.317808779625,0.020183081156345,86179.5086626258,508,TRUE
"100117",0.236699938774109,11312976,135,0.166327639379768,83799.8222222222,135,FALSE
"100118",0,10056949.8175011,99,0.236720868281739,101585.35169193,106,FALSE
"100121",0.311042633868438,6830129.95381737,72,0.14389993175134,94862.9160252412,103,FALSE
"100122",0.300712705557033,4883266.97197208,110,0.347466845648726,44393.3361088371,127,FALSE
"100124",0.345694935691122,6050703.95245676,107.331507046582,0.171164017451221,56373.9773991131,94,FALSE
"100125",0.775299549102783,40404928,147,-0.177842083865964,274863.455782313,429,TRUE
"100126",0.128199934959412,4893708,167,-0.0187020013207225,29303.6407185629,213,FALSE
"100127",0.297597146131568,42874677.7127991,550.942465277894,0.101973695621638,77820.6081667225,343,FALSE
"100128",0.46589994430542,98582016,898,0.0553159020903176,109779.527839644,520,FALSE
"100130",0.820299625396729,5418924,54,-0.0451142883055027,100350.444444444,86,TRUE
"100131",0.350474688776488,25881659.4756775,351,0.30534198253997,73736.9215831268,587,FALSE
"100132",0.387786648915959,13567181.6078033,138.772602926542,0.0935751390943309,97765.5626664654,266,FALSE
"100134",0.0804999470710754,4695936,21,-0.0571615309721157,223616,5,FALSE
"100135",0.296299934387207,52242208,386,0.0119821450415854,135342.507772021,260,TRUE
"100137",0.266235554032783,9537680.33578901,193,0.0148953342852458,49418.0328279223,175,TRUE
"100140",0.271299839019775,5578160,54,0.184179174849713,103299.259259259,15,FALSE
"100142",0.294899940490723,4080714,66,0.028320953092646,61829,144,TRUE
"100150",0.255599975585938,9518928,99,0.198803712351665,96150.7878787879,58,FALSE
"100151",0.0511331298003786,16514968.9795151,297.194520089397,0.214168664873208,55569.5608874191,197,FALSE
"100154",0.56659984588623,27935360,436,0.168850488728023,64071.9266055046,495,FALSE
"100156",0.210414142326134,6559333.59181166,91,0.271116470825916,72080.5889210072,219,FALSE
"100157",0.303699970245361,64514048,774,0.080180626198688,83351.4832041344,848,FALSE
"100161",0.289774963350356,22643755.9232099,208,0.156310102563136,108864.211169278,161,FALSE
"100166",0.122752231700324,7020265.02435303,139,0.170563077128364,50505.5037723239,85,FALSE
"100167",0.688474929532041,40300376.8696321,587.767123299919,0.0594028028737924,68565.2110709637,716,FALSE
"100168",0.0448309466122929,6426465.76250204,370,0.0292666256128888,17368.8263851406,238,FALSE
"100173",0.326196061303386,30742798.4918671,506,0.0834184922904901,60756.5187586306,572,FALSE
"100175",0.166499972343445,3892774,49,0.0158590207330349,79444.3673469388,31,FALSE
"100176",0.120170929180564,8091679.35105133,199,0.102221856348859,40661.705281665,234,FALSE
"100177",0.175099968910217,11648000,150,0.074286641238811,77653.3333333333,13,FALSE
"100179",0.403000100260435,35724159.7855072,391.210958581428,0.249888805163526,91316.8688194389,442,FALSE
"100180",0.37627634639948,12242918.4662175,168,0.192195601271792,72874.5146798658,160,FALSE
"100181",0.55245035401762,4635775.6543026,116.235616319473,-0.0238660215518679,39882.5747313214,195,TRUE
"100183",0.523286421993854,6927328.60875511,245,0.0431193387061197,28274.81064798,634,FALSE
"100187",0.604714747362264,21016856.5289307,367.747945188496,0.0843624667022986,57150.167129168,610,FALSE
"100189",0.37855062639942,16024282.1580162,269.136985367291,0.210015246881775,59539.5022952638,447,FALSE
"100191",0.305243423900346,20955850.289583,253.317808779625,0.0208770292224294,82725.5311836902,190,TRUE
"100200",0.244700165199775,15835517.0401987,136.057534722106,-0.0278209597848352,116388.387255011,177,TRUE
"100204",0.294366805250881,25765784.5786095,381,0.241581813310081,67626.7311774527,409,FALSE
"100206",0.301710238004386,11246316.2029314,297.986298675406,0.0304389292526051,37741.0513601565,117,FALSE
"100209",0.65458204678431,34575011.7534637,394,0.370289272708268,87753.8369377252,1182,FALSE
"100211",0.279499769210815,4118036,75,-0.338648401577367,54907.1466666667,71,TRUE
"100212",0.238499956600144,31012588.76048,430.164383560011,0.21717846428606,72094.7385365146,471,FALSE
"100213",0.225584305814454,21548578.6192694,355,0.148758086608646,60700.2214627306,374,FALSE
"100217",0.091976678952125,3409158.73806095,121,-0.0804916700760019,28174.8656038095,0,FALSE
"100220",0.239599943161011,20955600,356,0.112328293780648,58864.0449438202,968,FALSE
"100223",0.315093848474441,21789566.2301447,189,0.307461276308813,115288.710212406,175,FALSE
"100224",0.229972564844883,11920171.8303015,245,0.221576996409451,48653.7625726594,290,FALSE
"100226",0.431959647668814,33853059.3264942,273,0.221324388839493,124003.880316829,407,FALSE
"100228",0.214973905969647,14884156.1214867,241.23835813444,0.32884549234814,61698.9612953336,504,FALSE
"100230",0.45514973810377,20072778.7067253,250.698614930446,-0.017543336275991,80067.369787002,597,TRUE
"100231",0.327648574651489,21853293.3399352,353.994521139746,0.236550164552365,61733.422510537,332,FALSE
"100232",0.310529944036431,8610858.21519068,98.013698639935,0.0841211030014683,87853.6197967968,110,FALSE
"100236",0.131682107606001,6107510.01801872,228.967123015939,0.118153493290858,26674.1789719459,262,FALSE
"100238",0.251999855041504,17837984,221,0.0845153627822419,80714.8597285068,202,FALSE
"100242",0.410460107023422,17785343.5812645,222.663013774402,0.16567109739213,79875.6078963537,329,FALSE
"100243",0.396795512309268,33669479.7412567,393,0.371163229575702,85672.9764408568,414,FALSE
"100244",0.277499914169312,17355376,291,0.317613467251208,59640.4673539519,414,FALSE
"100246",0.440499782562256,33189040,312,0.219141933740885,106375.128205128,612,FALSE
"100248",0.209050088984078,22824739.1398459,273.726029330737,0.180469134729605,83385.3440816446,314,FALSE
"100249",0.16379988193512,5237224,128,0.0216709003979527,40915.8125,75,FALSE
"100252",0.0491054630063974,6919655.63807649,100,0.384054960480471,69196.5563807649,127,FALSE
"100253",0.0816999673843384,6037448,207,0.0980054681021027,29166.4154589372,167,FALSE
"100254",0.386640793254404,21289752.0454942,266,0.26499665929232,80036.6618251663,273,FALSE
"100256",0.270788842972009,17683210.2127255,290,0.292936754428338,60976.5869404328,214,FALSE
"100258",0.117628446535999,13050959.5047493,343.284931795565,0.15000306685939,38017.8629935365,511,FALSE
"100259",0.151195784170497,4485725.83687124,138,-0.0732068668291753,32505.2596874728,170,FALSE
"100260",0.211299896240234,14062080,207,0.41324042573909,67932.7536231884,291,FALSE
"100264",0.205934480157101,11616757.3927024,280,0.278004722293293,41488.4192596513,355,FALSE
"100265",0.173084588653226,16378273.4232864,302.024657738046,0.177008845354194,54228.2658175935,247,FALSE
"100266",0.0226999968290329,4129916,65,0.224647135655496,63537.1692307692,72,FALSE
"100267",0.0099293098822685,2643391.6306982,100,0.111157897002919,26433.916306982,55,FALSE
"100268",0.298185157000398,9499073.38685608,194,0.147440628950847,48964.2958085365,154,FALSE
"100269",0.462434816158077,15810291.361627,204,0.266948017080872,77501.4282432694,243,FALSE
"100271",0,273094.317157794,206,0.195828155277409,1325.70056872716,23,FALSE
"100275",0.377904576303271,12982602.9080009,233,0.0321432596028418,55719.3257854118,306,FALSE
"100276",0.341034584703575,18753827.458798,203.057534722106,0.0565026650834048,92357.2104057282,399,FALSE
"100277",0.0243079433109334,164698.650342252,32,-0.450816054306336,5146.83282319537,109,FALSE
"100281",0.431117914459673,30269053.5252083,486,0.148049241735319,62282.0031382887,1058,FALSE
"100284",0.556247562025803,3283309.41486931,98,-0.051465567427384,33503.1572945848,260,TRUE
"100285",0.739760118911002,14534444.5157664,178,0.179701806043696,81654.1826728449,444,FALSE
"100286",0.10699999332428,10630104,201,0.214333713861013,52886.0895522388,328,FALSE
"100287",0.30417002548987,12712519.0737952,333,0.076391896596134,38175.7329543401,336,FALSE
"100288",0.65144721232023,21376943.0889631,370,0.103789714966644,57775.5218620623,369,FALSE
"100289",0.0721394212273382,7784499.40768623,223.950684523909,0.141141027482869,34759.8821777889,262,FALSE
"100290",0.0553032775719525,6096662.66775204,277,-0.0565877459148827,22009.6125189604,195,FALSE
"100292",0.285765940001764,10425024.397007,64.520548115038,0.139077995838163,161576.810823422,81,FALSE
"100296",0.385599851608276,7400020,281,0.101250346290094,26334.590747331,362,FALSE
"100298",0,0,24,0,0,646,FALSE
"100299",0.164354404395378,5291869.64009857,120,0.145194342421905,44098.9136674881,90,FALSE
"100302",0.240474145973414,5714185.71526718,84,0.159059183512833,68026.0204198474,79,FALSE
"100307",0.241422928059723,12179438.2592289,264.536986607068,0.116984535240858,46040.5874257565,149,FALSE
"100313",0.236085739756545,2417000.95884418,19,-0.460191485268677,127210.576781273,38,TRUE
"100314",0.63379955291748,19971040,133,0.194624058125363,150158.195488722,502,FALSE
"100315",0.025299996137619,3618158,84,0.153202043337074,43073.3095238095,56,FALSE
"100316",0.258999824523926,12362440,120,-0.00544385143488581,103020.333333333,108,TRUE
"100319",0.188657232513297,8837161.41555214,145,0.287767475472466,60945.9407969113,66,FALSE
"100320",0.277784305566891,8160339.37335223,76,0.106675272131498,107372.886491477,203,FALSE
"100321",0.18624273296304,9912837.6689867,106,0.147555794555205,93517.3364998745,125,FALSE
"100329",0.243317737325249,6889466.72880173,64,-0.00325266146311582,107647.917637527,68,TRUE
"101300",0,2849941.80994606,25,0.172042451564836,113997.672397842,0,FALSE
"101303",0,1808527.51078558,25,0.103842535225718,72341.1004314232,0,FALSE
"101304",0,1859188.38386393,15,-0.191310035543801,123945.892257595,10,FALSE
"101305",0,1339865,25,0.188971625347853,53594.6,0,FALSE
"101307",0,1060314,20,-0.0224191283433462,53015.7,4,FALSE
"101308",0,3096789.06994534,25,0.00255351482393215,123871.562797813,53,FALSE
"101309",0,5601668,25,0.00159930848422698,224066.72,71,FALSE
"101311",0,396834,25,-0.060300610925642,15873.36,0,FALSE
"101312",0,4287615.63736292,4.7479451884962,-0.434426903367413,903046.574284679,0,FALSE
"101313",0,6824492,25,0.258203176149314,272979.68,13,FALSE
"110001",0.333899974822998,24780704,245,0.184520248586131,101145.730612245,200,FALSE
"110002",0.334781221546929,7733674.64207458,87,0.0692626927492625,88892.8119778688,83,FALSE
"110003",0.323717211513257,9976039.00191879,118.29315104158,-0.0180088603569229,84333.1918549726,170,TRUE
"110006",0.234251110824558,15191830.3353907,166.260274057519,0.0790116755170506,91373.7837947685,170,FALSE
"110007",0.439682436035378,23947664.7632769,412.520544829434,0.0187881248529298,58052.0535605775,391,TRUE
"110011",0.26320074748366,23020046.5791139,159.01643849203,0.057341087088307,144765.20036177,223,FALSE
"110015",0.303930835217252,12380647.9776917,43.2767125495494,0.196414313342998,286081.064117718,72,FALSE
"110016",0.321441587200949,22481329.2806952,276,0.138041722640282,81454.0915967219,296,FALSE
"110018",0.330749980511992,13799531.931884,94,0.0195702821846202,146803.531190256,149,TRUE
"110023",0.301638831739292,10279093.1062107,69,0.0858414794362261,148972.363858126,169,FALSE
"110024",0.318468288678993,24889427.8250671,212,0.113940169615066,117402.961438996,220,FALSE
"110025",0.234480999623781,24001590.7354535,300,0.0322417336147852,80005.3024515117,303,FALSE
"110027",0.344983992826512,3956035.53298305,56,-0.0448538505402051,70643.4916604116,69,TRUE
"110028",0.27755989689383,38322009.2760849,589.70684895842,0.106768823182219,64984.846867171,624,FALSE
"110030",0.26669979095459,13156896,119,0.336298897276386,110562.151260504,130,FALSE
"110031",0.339837108107661,16814796.8092182,160,0.018658601580403,105092.480057614,294,TRUE
"110032",0.192299962043762,5050088,74,-0.0666408450096719,68244.4324324324,66,FALSE
"110034",0.43448833498589,71934354.431501,465.495890376992,-0.000773091518354258,154532.737922226,415,TRUE
"110035",0.210623735141493,95463856.7225844,642,0.248968163106311,148697.596141097,1452,FALSE
"110036",0.4195891045961,36216352.2514862,533.975342261954,-0.0468641253377483,67824.0161766111,365,TRUE
"110038",0.311099767684937,25367680,226,0.0967277314948542,112246.371681416,272,FALSE
"110041",0.311554722183043,5845749.80544378,53,-0.0621746801267217,110297.166140449,56,TRUE
"110042",0.11192623182963,22684416.5901319,112,0.185600206545096,202539.433840463,414,FALSE
"110043",0.121917222766614,17451597.5110962,210,0.0514328973969934,83102.8452909342,364,FALSE
"110044",0.34999708582996,6521286.51954403,54,0.104263696351436,120764.565176741,105,FALSE
"110051",0.350304762899972,2980664.94301721,39,-0.000996598816269868,76427.3062312105,121,TRUE
"110054",0.38282734639873,42829644.6533834,227,0.0536014876719825,188676.848693319,262,FALSE
"110069",0.312286815795897,23939758.8636703,237,0.0475145213690825,101011.64077498,583,FALSE
"110071",0.287241014768979,2975009.58444643,34,-0.0399085850592083,87500.2818954831,47,TRUE
"110073",0.382476774686264,22436068.1500856,48,-0.00199418672852497,467418.086460117,61,TRUE
"110079",0.554404197569936,258523185.803345,670.219177827443,0.0213200016961851,385729.317148703,604,TRUE
"110086",0.154015016791837,1609263.14464042,56,0.117339305874885,28736.841868579,40,FALSE
"110089",0.300866823466313,10429875.5815544,86,0.00671887883479813,121277.62304133,216,TRUE
"110095",0.321099996566772,31722320,181,0.0575552918675619,175261.436464088,238,FALSE
"110104",0.293440768000981,6557044.8741597,65,0.0329364422830594,100877.613448611,121,FALSE
"110109",0.322191056394187,3686529.23386119,40.2109585814279,0.0246181764863005,91679.715279503,33,TRUE
"110111",0.212006264295578,3787650.9354105,25,0.0929778614600733,151506.03741642,0,FALSE
"110113",0.194148439899469,1934725.73983474,40,0.141869218660189,48368.1434958685,9,FALSE
"110115",0.480638570320966,66712192.4163568,466,0.00987776903383391,143159.211193899,782,TRUE
"110121",0.324699878692627,4473728,44,0.212978839931181,101675.636363636,24,FALSE
"110122",0.331599950790405,35533760,257,-0.087810142455205,138263.657587549,502,TRUE
"110124",0.353897070982032,6220015.09644882,88,0.0634643508837674,70681.989732373,88,FALSE
"110125",0.340514588633107,8492209.32758192,139.969861493045,0.14474767357499,60671.6991572069,286,FALSE
"110128",0.349291628939486,9363588.75266679,52,0.0109635218255052,180069.014474361,136,TRUE
"110129",0.253156642893307,10310551.0060215,312,-0.0758859163339039,33046.6378398125,291,TRUE
"110130",0.582923998111723,2131669.96955705,34,0.00726436650820746,62696.1755752073,13,TRUE
"110132",0.306302892183163,4613940.66398346,80,-0.0117039441709461,57674.2582997932,88,TRUE
"110135",0.3651368620624,1689642.46715052,55,-0.00291103737869007,30720.7721300095,90,TRUE
"110142",0.260199785232544,1060932,49,-0.0965199491067151,21651.6734693878,40,FALSE
"110143",0.384349831041963,63648849.1395531,367,0.144720540785642,173430.106647284,837,FALSE
"110146",0.295701171951419,5754611.26266958,40,0.0965208398592554,143865.281566739,78,FALSE
"110150",0.339499950408936,4197860,98,-0.0412543164429935,42835.306122449,150,TRUE
"110153",0.122991183133583,2771640.7638073,39,-0.0260241895105653,71067.7118924948,19,FALSE
"110164",0.306441301151037,12466081.8331598,184.545205853084,0.0921423849312408,67550.288155868,396,FALSE
"110165",0.56483334525487,22876786.5638428,244,0.0692351009844991,93757.3219829622,134,FALSE
"110168",0.169184849029044,12672473.6634219,210.268493303534,0.121416586880225,60268.0575882972,204,FALSE
"110177",0.321968723913609,22762062.7480746,260,0.376871004528348,87546.3951849021,227,FALSE
"110184",0.230191672236953,22897367.8903933,102,0.115825848629435,224483.998925425,364,FALSE
"110189",0.142344085085752,1843720.16044998,50,-0.0325584680968391,36874.4032089996,11,FALSE
"110191",0.254921048929006,34220863.8299797,254.520548115038,0.140622206646248,134452.263612573,220,FALSE
"110192",0.296686188823475,19477552.1727814,206,0.0436272397077247,94551.2241397155,292,FALSE
"110194",0.8093765755895,2658012.6440008,43.9917807539848,0.00519054468053509,60420.6649161397,31,TRUE
"110198",0.19741769680193,18472118.9026696,169,0.107025643982182,109302.478714021,225,FALSE
"110201",0.14740731784259,7258414.30890313,85,0.0854536058808042,85393.1095165074,26,FALSE
"110209",0.240763516734135,1972635.64247894,40.479451884962,0.414409782610375,48731.7774975053,0,FALSE
"110215",0.267907549887094,28659231.9578723,290,0.148424395401881,98824.9377857664,480,FALSE
"110225",0.210309514186808,11084042.4796943,52,0.0147659800965012,213154.663071043,126,TRUE
"110234",0.4475998878479,1563995,51,-0.469288911344857,30666.568627451,0,TRUE
"110236",0.168184544595432,1223801.99252429,36,0,33994.4997923414,0,FALSE
"111302",0,967320.103524927,15,0.140482622217863,64488.0069016618,0,FALSE
"111304",0,2700484.73713445,25,0.0120151322795992,108019.389485378,10,FALSE
"111305",0,1528170.08547812,25,0.142009168763207,61126.8034191247,39,FALSE
"111306",0,5978625.76361863,25,0.0255592883426461,239145.030544745,6,FALSE
"111308",0,1400506.55486391,15,-0.000693535287083222,93367.103657594,18,FALSE
"111310",0,1480738,25,0.00725695009271513,59229.52,32,FALSE
"111312",0,1843966.85132647,25,-0.0734536952602061,73758.6740530586,9,FALSE
"111313",0,770695,25,0.0538615515346328,30827.8,23,FALSE
"111314",0,3931798,25,0.0828464730084229,157271.92,0,FALSE
"111316",0,1271825.15425587,25,0.0332271564262004,50873.0061702347,32,FALSE
"111318",0,1842302,25,-0.0419033992552353,73692.08,13,FALSE
"111319",0,3456435.42095199,25,0.0523300971336838,138257.416838079,23,FALSE
"111320",0,6190189.11803243,15,0.260148006114228,412679.274535495,8,FALSE
"111324",0,1296068.17220828,25,-0.0943619058081314,51842.7268883313,11,FALSE
"111326",0,2233014,25,-0.305136412981772,89320.56,0,FALSE
"111329",0,2510446.34442531,25,0.00942370637467938,100417.853777012,40,FALSE
"111332",0,2401702,25,-0.0429899923268934,96068.08,5,FALSE
"111333",0,1259030,25,0.112539785145416,50361.2,46,FALSE
"111334",0,1612871.75359488,25,0.0950969956334473,64514.870143795,6,FALSE
"111335",0,4468480.3221035,25,0.0460579217153052,178739.21288414,49,FALSE
"111336",0,1661625.8324151,25,-0.241156396786042,66465.0332966042,0,FALSE
"120001",0.374959846921295,16342690.6203815,656.049315476091,0.0756261595259491,24910.7654483592,328,FALSE
"120002",0.310120789404308,8941387.99273872,219,0.093735577651501,40828.255674606,106,FALSE
"120004",0.320928371144777,826742.490181453,43,0.135564307276284,19226.5695391035,18,FALSE
"120005",0.406331044971913,585031.497309383,157,0.0408138517274713,3726.31526948651,0,FALSE
"120006",0.361561190892706,2285073.53408384,160,0.0390347582746141,14281.709588024,10,FALSE
"120007",0.168481294508896,1027430.59729128,170,0.00423412840513684,6043.70939583107,45,FALSE
"120011",0.141329774624812,5403713.73931694,295,0,18317.6736925998,102,FALSE
"120014",0.287439263063067,2198382.24691594,72,0.0692415181666108,30533.0867627213,4,FALSE
"120019",0.350806134213095,3073510.34450312,83,-0.0145662389484114,37030.2451144954,11,TRUE
"120022",0.262894481663508,4412951.39200689,159,0.00448993102838992,27754.4112704836,130,TRUE
"120026",0.233109830258513,2660600.85961135,118,0.0477382436329356,22547.4649119606,69,FALSE
"120028",0.325991696459627,1550859.2802194,33,0.0721978335252974,46995.7357642244,0,FALSE
"121303",0,125273.818583751,15,0.0271548842551587,8351.58790558337,0,FALSE
"121305",0,200060.581058979,4,-0.376172683549684,50015.1452647448,0,FALSE
"121308",0,650353.484318733,9,0.10323151425321,72261.498257637,28,FALSE
"130002",0.266499996185303,20496048,169,0.0229987739442891,121278.390532544,58,TRUE
"130003",0.0860235181271533,3087484.47113846,110,-0.0455892017327405,28068.0406467133,0,FALSE
"130006",0.297699928283691,41677632,559,0.0760500010083786,74557.481216458,373,FALSE
"130007",0.289054162330107,28493933.6204759,348,0.0378412546798099,81879.1195990686,243,FALSE
"130013",0.307186444500568,12412820.3613835,96,0.119224661755278,129300.212097744,39,FALSE
"130014",0.328199863433838,5760712,112,0.291934428624747,51434.9285714286,69,FALSE
"130018",0.329999923706055,11957880,208,0.470940087416926,57489.8076923077,131,FALSE
"130025",0.567699909210205,1663678,67,0.0948085787294364,24831.0149253731,12,FALSE
"130028",0.284941028288619,12145065.732708,137,0.0963642727553772,88650.1148372845,30,FALSE
"130049",0.249927047404983,13416658.8492813,320.934246031879,0.0873233256741524,41805.0083939893,181,FALSE
"130066",0.0284312135201286,310261.541182995,34,0.115275705124363,9125.33944655867,0,FALSE
"130071",0.275599956512451,7251700,81,-0.065919778412944,89527.1604938272,103,TRUE
"131301",0,467090.062399864,20,0.00199505048691812,23354.5031199932,0,FALSE
"131303",0,410061.185806949,11,0.0731882617876241,37278.2896188135,0,FALSE
"131304",0,400976,10,0.0707478562251636,40097.6,0,FALSE
"131305",0,650499,18,-0.0357286240896103,36138.8333333333,0,FALSE
"131307",0,969365.223887381,19,0.0421877581217184,51019.2223098622,10,FALSE
"131308",0,331569,8,0.0280318436799701,41446.125,0,FALSE
"131309",0,1199177,25,0.0554016484521397,47967.08,0,FALSE
"131312",0,1967387,15,0.116900885094314,131159.133333333,0,FALSE
"131313",0,1512425,13,0.0294686783505708,116340.384615385,0,FALSE
"131314",0,846459.077831745,21,0.061895994969743,40307.575134845,0,FALSE
"131315",0,1095458,15,0.00500329632291169,73030.5333333333,0,FALSE
"131316",0,356181.230737209,21,0.037827403413288,16961.0109874862,0,FALSE
"131317",0,511013.271617413,19,-0.0944997251817948,26895.4353482849,0,FALSE
"131318",0,1287755,13,-0.0265640045503919,99058.0769230769,0,FALSE
"131319",0,1413856,16,0.0303515453905,88366,0,FALSE
"131320",0,877563.95300034,23,-0.0107955610972453,38154.9544782756,0,FALSE
"131321",0,392850.560637703,25,0.00741689597817125,15714.0224255081,0,FALSE
"131322",0,1308927,20,0.0281257628210145,65446.35,0,FALSE
"131324",0,358101,14,-0.0463221677879093,25578.6428571429,0,FALSE
"131325",0,3277135.92098045,25,0.0149946064149652,131085.436839218,7,FALSE
"131326",0,4253349.01419163,26.5123288690228,0.0118474906482481,160429.098296275,4,FALSE
"131327",0,5018817.44605064,25,0.0014424024358121,200752.697842026,0,FALSE
"131328",0,2607584.75311756,25,0.00946984576378789,104303.390124702,0,FALSE
"140001",0.228881873347138,3344821.45363235,43,0.00864915720749461,77786.5454333106,0,TRUE
"140002",0.224794477467341,6289058.9750576,114.049315476091,-0.0434934743115693,55143.3294343272,65,TRUE
