"","-74.63009","-74.62952","-74.62896","-74.62839","-74.62782","-74.62725","-74.62668","-74.62611","-74.62554","-74.62498","-74.62441","-74.62384","-74.62327","-74.6227","-74.62213","-74.62156","-74.621","-74.62043","-74.61986","-74.61929","-74.61872","-74.61815","-74.61759","-74.61702","-74.61645","-74.61588","-74.61531","-74.61474","-74.61417","-74.61361","-74.61304","-74.61247","-74.6119","-74.61133","-74.61076","-74.61019","-74.60963","-74.60906","-74.60849","-74.60792","-74.60735","-74.60678","-74.60622","-74.60565","-74.60508","-74.60451","-74.60394","-74.60337","-74.6028","-74.60224","-74.60167","-74.6011","-74.60053","-74.59996","-74.59939","-74.59882","-74.59826","-74.59769","-74.59712","-74.59655","-74.59598","-74.59541","-74.59485","-74.59428","-74.59371","-74.59314","-74.59257","-74.592","-74.59143","-74.59087","-74.5903","-74.58973","-74.58916","-74.58859","-74.58802","-74.58745","-74.58689","-74.58632","-74.58575","-74.58518","-74.58461","-74.58404","-74.58348","-74.58291","-74.58234","-74.58177","-74.5812","-74.58063","-74.58006","-74.5795","-74.57893","-74.57836","-74.57779","-74.57722","-74.57665","-74.57608","-74.57552","-74.57495","-74.57438","-74.57381"
"40.30499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.6042828,269.644675415,270.738256825,271.17009824,271.73987933,272.71945224,274.038144145,274.176671585,275.50074839,275.29509875,276.612314565,277.55041596,278.317622555
"40.30542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.231435485,268.942212585,270.04995038,271.273833955,272.17063626,272.4543408,273.12259631,274.228680025,274.42450838,275.80378751,275.938137555,277.68397439,277.32722716
"40.30585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.040227645,267.157875005,268.08505215,268.320931,269.40503554,270.578404695,271.406501935,271.52982349,272.024631135,273.085360195,274.3852842,274.974511365,274.941992465,276.63398188,277.614905155
"40.30628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.85738629,265.28981843,266.81111997,267.395107135,268.00860207,268.79741531,269.811718855,270.213427985,271.18530914,271.70294851,272.84373662,273.307232785,273.846343135,275.03527508,275.355676505,276.184736565
"40.3067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.77751843,264.62188317,265.09910228,265.98231588,266.358583535,267.32474735,268.240796815,269.10540288,270.015210115,270.50310807,271.193088845,271.907324585,272.54348435,273.70839875,273.906358025,275.241424285,275.955029865
"40.30713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.90757174,263.312577055,263.488400955,264.45733566,265.45050146,265.801595655,266.84311263,267.36072114,268.575731045,269.145762525,269.35594665,270.91689641,271.779541615,272.412509305,272.917708155,273.253914215,273.877371535,274.96060279
"40.30756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.972680065,262.003387375,263.1506252,263.56661241,265.044736675,265.56790561,266.058261255,267.42582808,267.734559725,268.53385072,268.84662996,269.682854805,270.886047595,271.56404969,272.294355725,272.438879985,273.969578865,274.30035753
"40.30799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.9275683,261.88451074,262.65930354,263.237712485,264.10694356,265.17568056,265.323626925,266.27673691,266.919274635,268.245785755,268.08944934,270.41634065,269.95333545,269.94073354,271.553059585,272.707237085,272.329728645,273.84255049
"40.30841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.489795615,260.13981049,261.379314275,261.63899017,261.98591552,263.920601675,263.930537135,264.93701453,265.6253604,266.148132065,266.84239875,267.877427525,268.26822814,268.48089335,269.41571987,270.491517005,271.95501789,272.25605713,273.20651091
"40.30884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.14290805,259.920932455,259.80804316,261.50145405,261.71702271,262.7945954,262.58864793,263.446651315,264.301296075,265.928966015,265.785131415,266.987579755,267.92299405,268.74981333,269.54777365,270.477878025,270.65902702,271.71190254,273.03316479
"40.30927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.960663255,258.581566835,259.62393496,260.33982236,261.33457102,262.06304666,262.274650085,263.872436675,264.0918979,263.88757065,265.507505375,266.597993905,267.099339665,267.47624608,268.48712865,268.920089145,270.02884441,270.971883765,271.786921035
"40.3097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.658311355,257.95046018,258.362933295,259.83797528,260.60260534,260.4435245,261.782898215,263.177449625,262.95909802,264.200213445,264.641879105,265.73791171,266.459293515,266.177541985,267.965991815,268.86661909,269.312263275,269.3146423,270.90075254
"40.31012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.47718544,257.36300082,257.933621595,258.754655055,259.154188335,260.393901375,261.119119345,262.285028375,262.160427575,262.972801465,264.23242491,264.353564065,265.99741206,266.26891345,267.151172275,267.54501272,268.567384715,269.313785245,269.9485766
"40.31055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.84628601,255.745949565,256.53817129,257.76490678,258.191326505,258.605296645,259.49408205,260.13553938,260.766860085,261.6488669,262.806742445,263.604611555,264.180660845,264.76689925,265.69661621,266.34413193,267.014985125,267.839307685,268.54348202,269.31024837
"40.31098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.621628415,255.075943885,255.80008459,256.358262555,257.17876923,257.92972293,258.46517167,259.5066722,259.95983592,260.451947425,261.810361665,262.913730655,263.6280406,264.028235185,264.7105183,265.675133425,266.198984795,267.35409816,267.17644174,268.49759737
"40.31141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.66506442,254.23813562,255.06327791,255.721170545,256.716660675,257.878005275,257.498299035,258.651813995,259.8951645,260.622829325,260.40467328,261.64906265,262.370702655,263.171291375,264.013176965,263.788220745,265.490744055,266.79251288,267.027406135,267.82133668
"40.31183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.742528545,253.303586225,254.02960647,255.30270192,256.53475111,256.55520232,257.62747032,257.96652845,258.877863935,259.420019655,260.332175735,260.326008475,261.36678146,262.02464714,262.922405675,263.780399695,264.015847065,265.31417218,266.09413192,266.897490165
"40.31226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.31997297,251.831634485,252.479926925,253.448304735,253.882246915,255.331566715,255.740883345,255.97409691,256.77044834,257.743761755,258.15026812,259.27795301,259.89114403,259.88235583,261.61096815,262.1642011,263.452341245,263.471145615,265.041831095,264.820415145,266.22651868
"40.31269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.313887095,250.905597725,252.009773195,252.04077411,253.2923131,254.041981995,254.584306175,254.855543955,255.68149139,257.1926174,257.96400542,257.64717894,258.71049649,259.59911356,260.45329473,261.352948935,262.01600286,263.33808329,264.018972045,264.21143939,265.20405931
"40.31312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.228482915,250.502343375,250.81843096,251.873499425,252.346877435,253.091021125,254.153688585,254.373003085,254.56823332,255.32164272,256.77948666,256.64753741,257.395568455,258.27481961,259.961854265,259.708740665,261.969787335,261.344689,263.24393514,263.09178531,263.99737989
"40.31355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.12578261,246.75635973,246.90579035,246.90204655,248.863577485,249.17212524,249.81106034,250.62212024,251.11324175,252.20027226,253.27076332,253.105634675,254.74159656,255.08271717,256.006151725,255.891405645,256.96011697,257.810504495,258.937551605,259.250472505,260.371649835,261.236722185,262.724989725,262.450530905,264.09803608
"40.31397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.56700722,244.043605225,244.25833865,245.327891455,246.784410665,246.30289709,247.115891405,247.50474684,248.30454383,248.85504777,249.43853205,249.982107605,250.88712818,251.62663861,251.692950665,252.78335881,254.13752421,254.8262596,255.06644771,255.538410435,256.638549775,256.90470251,258.923667735,258.850857305,260.58882503,260.95908022,262.40617629,262.484292945
"40.3144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.48466991,242.334566625,242.80351522,243.355399135,243.26394422,244.48820624,244.92531336,245.487558055,245.955600915,246.451059715,248.25783095,247.672628015,249.06692964,248.395755385,250.185625175,250.46326355,251.78709116,252.37460727,252.91989829,253.79308415,254.51016456,254.938191745,255.551493,256.5594267,258.160354375,258.62748926,259.159578235,259.950377665,260.783263425,261.726481325
"40.31483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.041814305,236.437475755,237.37212017,236.82897102,NA,NA,NA,NA,NA,NA,NA,NA,239.45371322,240.218994515,240.56703649,241.298248835,241.740100695,242.597655685,242.45053319,243.380162095,243.85551123,245.07748677,244.75348214,245.68444575,246.01672654,246.886056185,248.025314525,247.804608745,249.219323785,250.5626924,250.83081127,250.612725595,252.24577589,252.89941171,253.174044925,254.7357245,255.559360865,255.90648589,256.19689921,257.3725956,258.18385426,258.46595558,259.938117055,261.22801639
"40.31526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.711901145,235.52581949,236.33843228,236.42496918,236.253074915,235.680394385,235.95061684,236.757318905,237.119483105,NA,NA,237.854066795,238.247416365,238.71283668,239.226200585,239.334004315,240.55361889,240.659786385,240.92279291,241.36499902,242.206521465,241.848648875,242.04093342,243.32127101,244.42016698,243.510198495,245.19440127,245.67762856,246.621578645,247.25241812,247.68944888,248.391505455,249.42299017,250.36617622,251.264763545,251.005105915,251.50414707,252.314442845,253.38928433,254.14956458,255.46855587,255.81990437,257.506305925,257.127185135,258.728437785,259.60001529
"40.31568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.589305715,235.830098255,236.55746322,235.67279233,235.71575073,235.580637455,235.745482985,235.696171665,236.9956085,236.64654866,236.33328159,237.085403805,236.968346075,236.765641665,237.50462034,237.6826299,237.67846753,238.47645345,238.3935488,239.346297595,239.76192213,240.312656925,241.083911955,241.25379544,242.351741525,242.292287315,243.23996994,242.897434545,244.46059297,245.23696061,245.596778905,245.3502318,246.74124208,246.60989874,247.04170662,248.90681143,249.917859495,250.917113795,251.288334615,251.68538404,252.48114915,253.70565803,254.259906095,254.300579785,256.529816855,257.00202619,258.00258406,259.38146181
