"n","rf","rf.bias","rf.cr","rf.se","truth"
1000,6.20145137601219,1.7495613760122,1,3.3523260300109,4.45189
1000,0.555727780538405,-3.89616221946159,1,3.06445017650321,4.45189
1000,-0.823061756930038,-5.27495175693004,0,2.30863515412962,4.45189
1000,8.99070628810762,4.53881628810762,1,3.09394592035077,4.45189
1000,7.6797605867508,3.2278705867508,1,2.97361199847098,4.45189
1000,1.85820936300446,-2.59368063699554,1,3.32785252924272,4.45189
1000,8.83779670644118,4.38590670644118,1,2.87601645627566,4.45189
1000,3.26857004823643,-1.18331995176357,1,3.3148781447255,4.45189
1000,4.10502423262937,-0.34686576737063,1,3.56999516803712,4.45189
1000,4.36882521077207,-0.083064789227933,1,3.16592011764828,4.45189
1000,5.48648950263625,1.03459950263625,1,3.05476049554807,4.45189
1000,5.80902950371956,1.35713950371956,1,2.16083052849851,4.45189
1000,2.21307517994799,-2.23881482005201,1,2.86979043521181,4.45189
1000,0.129800923895985,-4.32208907610401,1,3.20001285006445,4.45189
1000,2.64003969753448,-1.81185030246552,1,2.8108688447865,4.45189
1000,3.76802750587083,-0.683862494129166,1,3.52292173661042,4.45189
1000,1.89615984230907,-2.55573015769092,1,3.38555648112793,4.45189
1000,7.35447676890291,2.90258676890291,1,3.25108842963667,4.45189
1000,-4.54286224052853,-8.99475224052853,0,2.58300182096099,4.45189
1000,11.4487140124602,6.9968240124602,0,3.34945208902228,4.45189
1000,9.04824908748028,4.59635908748028,1,2.87242050970059,4.45189
1000,1.77045202582586,-2.68143797417414,1,2.74882939189889,4.45189
1000,3.80492996693934,-0.646960033060658,1,3.16927437872258,4.45189
1000,2.15883570304553,-2.29305429695447,1,1.97227429378921,4.45189
1000,5.20883073626062,0.756940736260617,1,2.38936924034622,4.45189
1000,9.46221007222768,5.01032007222768,1,2.70754022713909,4.45189
1000,4.58312173142387,0.131231731423867,1,3.76877458131,4.45189
1000,6.43156062088396,1.97967062088397,1,3.20065013570501,4.45189
1000,6.05848085461764,1.60659085461764,1,3.44894589353356,4.45189
1000,4.76059946229844,0.308709462298445,1,3.34977965433476,4.45189
1000,5.60498782873807,1.15309782873807,1,4.12070495599495,4.45189
1000,8.57147611271692,4.11958611271692,1,2.90131782185379,4.45189
1000,3.61292398041285,-0.838966019587147,1,3.14811080853018,4.45189
1000,7.03116949050126,2.57927949050126,1,2.99486549215931,4.45189
1000,6.28110674678656,1.82921674678656,1,3.80717079270608,4.45189
1000,5.5790734593661,1.1271834593661,1,2.74469423555565,4.45189
1000,3.01786002690175,-1.43402997309825,1,3.26669585323185,4.45189
1000,9.02770355933023,4.57581355933024,1,3.52365627914249,4.45189
1000,2.44645318685559,-2.00543681314441,1,3.06505764869637,4.45189
1000,5.87674384289703,1.42485384289703,1,3.85811618574203,4.45189
1000,5.73565099317187,1.28376099317187,1,2.47717075526003,4.45189
1000,1.40034093495942,-3.05154906504058,1,3.73629112929532,4.45189
1000,7.15867624661951,2.70678624661951,1,2.91911161283298,4.45189
1000,6.40301619805859,1.9511261980586,1,2.57164145792393,4.45189
1000,3.28580410778061,-1.16608589221939,1,3.60901301933387,4.45189
1000,-0.188650556239075,-4.64054055623907,1,2.55848690396711,4.45189
1000,5.56302403552022,1.11113403552022,1,2.16966997029824,4.45189
1000,-1.52958091283703,-5.98147091283703,0,2.40426724736987,4.45189
1000,11.6829848853352,7.23109488533517,0,3.56802040424278,4.45189
1000,0.0744766829773695,-4.37741331702263,1,3.84521408661768,4.45189
1000,2.31813918728144,-2.13375081271856,1,4.19179810063749,4.45189
1000,6.01935363123739,1.56746363123739,1,2.62743364291181,4.45189
1000,4.85987077068197,0.407980770681974,1,2.84770199673057,4.45189
1000,-1.41067621097441,-5.86256621097441,1,3.56650463874524,4.45189
1000,1.70815411785534,-2.74373588214466,1,3.07509511269973,4.45189
1000,6.33043317275742,1.87854317275742,1,3.31198527171233,4.45189
1000,1.09035856068455,-3.36153143931545,1,2.38327255550636,4.45189
1000,3.53814119821583,-0.913748801784166,1,3.03659518003398,4.45189
1000,1.43256466107308,-3.01932533892692,1,2.95304104913421,4.45189
1000,1.88354849971584,-2.56834150028416,1,3.21060554604837,4.45189
1000,6.89545773371862,2.44356773371862,1,3.20009932909452,4.45189
1000,3.79633844748165,-0.655551552518354,1,3.43862055066053,4.45189
1000,5.01607366009707,0.564183660097072,1,2.82064103377801,4.45189
1000,0.245333356694864,-4.20655664330513,1,2.99884970004396,4.45189
1000,3.70508664002637,-0.746803359973633,1,2.64989894279579,4.45189
1000,7.14357363448737,2.69168363448738,1,3.31879884059642,4.45189
1000,7.93026854300116,3.47837854300116,1,2.73428288088884,4.45189
1000,9.99620760280488,5.54431760280488,1,3.30123901677022,4.45189
1000,6.05025800926445,1.59836800926445,1,3.60378375427157,4.45189
1000,8.18993457566857,3.73804457566857,1,3.05897748530305,4.45189
1000,5.83686031896056,1.38497031896056,1,2.82190659950697,4.45189
1000,5.84575839499371,1.39386839499371,1,2.28996597135373,4.45189
1000,7.60566181017303,3.15377181017303,1,2.73242424393617,4.45189
1000,7.92345063661682,3.47156063661682,1,4.03256798548823,4.45189
1000,2.99608484661887,-1.45580515338113,1,2.76537859388156,4.45189
1000,3.74688462561438,-0.705005374385614,1,3.04955690282782,4.45189
1000,3.99712050602318,-0.454769493976819,1,2.86757018244158,4.45189
1000,6.03753371626618,1.58564371626618,1,4.19124805974265,4.45189
1000,0.831687502695338,-3.62020249730466,1,3.24162187326163,4.45189
1000,4.64243022446875,0.190540224468748,1,2.67428124714904,4.45189
1000,3.75077617211979,-0.701113827880214,1,3.77931600142774,4.45189
1000,2.80657679260247,-1.64531320739753,1,2.90245870412457,4.45189
1000,2.57358147107645,-1.87830852892355,1,2.72542414604171,4.45189
1000,1.37646107594158,-3.07542892405841,1,3.24503677645561,4.45189
1000,5.17203765796161,0.720147657961611,1,3.11239835890243,4.45189
1000,6.84257915558379,2.39068915558379,1,3.32641258261862,4.45189
1000,4.76048054682578,0.308590546825783,1,2.45998561097309,4.45189
1000,4.22817114665893,-0.223718853341069,1,3.40115511005196,4.45189
1000,-0.9255649566607,-5.3774549566607,0,1.98490957396478,4.45189
1000,4.31214591719326,-0.139744082806736,1,3.68750921971818,4.45189
1000,2.62803389506271,-1.82385610493729,1,3.03645713225756,4.45189
1000,10.3486460525806,5.89675605258056,1,4.02319607299839,4.45189
1000,2.32665832653168,-2.12523167346832,1,3.52022839526632,4.45189
1000,2.96739029054685,-1.48449970945315,1,3.32938270803615,4.45189
1000,2.60206144372554,-1.84982855627446,1,3.13191917810837,4.45189
1000,5.27573990992762,0.823849909927617,1,3.64648563951687,4.45189
1000,3.00651125435894,-1.44537874564106,1,3.31712716047709,4.45189
1000,3.18068214166301,-1.27120785833699,1,2.94363389034203,4.45189
1000,6.86220157602932,2.41031157602932,1,3.35367006367081,4.45189
1000,1.65804497806965,-2.79384502193035,1,3.71565927024993,4.45189
1000,3.07170284109462,-1.38018715890538,1,2.64117420807625,4.45189
1000,4.88793795058025,0.436047950580253,1,2.47447707095839,4.45189
1000,3.36065213481484,-1.09123786518516,1,2.18609204141951,4.45189
1000,3.72054878921946,-0.731341210780542,1,3.10519169964392,4.45189
1000,2.41799983228503,-2.03389016771497,1,2.01255742803588,4.45189
1000,5.73271962408457,1.28082962408457,1,3.19630668388787,4.45189
1000,3.54956398081251,-0.902326019187491,1,3.45956395176621,4.45189
1000,4.77958652023194,0.327696520231939,1,2.6702694178843,4.45189
1000,9.60564680099661,5.15375680099661,1,2.78591946455647,4.45189
1000,3.56898993876698,-0.882900061233023,1,2.98069953804075,4.45189
1000,6.21225731236975,1.76036731236975,1,2.42793889612456,4.45189
1000,-1.25074770791544,-5.70263770791544,0,2.81302136239504,4.45189
1000,4.13546072866146,-0.316429271338535,1,2.73356152954473,4.45189
1000,1.22730791471093,-3.22458208528907,1,3.26912754347363,4.45189
1000,1.61330757761547,-2.83858242238453,1,3.27218374273698,4.45189
1000,5.05248511181112,0.600595111811117,1,2.76261725441023,4.45189
1000,6.66229590979473,2.21040590979473,1,3.27915535351481,4.45189
1000,0.923113243480842,-3.52877675651916,1,2.93389342216991,4.45189
1000,4.53349844796569,0.0816084479656922,1,2.98443084325133,4.45189
1000,2.20535387313375,-2.24653612686625,1,3.2704224964067,4.45189
1000,1.75853854201478,-2.69335145798522,1,4.1086048767805,4.45189
1000,9.29077344350352,4.83888344350352,1,3.19193254794537,4.45189
1000,6.77317460791643,2.32128460791643,1,3.33459434579917,4.45189
1000,2.47976372057573,-1.97212627942427,1,3.69330795251589,4.45189
1000,4.53014611748593,0.0782561174859353,1,3.3064741798598,4.45189
