"n","rdrobust","rdrobust.bias","rdrobust.cr","rdrobust.se","truth"
1000,0.115704943053061,-3.92569505694695,1,20.1560668278707,4.04140000000001
1000,-232.875278679808,-236.916678679808,1,159.822685922928,4.04140000000001
1000,18.0056346004419,13.9642346004419,1,48.6593923868575,4.04140000000001
1000,-11.1935119519314,-15.2349119519315,1,27.8880836360431,4.04140000000001
1000,-21.1162965552769,-25.1576965552769,1,50.1600373639813,4.04140000000001
1000,38.4860653684214,34.4446653684213,1,56.3272036364962,4.04140000000001
1000,-15.1387672498549,-19.1801672498549,1,46.554371315963,4.04140000000001
1000,-129.34914599861,-133.39054599861,0,63.5043768014118,4.04140000000001
1000,20.8698785497986,16.8284785497986,1,31.5552002630665,4.04140000000001
1000,-44.1611994554726,-48.2025994554726,1,37.6644226903005,4.04140000000001
1000,48.7502520502758,44.7088520502758,1,49.533846318349,4.04140000000001
1000,36.1719857124813,32.1305857124813,1,45.6820989953762,4.04140000000001
1000,-37.5019565137038,-41.5433565137038,1,42.2567593074144,4.04140000000001
1000,2.81869551235741,-1.2227044876426,1,39.863063127934,4.04140000000001
1000,110.654454182144,106.613054182144,0,45.3427811336751,4.04140000000001
1000,22.1356784156685,18.0942784156685,1,54.7088568396068,4.04140000000001
1000,28.6580557265515,24.6166557265515,1,33.3875055865346,4.04140000000001
1000,17.7503203383185,13.7089203383185,1,43.1586197301019,4.04140000000001
1000,7.0145294751685,2.97312947516849,1,24.9146357079624,4.04140000000001
1000,-22.9224008629105,-26.9638008629105,1,20.7337864211193,4.04140000000001
1000,-15.7465929858688,-19.7879929858688,1,27.5065736974688,4.04140000000001
1000,-55.0665938372586,-59.1079938372586,1,33.2642498094581,4.04140000000001
1000,0.117123516427455,-3.92427648357256,1,30.6972774936569,4.04140000000001
1000,41.3412423377508,37.2998423377508,1,33.6371139983854,4.04140000000001
1000,3.97882987369803,-0.0625701263019778,1,43.8473329722004,4.04140000000001
1000,54.5614416880046,50.5200416880046,1,40.8634167623409,4.04140000000001
1000,70.3985139505285,66.3571139505285,0,23.9805215310405,4.04140000000001
1000,41.8063565486218,37.7649565486218,1,37.0721954285287,4.04140000000001
1000,-27.3611773781963,-31.4025773781963,1,30.1176534310598,4.04140000000001
1000,-2.74675377634412,-6.78815377634413,1,43.052396697173,4.04140000000001
1000,-13.6760647649354,-17.7174647649354,1,29.3607418504874,4.04140000000001
1000,-28.0551624691443,-32.0965624691443,1,21.6007124018783,4.04140000000001
1000,-138.159039040209,-142.200439040209,0,45.970459782536,4.04140000000001
1000,-20.3660734416117,-24.4074734416117,1,24.9279241560501,4.04140000000001
1000,-4.21045235041061,-8.25185235041062,1,19.0917857067373,4.04140000000001
1000,38.9797081908523,34.9383081908523,1,44.3428562125694,4.04140000000001
1000,-36.8444389241104,-40.8858389241104,1,40.9332770107855,4.04140000000001
1000,2.3419976589098,-1.69940234109021,1,34.6777906597016,4.04140000000001
1000,38.0048868306344,33.9634868306344,1,33.758382127851,4.04140000000001
1000,-14.2669185118239,-18.3083185118239,1,27.9813746855299,4.04140000000001
1000,41.9530747810668,37.9116747810668,1,57.2696062407734,4.04140000000001
1000,78.4531754818736,74.4117754818736,1,60.9457761178795,4.04140000000001
1000,19.7059895034804,15.6645895034804,1,31.6799476239828,4.04140000000001
