"n","rf","rf.bias","rf.cr","rf.se","truth"
1000,0.141773122616121,0.106143122616121,1,0.0852753888784242,0.0356299999999999
1000,0.00839869743173971,-0.0272313025682602,1,0.0947576834232358,0.0356299999999999
1000,0.065499700870353,0.029869700870353,1,0.0843994317489272,0.0356299999999999
1000,0.0461641951103146,0.0105341951103146,1,0.0585044305707531,0.0356299999999999
1000,0.0343925023608994,-0.00123749763910053,1,0.0724139045779817,0.0356299999999999
1000,0.212206905715548,0.176576905715548,1,0.0921740222277797,0.0356299999999999
1000,0.0879433182163527,0.0523133182163528,1,0.0853037999880199,0.0356299999999999
1000,0.12047509491283,0.08484509491283,1,0.0878686050533455,0.0356299999999999
1000,0.0816743950406364,0.0460443950406365,1,0.0964241264921295,0.0356299999999999
1000,0.049416398757767,0.0137863987577671,1,0.0930679964405619,0.0356299999999999
1000,0.109254650786093,0.0736246507860926,1,0.06615262359439,0.0356299999999999
1000,0.0540684173798357,0.0184384173798358,1,0.0884265921867287,0.0356299999999999
1000,0.0597753894385645,0.0241453894385646,1,0.0476725861062044,0.0356299999999999
1000,0.24029306309274,0.20466306309274,0,0.0844649025589948,0.0356299999999999
1000,0.0790772272026238,0.0434472272026238,1,0.08370954762114,0.0356299999999999
1000,0.117727201875707,0.0820972018757068,1,0.0840030281419379,0.0356299999999999
1000,0.114746438283081,0.0791164382830807,1,0.0968745297532152,0.0356299999999999
1000,0.0754148709950576,0.0397848709950577,1,0.0680640139575148,0.0356299999999999
1000,0.225978009771323,0.190348009771323,1,0.0975113195108493,0.0356299999999999
1000,0.0454159275253493,0.00978592752534935,1,0.0617763922722038,0.0356299999999999
1000,-0.0458014798264996,-0.0814314798264996,1,0.0782325244744542,0.0356299999999999
1000,0.174005094960942,0.138375094960942,0,0.0580446011063409,0.0356299999999999
1000,0.0416836874528995,0.00605368745289958,1,0.0756289752621604,0.0356299999999999
1000,0.205352837154247,0.169722837154247,1,0.095972717014764,0.0356299999999999
1000,-0.122205180454222,-0.157835180454222,0,0.0600552459705922,0.0356299999999999
1000,0.217965380341495,0.182335380341495,0,0.081652868710094,0.0356299999999999
