"n","rf","rf.bias","rf.cr","rf.se","truth"
1000,8.23123937162632,6.74340686943137,1,6.50576471597889,1.48783250219495
1000,16.4739512918848,14.9861187896898,0,7.31077711453725,1.48783250219495
1000,1.08741451809504,-0.400417984099903,1,5.67022130822045,1.48783250219495
1000,6.90805787164919,5.42022536945424,1,9.30384728812188,1.48783250219495
1000,2.3882717792703,0.90043927707535,1,6.50519706932442,1.48783250219495
1000,3.46138591637063,1.97355341417568,1,6.09463511538438,1.48783250219495
1000,7.64553382210568,6.15770131991073,1,8.47349342221768,1.48783250219495
1000,9.75032197505877,8.26248947286382,1,6.82803410850081,1.48783250219495
1000,13.3334827446149,11.84565024242,1,8.34523423297304,1.48783250219495
1000,2.6599223033337,1.17208980113875,1,6.13785551754308,1.48783250219495
1000,17.4154666280062,15.9276341258112,0,7.37492406279033,1.48783250219495
1000,6.78636545555432,5.29853295335937,1,5.45063666916598,1.48783250219495
1000,9.28001102909045,7.7921785268955,1,6.3956091201031,1.48783250219495
1000,8.6878160104834,7.19998350828845,1,7.41804790396918,1.48783250219495
1000,7.50591729813968,6.01808479594473,1,7.14921368737073,1.48783250219495
1000,10.9018268871679,9.41399438497297,1,7.40521593833922,1.48783250219495
1000,5.41509860112646,3.92726609893151,1,6.52608390647076,1.48783250219495
1000,11.8702594821542,10.3824269799592,1,6.98418175080198,1.48783250219495
1000,-0.798304780280489,-2.28613728247544,1,10.152023936848,1.48783250219495
1000,11.499669294866,10.0118367926711,1,5.87767775487111,1.48783250219495
1000,8.12989175039516,6.64205924820021,1,7.30721507862879,1.48783250219495
1000,0.556137257425661,-0.931695244769287,1,7.53766083272108,1.48783250219495
1000,14.8869340240975,13.3991015219026,1,8.54237743891359,1.48783250219495
1000,6.86658552701292,5.37875302481797,1,6.37621321819835,1.48783250219495
1000,2.05989120958878,0.572058707393836,1,8.14929599669128,1.48783250219495
1000,4.89216424592132,3.40433174372637,1,7.36397806275386,1.48783250219495
1000,18.5938582731073,17.1060257709124,0,6.62560828490186,1.48783250219495
1000,3.35356471932275,1.8657322171278,1,7.13684903494307,1.48783250219495
1000,20.9218901965074,19.4340576943124,0,6.40921263921207,1.48783250219495
1000,10.6069823456577,9.11914984346279,1,6.13398114032211,1.48783250219495
1000,7.69547169109995,6.20763918890501,1,7.77509367527697,1.48783250219495
1000,-6.33998839996573,-7.82782090216068,1,8.33906466943029,1.48783250219495
1000,12.2896085278298,10.8017760256349,1,8.35692352929357,1.48783250219495
1000,0.379926406148627,-1.10790609604632,1,7.1812663788301,1.48783250219495
1000,6.35648515723074,4.86865265503579,1,6.80626281089817,1.48783250219495
1000,8.16638725500982,6.67855475281488,1,7.18167849252311,1.48783250219495
1000,6.00282942019345,4.5149969179985,1,6.88158422903319,1.48783250219495
1000,-1.80093980987948,-3.28877231207443,1,6.00228266746531,1.48783250219495
1000,17.7359527963227,16.2481202941277,1,9.12445836611145,1.48783250219495
1000,6.07739304276475,4.58956054056981,1,10.2525751256379,1.48783250219495
1000,1.04868871626604,-0.439143785928906,1,6.92383044085178,1.48783250219495
1000,14.9813086103586,13.4934761081636,1,7.14531342867267,1.48783250219495
1000,9.76556258334907,8.27773008115412,1,6.8544480075644,1.48783250219495
1000,7.0585350342248,5.57070253202986,1,5.94222884620416,1.48783250219495
1000,16.5934350042156,15.1056025020207,0,6.49685836696277,1.48783250219495
1000,12.8996025165806,11.4117700143856,1,6.5917575520119,1.48783250219495
1000,3.86383195996905,2.3759994577741,1,6.41222241962158,1.48783250219495
1000,17.8535178531861,16.3656853509911,0,7.91781009550478,1.48783250219495
1000,3.97231369485519,2.48448119266024,1,7.46825227753223,1.48783250219495
1000,0.595826856135687,-0.89200564605926,1,5.87273646837689,1.48783250219495
1000,7.80501702371083,6.31718452151588,1,7.86682309104742,1.48783250219495
1000,2.25433271390739,0.76650021171244,1,7.38688489517276,1.48783250219495
1000,13.8117015684797,12.3238690662848,1,7.33866387187359,1.48783250219495
1000,24.3619772726942,22.8741447704993,0,7.90126152550991,1.48783250219495
1000,22.9612060924927,21.4733735902978,0,7.34530871756727,1.48783250219495
1000,0.60808822752378,-0.879744274671168,1,8.34836876889345,1.48783250219495
1000,7.99324854313323,6.50541604093829,1,6.31472545535596,1.48783250219495
1000,16.8701420550453,15.3823095528504,0,6.92904192403914,1.48783250219495
1000,4.2430887294455,2.75525622725056,1,6.84339526289999,1.48783250219495
1000,16.3299667890385,14.8421342868436,0,6.74345763029433,1.48783250219495
1000,-3.80985005214612,-5.29768255434107,1,7.05509150219002,1.48783250219495
1000,11.5585502188187,10.0707177166238,1,5.51321645247209,1.48783250219495
1000,20.4731923994337,18.9853598972388,0,7.93690082782219,1.48783250219495
1000,6.74393979701821,5.25610729482327,1,6.72719919500412,1.48783250219495
1000,-0.0228309456163913,-1.51066344781134,1,7.01462893174273,1.48783250219495
1000,6.07896649074112,4.59113398854618,1,6.72126763106638,1.48783250219495
1000,10.7541098329978,9.26627733080281,1,6.78020053463888,1.48783250219495
1000,4.34385433538287,2.85602183318792,1,5.57531602879623,1.48783250219495
1000,4.73292589109411,3.24509338889916,1,7.57690358495435,1.48783250219495
1000,5.94649640137808,4.45866389918314,1,8.76177611368636,1.48783250219495
1000,12.2218955732264,10.7340630710314,0,5.35767614917393,1.48783250219495
