"n","rdrobust","rdrobust.bias","rdrobust.cr","rdrobust.se","truth"
1000,0.506652120800146,0.471022120800146,1,0.284512584670702,0.0356299999999999
1000,0.714871287334938,0.679241287334938,1,0.525076807975094,0.0356299999999999
1000,0.0158479739009589,-0.019782026099041,1,0.416953021143931,0.0356299999999999
1000,-0.00427096240845337,-0.0399009624084533,1,0.328113769236586,0.0356299999999999
1000,0.470362822941762,0.434732822941762,0,0.203275354854277,0.0356299999999999
1000,1.01693978673475,0.981309786734752,1,0.802990324812637,0.0356299999999999
1000,0.197523013406184,0.161893013406184,1,0.518035056626455,0.0356299999999999
1000,0.033442437050911,-0.00218756294908895,1,0.229070275392952,0.0356299999999999
1000,-0.0133306971588674,-0.0489606971588673,1,0.527153046062238,0.0356299999999999
1000,-0.0338115658573912,-0.0694415658573911,1,0.430539213269735,0.0356299999999999
1000,0.279648242988692,0.244018242988692,1,0.662815203914329,0.0356299999999999
1000,-0.279328550119573,-0.314958550119573,1,0.455440490728945,0.0356299999999999
1000,0.515806538338734,0.480176538338734,1,0.368988805717797,0.0356299999999999
1000,-0.0562836446752408,-0.0919136446752408,1,0.120128058909203,0.0356299999999999
1000,0.291715000095433,0.256085000095433,1,0.371394251697886,0.0356299999999999
1000,-0.359584678354564,-0.395214678354563,1,0.44223591158409,0.0356299999999999
1000,0.500744431522647,0.465114431522647,1,0.500589995343617,0.0356299999999999
1000,1.14923901243275,1.11360901243275,1,0.614912389555691,0.0356299999999999
1000,0.0684347342652361,0.0328047342652361,1,0.0411366821162867,0.0356299999999999
1000,-0.797744537460717,-0.833374537460717,1,0.504645257450255,0.0356299999999999
1000,0.201680543729756,0.166050543729756,1,0.341087370631738,0.0356299999999999
1000,-0.0229587607933017,-0.0585887607933017,1,0.0783480131161651,0.0356299999999999
1000,0.295299646131934,0.259669646131934,1,0.316341223627449,0.0356299999999999
1000,-1.57986365882094,-1.61549365882094,1,1.39326040641533,0.0356299999999999
1000,0.0717172999120641,0.0360872999120642,1,0.327266222183877,0.0356299999999999
1000,0.260038601613235,0.224408601613235,1,0.444612010425106,0.0356299999999999
1000,-0.255888248001329,-0.291518248001329,1,0.361588875240957,0.0356299999999999
1000,0.784552897454114,0.748922897454114,1,0.509946571784169,0.0356299999999999
1000,-0.535133802933379,-0.570763802933378,1,0.439011123395721,0.0356299999999999
1000,-0.488255949543808,-0.523885949543808,1,0.62093553376825,0.0356299999999999
1000,0.117620138506517,0.081990138506517,1,0.132393437867183,0.0356299999999999
1000,0.608432648525826,0.572802648525826,1,0.631108813761816,0.0356299999999999
1000,-0.0270042920968798,-0.0626342920968798,1,0.13269399737796,0.0356299999999999
1000,-0.0156584333514114,-0.0512884333514113,1,0.0358568923861631,0.0356299999999999
1000,0.889615679847883,0.853985679847883,1,0.503376166759967,0.0356299999999999
1000,0.0878098934279929,0.052179893427993,1,0.293091385629322,0.0356299999999999
1000,-0.137334005335354,-0.172964005335354,1,0.202397073231826,0.0356299999999999
1000,0.0732312743268935,0.0376012743268935,1,0.392246892854802,0.0356299999999999
1000,0.336998830824419,0.301368830824419,1,0.586512947263337,0.0356299999999999
1000,-0.0660901975472372,-0.101720197547237,1,0.468190644243295,0.0356299999999999
1000,0.104338227000876,0.0687082270008762,1,0.31495187144378,0.0356299999999999
1000,0.414271212337971,0.378641212337971,1,1.01611342944603,0.0356299999999999
1000,0.0525520011154197,0.0169220011154197,1,0.365032741012899,0.0356299999999999
1000,-0.360678142340464,-0.396308142340464,1,0.395684463274395,0.0356299999999999
1000,0.0805198191104104,0.0448898191104105,1,0.570522380471844,0.0356299999999999
1000,-0.0967376290673458,-0.132367629067346,0,0.0581278151762658,0.0356299999999999
