"n","optrdd","bias","optrdd.cr","CI_plusminus","truth"
1000,0.280374550863255,0.244744550863255,1,0.44351227826991,0.0356299999999999
1000,0.0580106372714223,0.0223806372714224,1,0.203038821913182,0.0356299999999999
1000,-0.00965169697416792,-0.0452816969741679,1,0.41520578507183,0.0356299999999999
1000,0.235626310341443,0.199996310341443,1,0.659200001147545,0.0356299999999999
1000,0.18188547586573,0.14625547586573,1,0.297067770738583,0.0356299999999999
1000,0.106924219006774,0.0712942190067742,1,0.233868174038648,0.0356299999999999
1000,-0.568123517033435,-0.603753517033435,1,0.972148250126546,0.0356299999999999
1000,0.0702497351186688,0.0346197351186689,1,0.373474077366107,0.0356299999999999
1000,0.0100255082697024,-0.0256044917302976,1,0.320991005488482,0.0356299999999999
1000,-0.0920620309192574,-0.127692030919257,1,0.217664252600809,0.0356299999999999
1000,0.0637395360999309,0.028109536099931,1,0.271499185675355,0.0356299999999999
1000,0.0399682605290579,0.00433826052905795,1,0.244112845707131,0.0356299999999999
1000,0.0690137884669956,0.0333837884669956,1,0.36836115811612,0.0356299999999999
1000,0.0277226855562408,-0.0079073144437591,1,0.499092716648557,0.0356299999999999
1000,0.123504071954631,0.0878740719546315,1,0.465676256331731,0.0356299999999999
1000,-0.0258882883323338,-0.0615182883323337,1,0.292958098254236,0.0356299999999999
1000,0.228044490091617,0.192414490091617,1,0.248685756403841,0.0356299999999999
1000,-0.602627924538438,-0.638257924538438,0,0.502761142476078,0.0356299999999999
1000,0.284903273038058,0.249273273038058,1,0.345195476590488,0.0356299999999999
1000,0.0601764173634241,0.0245464173634242,1,0.296691301726616,0.0356299999999999
1000,0.300042773886378,0.264412773886378,1,0.479060522948292,0.0356299999999999
1000,0.109004679133491,0.0733746791334908,1,0.401549577293995,0.0356299999999999
1000,0.0686418911436314,0.0330118911436315,1,0.148535603326659,0.0356299999999999
1000,0.396149257342174,0.360519257342174,1,0.705149352908445,0.0356299999999999
1000,0.123439509633828,0.0878095096338277,1,0.224206612452383,0.0356299999999999
1000,0.15612654953925,0.12049654953925,1,0.334507054051809,0.0356299999999999
1000,0.109369447518418,0.0737394475184182,1,0.163754146436837,0.0356299999999999
1000,0.0596148707842929,0.023984870784293,1,0.161473523300508,0.0356299999999999
1000,-0.177418986873726,-0.213048986873726,1,0.462477791222725,0.0356299999999999
1000,-0.0015531741503462,-0.0371831741503461,1,0.340256854650597,0.0356299999999999
1000,-0.0301835059853052,-0.0658135059853051,1,0.479848850460921,0.0356299999999999
1000,-0.0396995331146549,-0.0753295331146548,1,0.239792485086239,0.0356299999999999
1000,0.177309560254606,0.141679560254606,1,0.166546853842273,0.0356299999999999
1000,0.138048427925124,0.102418427925124,1,0.207336492282872,0.0356299999999999
1000,0.0622605980412454,0.0266305980412455,1,0.192460282819477,0.0356299999999999
1000,0.0743855838514428,0.0387555838514428,1,0.19430909100083,0.0356299999999999
1000,0.00624604880522079,-0.0293839511947791,1,0.291082010638325,0.0356299999999999
1000,-0.0440031067109493,-0.0796331067109492,1,0.322281660405537,0.0356299999999999
1000,-0.183915488851192,-0.219545488851192,1,0.402218065904236,0.0356299999999999
1000,0.0926925490643141,0.0570625490643142,1,0.214011368023214,0.0356299999999999
1000,-0.00505405356498109,-0.040684053564981,1,0.381341053359466,0.0356299999999999
1000,0.0100530472217402,-0.0255769527782597,1,0.394441249317853,0.0356299999999999
1000,-0.17617986616213,-0.21180986616213,1,0.742126510578007,0.0356299999999999
1000,-0.245752908732359,-0.281382908732359,1,0.35519574365415,0.0356299999999999
1000,0.112738785028449,0.0771087850284488,1,0.31062852949295,0.0356299999999999
