"n","rdrobust","rdrobust.bias","rdrobust.cr","rdrobust.se","truth"
1000,-1.21971038398755,-5.67160038398755,1,13.3121262203432,4.45189
1000,52.9870071948271,48.5351171948271,0,21.8369232402814,4.45189
1000,21.2474636099798,16.7955736099798,1,11.5286083511492,4.45189
1000,-1105.75429049775,-1110.20618049775,1,131296.884069654,4.45189
1000,12.0546153656904,7.60272536569044,1,14.4708832467986,4.45189
1000,-16.8182490095477,-21.2701390095477,1,11.5574221866638,4.45189
1000,5.41972444623849,0.967834446238491,1,21.9471666638791,4.45189
1000,-9.75189979400432,-14.2037897940043,1,13.2606932785445,4.45189
1000,9.23697738675583,4.78508738675583,1,16.2339235548334,4.45189
1000,8.79984660095352,4.34795660095352,1,22.9556926455814,4.45189
1000,21.1323877281324,16.6804977281324,1,31.4435417884977,4.45189
1000,14.9183078995177,10.4664178995177,1,16.7619061629998,4.45189
1000,32.4688438383399,28.0169538383399,1,22.8658890040796,4.45189
1000,-3.48896440814616,-7.94085440814616,1,18.38908995791,4.45189
1000,-38.7384374618979,-43.1903274618979,1,24.0282783462846,4.45189
1000,-9.14666449703446,-13.5985544970345,1,14.6023615066987,4.45189
1000,-8.51217888111114,-12.9640688811111,1,19.3351303272007,4.45189
1000,-3.0981056650088,-7.5499956650088,1,16.1914529485709,4.45189
1000,-4.95818499636945,-9.41007499636945,1,11.5622702998476,4.45189
1000,0.608415820285529,-3.84347417971447,1,16.5895075886563,4.45189
1000,24.5981949470728,20.1463049470728,1,14.9900850333918,4.45189
1000,-0.223059428418139,-4.67494942841814,1,13.8285480111754,4.45189
1000,19.7841168680017,15.3322268680017,1,16.7092642799018,4.45189
1000,3.74509052991277,-0.706799470087226,1,20.1280135527409,4.45189
1000,-14.950771679434,-19.402661679434,1,15.9925671634378,4.45189
1000,36.3070360909522,31.8551460909522,0,11.8783405540704,4.45189
1000,-0.287482058207331,-4.73937205820733,1,17.4826666062822,4.45189
1000,-13.3362338147903,-17.7881238147903,1,14.0661472547342,4.45189
1000,-26.9138122049288,-31.3657022049288,1,34.8511695362284,4.45189
1000,-0.579968363307671,-5.03185836330767,1,9.18506228114862,4.45189
1000,-3.18912115725607,-7.64101115725607,1,31.2071667936673,4.45189
1000,-42.3166945194595,-46.7685845194595,1,25.7421534062505,4.45189
1000,-0.917640452168371,-5.36953045216837,1,29.5441017551905,4.45189
1000,11.7844446535868,7.33255465358678,1,13.7794471795593,4.45189
1000,-29.9579213728343,-34.4098113728343,1,18.4717547097978,4.45189
1000,-5.88850823170674,-10.3403982317067,1,15.6062660400939,4.45189
1000,24.2577901562394,19.8059001562394,1,12.3990878889417,4.45189
1000,-36.1588425393305,-40.6107325393305,0,20.3240737796434,4.45189
1000,-17.8189092841341,-22.2707992841341,1,26.383470588158,4.45189
1000,-21.2506271908345,-25.7025171908345,1,28.8038055759934,4.45189
1000,-23.3011654143155,-27.7530554143155,1,20.372535873998,4.45189
1000,32.734315738372,28.282425738372,1,16.7895006318838,4.45189
1000,17.9942508632383,13.5423608632383,1,10.9751675382099,4.45189
1000,-26.1819324643305,-30.6338224643305,1,17.3952036002809,4.45189
1000,2.89167125127824,-1.56021874872176,1,26.3849826705691,4.45189
1000,-3.69682905559722,-8.14871905559722,1,14.9399868848945,4.45189
1000,28.8561995508063,24.4043095508063,0,12.3538052866939,4.45189
1000,44.6246982231721,40.1728082231721,1,28.7961369936244,4.45189
1000,-8.77042213193488,-13.2223121319349,1,11.4820875540524,4.45189
1000,5.56824572413228,1.11635572413228,1,11.0177882605386,4.45189
1000,3.42995653081596,-1.02193346918404,1,19.1430041979048,4.45189
1000,-14.3051510891882,-18.7570410891882,1,16.8427346051698,4.45189
1000,-6.04242576771261,-10.4943157677126,1,21.4547490054026,4.45189
1000,34.9820061206718,30.5301161206718,0,15.211845911462,4.45189
1000,4.3196657578826,-0.132224242117395,1,18.3684653602647,4.45189
1000,30.3037416724142,25.8518516724142,1,31.5854320779837,4.45189
1000,-5.7776391775252,-10.2295291775252,1,16.4639923599776,4.45189
1000,3.6743623836129,-0.777527616387097,1,23.2935472267066,4.45189
1000,5.63918352350265,1.18729352350265,1,48.3298379709204,4.45189
1000,-0.50800978910388,-4.95989978910388,1,13.816358093306,4.45189
1000,2.95417424549441,-1.49771575450558,1,12.6819546203549,4.45189
1000,-13.648306119155,-18.100196119155,1,13.1363987521516,4.45189
1000,2.14796288512963,-2.30392711487037,1,12.4719140531312,4.45189
1000,-15.1367966575947,-19.5886866575947,1,23.0872374181987,4.45189
1000,10.6926060348424,6.24071603484244,1,20.1812953803897,4.45189
1000,7.50774942266327,3.05585942266327,1,15.9559043177289,4.45189
1000,-11.2559147663951,-15.7078047663951,1,18.2777200456748,4.45189
1000,6.23590535239242,1.78401535239242,1,15.1511932326925,4.45189
1000,14.2677882827104,9.8158982827104,1,15.8682011579349,4.45189
1000,-0.889242188261278,-5.34113218826128,1,12.382425465697,4.45189
1000,-20.3441317438829,-24.7960217438829,1,26.2258995070937,4.45189
1000,31.8881999023967,27.4363099023967,1,17.3417150436787,4.45189
1000,2.27036779422451,-2.18152220577549,1,12.6156150125995,4.45189
1000,-29.1344096397862,-33.5862996397862,1,21.3949019165104,4.45189
1000,17.0624260000557,12.6105360000557,1,15.0346582080659,4.45189
1000,-14.6895467170859,-19.1414367170859,1,16.4101448982516,4.45189
1000,-5.51609924206952,-9.96798924206951,1,16.0531352343539,4.45189
1000,84.348378193433,79.896488193433,1,43.7233160667834,4.45189
1000,6.43226663821125,1.98037663821125,1,21.2320665571423,4.45189
1000,2.11281317679294,-2.33907682320706,1,13.9810086195181,4.45189
1000,26.5610339918941,22.1091439918941,1,28.9712161952072,4.45189
1000,52.3080465254048,47.8561565254048,1,66.89870030486,4.45189
1000,4.16190108206604,-0.289988917933961,1,11.2471592257642,4.45189
1000,0.525539739085787,-3.92635026091421,1,17.2128311610781,4.45189
1000,21.0705242679172,16.6186342679172,1,14.3888308207956,4.45189
1000,42.8808643576955,38.4289743576955,1,29.5920271413602,4.45189
1000,-6.03563505761792,-10.4875250576179,1,18.1991171138452,4.45189
1000,-14.188974947088,-18.640864947088,1,40.0453015265066,4.45189
1000,0.671041640520912,-3.78084835947909,1,12.3074745252984,4.45189
1000,2.4281476723832,-2.02374232761679,1,27.7280214807702,4.45189
1000,1.95643792228105,-2.49545207771894,1,16.9825663209252,4.45189
1000,2.34826549851562,-2.10362450148438,1,10.9831775958782,4.45189
