"n","optrdd","optrdd.bias","optrdd.cr","truth"
1000,-3.46347301145885,-4.55148623097956,1,1.08801321952071
1000,4.29616588007765,3.20815266055694,1,1.08801321952071
1000,8.46794519400142,7.37993197448071,1,1.08801321952071
1000,-8.23262218728959,-9.3206354068103,1,1.08801321952071
1000,-1.22441815422431,-2.31243137374502,1,1.08801321952071
1000,-1.3184419076864,-2.40645512720712,1,1.08801321952071
1000,2.94844575512682,1.86043253560611,1,1.08801321952071
1000,-3.13495298669702,-4.22296620621773,1,1.08801321952071
1000,-4.86344859020379,-5.95146180972451,1,1.08801321952071
1000,4.61432842984944,3.52631521032873,1,1.08801321952071
1000,-10.4104946970854,-11.4985079166061,1,1.08801321952071
1000,-5.62319984029575,-6.71121305981646,1,1.08801321952071
1000,5.84857768983395,4.76056447031324,1,1.08801321952071
1000,-2.99923310215019,-4.08724632167091,1,1.08801321952071
1000,-0.12068665647096,-1.20869987599167,1,1.08801321952071
1000,-3.03402446566319,-4.1220376851839,1,1.08801321952071
1000,-2.00789755021025,-3.09591076973096,1,1.08801321952071
1000,-2.56407513656035,-3.65208835608106,1,1.08801321952071
1000,0.63338014627235,-0.454633073248362,1,1.08801321952071
1000,-17.170903764738,-18.2589169842588,0,1.08801321952071
1000,-5.39465425334111,-6.48266747286183,1,1.08801321952071
1000,-6.93434605126129,-8.022359270782,1,1.08801321952071
1000,-8.60553369203469,-9.6935469115554,1,1.08801321952071
1000,0.680018279492626,-0.407994940028085,1,1.08801321952071
1000,4.78762375255623,3.69961053303552,1,1.08801321952071
1000,-22.7109240802716,-23.7989372997923,0,1.08801321952071
1000,12.6021150723768,11.5141018528561,1,1.08801321952071
1000,2.46616713732195,1.37815391780123,1,1.08801321952071
1000,-3.63207511698549,-4.7200883365062,1,1.08801321952071
1000,9.86921863090099,8.78120541138028,1,1.08801321952071
1000,-5.75015706813551,-6.83817028765622,1,1.08801321952071
1000,-10.6238835151662,-11.7118967346869,1,1.08801321952071
1000,-5.54174486223073,-6.62975808175144,1,1.08801321952071
1000,-0.474029868079567,-1.56204308760028,1,1.08801321952071
1000,1.05940554949597,-0.0286076700247408,1,1.08801321952071
1000,10.8295492063103,9.74153598678958,1,1.08801321952071
1000,-1.77777151627979,-2.8657847358005,1,1.08801321952071
1000,-0.229079238951455,-1.31709245847217,1,1.08801321952071
1000,0.17355675534096,-0.914456464179751,1,1.08801321952071
1000,-9.76839424410303,-10.8564074636237,1,1.08801321952071
1000,1.28875477062263,0.200741551101921,1,1.08801321952071
1000,2.6676482507868,1.57963503126609,1,1.08801321952071
1000,7.00037572346746,5.91236250394675,1,1.08801321952071
1000,2.53330520254255,1.44529198302184,1,1.08801321952071
1000,-3.34314179898774,-4.43115501850846,1,1.08801321952071
1000,3.14626384985291,2.0582506303322,1,1.08801321952071
1000,4.64948702694948,3.56147380742877,1,1.08801321952071
1000,3.9720446152821,2.88403139576139,1,1.08801321952071
1000,-5.37360084124504,-6.46161406076576,1,1.08801321952071
1000,-2.13742714818752,-3.22544036770823,1,1.08801321952071
1000,-4.33809045346303,-5.42610367298374,1,1.08801321952071
1000,0.497299504521818,-0.590713714998893,1,1.08801321952071
1000,6.46554456474273,5.37753134522202,1,1.08801321952071
1000,-2.09355430601544,-3.18156752553615,1,1.08801321952071
1000,0.512821585463852,-0.575191634056859,1,1.08801321952071
1000,0.970579388636871,-0.11743383088384,1,1.08801321952071
1000,-6.4696899819074,-7.55770320142811,1,1.08801321952071
1000,8.60588499469386,7.51787177517315,1,1.08801321952071
1000,-9.24754745527054,-10.3355606747912,1,1.08801321952071
1000,-0.751762567785767,-1.83977578730648,1,1.08801321952071
1000,0.166209605949674,-0.921803613571037,1,1.08801321952071
1000,-17.5339253628347,-18.6219385823554,0,1.08801321952071
1000,-7.88172975806183,-8.96974297758254,1,1.08801321952071
1000,0.359625432700295,-0.728387786820416,1,1.08801321952071
1000,0.0664099928865419,-1.02160322663417,1,1.08801321952071
1000,1.60546601979248,0.517452800271773,1,1.08801321952071
1000,0.573848942077186,-0.514164277443525,1,1.08801321952071
1000,-2.35030948193209,-3.4383227014528,1,1.08801321952071
1000,1.90141222150807,0.813399001987356,1,1.08801321952071
1000,-0.967177025205223,-2.05519024472593,1,1.08801321952071
1000,4.1980438480558,3.11003062853508,1,1.08801321952071
1000,-3.59270650394666,-4.68071972346737,1,1.08801321952071
1000,7.98854906199501,6.9005358424743,1,1.08801321952071
1000,0.177521573940627,-0.910491645580084,1,1.08801321952071
1000,3.83989517424979,2.75188195472907,1,1.08801321952071
1000,3.51158333251971,2.423570112999,1,1.08801321952071
1000,-5.14556616605776,-6.23357938557848,1,1.08801321952071
1000,2.84525988989531,1.7572466703746,1,1.08801321952071
1000,12.5295314788155,11.4415182592948,1,1.08801321952071
1000,-6.45009430520858,-7.53810752472929,1,1.08801321952071
1000,-2.3205065163076,-3.40851973582831,1,1.08801321952071
1000,3.81981979824108,2.73180657872037,1,1.08801321952071
1000,-11.8630421343857,-12.9510553539064,1,1.08801321952071
1000,3.94319608139165,2.85518286187094,1,1.08801321952071
1000,-2.90164586087232,-3.98965908039303,1,1.08801321952071
1000,-3.73649397536991,-4.82450719489062,1,1.08801321952071
1000,2.35527199331624,1.26725877379552,1,1.08801321952071
1000,4.10722162728205,3.01920840776134,1,1.08801321952071
1000,5.50232178133771,4.414308561817,1,1.08801321952071
1000,2.92151130446374,1.83349808494303,1,1.08801321952071
1000,11.3463137372974,10.2583005177767,1,1.08801321952071
1000,-0.467890157529208,-1.55590337704992,1,1.08801321952071
1000,-1.08339459225527,-2.17140781177598,1,1.08801321952071
1000,1.81964575482523,0.731632535304519,1,1.08801321952071
1000,-5.16491758488563,-6.25293080440635,1,1.08801321952071
1000,-1.07310553374587,-2.16111875326658,1,1.08801321952071
1000,1.32377730315211,0.235764083631401,1,1.08801321952071
1000,9.15277598329022,8.06476276376951,1,1.08801321952071
1000,0.677280744661338,-0.410732474859373,1,1.08801321952071
1000,2.5571622810931,1.46914906157239,1,1.08801321952071
1000,14.074514921393,12.9865017018723,0,1.08801321952071
1000,5.80968226064937,4.72166904112865,1,1.08801321952071
1000,-11.0376172225863,-12.125630442107,0,1.08801321952071
1000,6.2347091541712,5.14669593465049,1,1.08801321952071
1000,5.51108947305251,4.4230762535318,1,1.08801321952071
1000,0.134436699978979,-0.953576519541732,1,1.08801321952071
1000,-1.92532400717619,-3.0133372266969,1,1.08801321952071
1000,2.34788778253691,1.2598745630162,1,1.08801321952071
1000,4.81226525000065,3.72425203047994,1,1.08801321952071
1000,3.60189159451494,2.51387837499423,1,1.08801321952071
1000,6.37230240982512,5.28428919030441,1,1.08801321952071
1000,2.32594910604022,1.23793588651951,1,1.08801321952071
1000,-0.836760982617609,-1.92477420213832,1,1.08801321952071
1000,-3.13862198871838,-4.22663520823909,1,1.08801321952071
1000,5.2309972627757,4.14298404325499,1,1.08801321952071
1000,-6.56268656349002,-7.65069978301073,1,1.08801321952071
1000,3.44493588698111,2.3569226674604,1,1.08801321952071
1000,0.835740409020465,-0.252272810500246,1,1.08801321952071
1000,-1.2368819827834,-2.32489520230411,1,1.08801321952071
1000,2.29443092267541,1.2064177031547,1,1.08801321952071
1000,6.66567753608521,5.5776643165645,1,1.08801321952071
1000,8.83031318501412,7.74229996549341,1,1.08801321952071
1000,8.98937025431717,7.90135703479646,1,1.08801321952071
1000,-2.45477341163083,-3.54278663115154,1,1.08801321952071
1000,2.4436642941333,1.35565107461259,1,1.08801321952071
1000,4.37863004596892,3.2906168264482,1,1.08801321952071
1000,2.17059362715997,1.08258040763925,1,1.08801321952071
1000,-11.1981236485175,-12.2861368680383,1,1.08801321952071
1000,-3.30168275178849,-4.3896959713092,1,1.08801321952071
1000,12.8015721122218,11.7135588927011,1,1.08801321952071
1000,2.72720942416625,1.63919620464553,1,1.08801321952071
1000,2.41991864531335,1.33190542579264,1,1.08801321952071
1000,4.22184178171174,3.13382856219103,1,1.08801321952071
1000,5.32969470348727,4.24168148396656,1,1.08801321952071
1000,7.11975709924516,6.03174387972445,1,1.08801321952071
1000,-8.53660915085494,-9.62462237037565,1,1.08801321952071
1000,3.61850385114873,2.53049063162802,1,1.08801321952071
1000,8.25063879426282,7.16262557474211,1,1.08801321952071
1000,-8.31773352796722,-9.40574674748794,1,1.08801321952071
1000,1.61137775281452,0.523364533293809,1,1.08801321952071
1000,-4.84494506338484,-5.93295828290555,1,1.08801321952071
1000,1.09438487678323,0.00637165726251498,1,1.08801321952071
1000,-1.52597710115046,-2.61399032067117,1,1.08801321952071
1000,-4.29016975383921,-5.37818297335993,1,1.08801321952071
1000,1.85981273557309,0.771799516052375,1,1.08801321952071
1000,-4.33926736988368,-5.42728058940439,1,1.08801321952071
1000,11.4587283162818,10.3707150967611,1,1.08801321952071
1000,-7.62263277431631,-8.71064599383702,1,1.08801321952071
1000,-14.6850081123561,-15.7730213318768,1,1.08801321952071
1000,1.72945321129913,0.641439991778422,1,1.08801321952071
1000,0.691057424835853,-0.396955794684858,1,1.08801321952071
1000,-4.37001454377688,-5.4580277632976,1,1.08801321952071
1000,2.34043999071461,1.2524267711939,1,1.08801321952071
1000,11.7174055754275,10.6293923559068,1,1.08801321952071
1000,0.283306439377987,-0.804706780142725,1,1.08801321952071
1000,0.635997884033435,-0.452015335487276,1,1.08801321952071
1000,-5.76897199199781,-6.85698521151852,1,1.08801321952071
1000,-2.15759320779122,-3.24560642731193,1,1.08801321952071
1000,-4.61634014531538,-5.70435336483609,1,1.08801321952071
1000,-5.55990705570485,-6.64792027522556,1,1.08801321952071
1000,3.08631598639829,1.99830276687758,1,1.08801321952071
1000,1.92043717704256,0.832423957521848,1,1.08801321952071
1000,-2.30186502405171,-3.38987824357242,1,1.08801321952071
1000,-5.8595990651945,-6.94761228471521,1,1.08801321952071
1000,-6.02381288835934,-7.11182610788005,1,1.08801321952071
1000,-0.552179937972514,-1.64019315749322,1,1.08801321952071
1000,-0.572895853733783,-1.66090907325449,1,1.08801321952071
1000,2.28610118873076,1.19808796921004,1,1.08801321952071
1000,8.72266784073937,7.63465462121866,1,1.08801321952071
1000,-3.20988201325949,-4.29789523278021,1,1.08801321952071
1000,-4.0148648413883,-5.10287806090901,1,1.08801321952071
1000,-2.86133535080113,-3.94934857032185,1,1.08801321952071
1000,-2.06643096336301,-3.15444418288372,1,1.08801321952071
1000,-2.34456030329531,-3.43257352281602,1,1.08801321952071
1000,-0.487861161495123,-1.57587438101583,1,1.08801321952071
1000,-10.9178912210965,-12.0059044406172,1,1.08801321952071
1000,10.849300609323,9.76128738980227,1,1.08801321952071
1000,-15.3292799458665,-16.4172931653872,0,1.08801321952071
1000,7.66568594031564,6.57767272079493,1,1.08801321952071
1000,3.12510340213279,2.03709018261208,1,1.08801321952071
1000,-6.94849342416116,-8.03650664368187,1,1.08801321952071
1000,0.38954935805037,-0.698463861470341,1,1.08801321952071
1000,-0.639088000255498,-1.72710121977621,1,1.08801321952071
1000,0.561383756224008,-0.526629463296703,1,1.08801321952071
1000,-2.01282145666475,-3.10083467618546,1,1.08801321952071
1000,8.38198086190712,7.29396764238641,1,1.08801321952071
1000,9.8117107290089,8.72369750948819,1,1.08801321952071
1000,-5.39443460866727,-6.48244782818798,1,1.08801321952071
1000,5.54529878805866,4.45728556853795,1,1.08801321952071
1000,-8.50309316613363,-9.59110638565434,1,1.08801321952071
1000,1.28406009858117,0.196046879060459,1,1.08801321952071
1000,5.48495547928945,4.39694225976874,1,1.08801321952071
1000,-6.11237533036215,-7.20038854988286,1,1.08801321952071
1000,-5.16596728860983,-6.25398050813054,1,1.08801321952071
1000,-7.06436388369924,-8.15237710321995,1,1.08801321952071
1000,-3.30664255602748,-4.39465577554819,1,1.08801321952071
1000,-4.07255450065021,-5.16056772017092,1,1.08801321952071
1000,9.24874468364488,8.16073146412417,1,1.08801321952071
1000,4.4381737143848,3.35016049486409,1,1.08801321952071
1000,5.31509229014593,4.22707907062522,1,1.08801321952071
1000,-0.714710198080245,-1.80272341760096,1,1.08801321952071
1000,-2.69469638059885,-3.78270960011956,1,1.08801321952071
1000,3.48924594718472,2.40123272766401,1,1.08801321952071
1000,5.97525228876268,4.88723906924197,1,1.08801321952071
1000,0.227948060539914,-0.860065158980797,1,1.08801321952071
