"n","optrdd","bias","optrdd.cr","CI_plusminus","truth"
1000,1.2065240986158,-3.2453659013842,1,19.8848458026166,4.45189
1000,2.16082894689431,-2.29106105310569,1,7.43408658418094,4.45189
1000,5.90627880361972,1.45438880361973,1,14.6461096318944,4.45189
1000,-6.15576093243872,-10.6076509324387,1,19.5133824944985,4.45189
1000,2.46235918953143,-1.98953081046856,1,11.6085885655333,4.45189
1000,10.8954414756113,6.4435514756113,1,15.5486925643651,4.45189
1000,8.56707595562376,4.11518595562377,1,16.1230213711603,4.45189
1000,2.37015232876732,-2.08173767123268,1,15.4150535270792,4.45189
1000,9.47946272620556,5.02757272620556,1,15.8959846294647,4.45189
1000,-13.197374762985,-17.649264762985,1,18.2251789753062,4.45189
1000,17.6355660524542,13.1836760524542,1,23.5931988573526,4.45189
1000,11.9357298500786,7.48383985007856,1,25.086422702438,4.45189
1000,2.61835227964665,-1.83353772035335,1,15.856408350381,4.45189
1000,12.187388939768,7.73549893976799,1,14.4266193461939,4.45189
1000,0.175723983488413,-4.27616601651159,1,16.4083457461272,4.45189
1000,2.73068111929692,-1.72120888070308,1,10.7015823708849,4.45189
1000,-8.03566461809531,-12.4875546180953,1,17.2615821398383,4.45189
1000,3.89773859298117,-0.554151407018826,1,16.3344805439701,4.45189
1000,16.2427094507675,11.7908194507675,1,17.0489352813174,4.45189
1000,0.663001656902288,-3.78888834309771,1,27.7487975941111,4.45189
1000,-12.3057237254127,-16.7576137254127,1,19.9367522414173,4.45189
1000,6.32193629367247,1.87004629367248,1,15.2527332516766,4.45189
1000,5.75014983601113,1.29825983601113,1,13.2266701029632,4.45189
1000,5.76640446217014,1.31451446217014,1,12.2207811140273,4.45189
1000,4.47124303157159,0.0193530315715877,1,18.0402760461093,4.45189
1000,10.0615812576596,5.60969125765961,1,10.4073210583161,4.45189
1000,1.6722767231583,-2.7796132768417,1,15.1069469609945,4.45189
1000,7.05560100060892,2.60371100060892,1,16.0681107153022,4.45189
1000,-5.23796466161619,-9.68985466161619,1,17.9996134057165,4.45189
1000,15.6323081115576,11.1804181115576,1,18.4620359438954,4.45189
1000,7.16097094705063,2.70908094705063,1,10.0903856438876,4.45189
1000,10.5176314309689,6.06574143096895,1,14.6037850650939,4.45189
1000,3.78227588415856,-0.669614115841439,1,14.8328280523944,4.45189
1000,4.2960107880731,-0.155879211926903,1,13.7070020684236,4.45189
1000,2.16862728821321,-2.28326271178679,1,12.0593740242422,4.45189
1000,-5.84876144325335,-10.3006514432533,1,14.3592785970013,4.45189
1000,6.02124294360996,1.56935294360996,1,19.768086697639,4.45189
1000,13.0735126064453,8.62162260644528,1,16.0201751293927,4.45189
1000,5.02887340620775,0.57698340620775,1,19.2723273973847,4.45189
1000,-7.66849920569933,-12.1203892056993,1,26.0084316650531,4.45189
1000,6.90309661449772,2.45120661449772,1,11.4008799619576,4.45189
1000,1.45019529621041,-3.00169470378959,1,9.84511420816827,4.45189
1000,2.83438327415443,-1.61750672584557,1,11.1346006425945,4.45189
1000,-10.233183819738,-14.685073819738,1,24.9601203512775,4.45189
1000,3.97738072912619,-0.474509270873805,1,19.0575295169268,4.45189
1000,4.60441879355469,0.152528793554688,1,16.6397117028113,4.45189
1000,2.70799834614538,-1.74389165385462,1,14.3307949474372,4.45189
1000,15.544370057598,11.092480057598,1,13.5412896530519,4.45189
1000,12.096615485401,7.64472548540103,1,16.934875446153,4.45189
1000,9.22764499517842,4.77575499517843,1,17.8721042486068,4.45189
1000,1.05546368370289,-3.39642631629711,1,31.8633098156648,4.45189
1000,5.98454618941682,1.53265618941682,1,18.8339610127642,4.45189
1000,-13.8215195087823,-18.2734095087823,1,32.5415002962455,4.45189
1000,3.6576669978948,-0.794223002105196,1,7.10772694234586,4.45189
1000,-12.0191606447057,-16.4710506447057,1,22.530503405074,4.45189
1000,-7.18278954573745,-11.6346795457374,1,17.4876919498579,4.45189
1000,-10.7849126901997,-15.2368026901997,1,17.7847924372809,4.45189
1000,11.6650096110603,7.21311961106032,1,30.0793165929048,4.45189
1000,15.5903321052574,11.1384421052574,1,35.7191556889241,4.45189
1000,2.94155730680471,-1.51033269319528,1,16.5508103718895,4.45189
1000,8.06302437438181,3.61113437438181,1,9.06956818430874,4.45189
1000,14.5902646706182,10.1383746706182,1,20.9933922556273,4.45189
1000,1.45811821883579,-2.99377178116421,1,11.3510231583265,4.45189
1000,7.59241091957968,3.14052091957969,1,15.9185749549633,4.45189
1000,0.412473282368356,-4.03941671763164,1,9.58543336523162,4.45189
1000,5.23824717846937,0.786357178469369,1,15.7555690026064,4.45189
1000,3.70233486403404,-0.749555135965957,1,11.6212517547417,4.45189
1000,11.2868473201813,6.83495732018131,1,16.7325205057983,4.45189
1000,12.195147782011,7.74325778201096,1,11.9203999983362,4.45189
1000,10.3826000898545,5.93071008985447,1,17.3928573182437,4.45189
1000,21.3104597619587,16.8585697619587,1,20.8663936644415,4.45189
1000,-3.61415374431342,-8.06604374431342,1,21.7623028186093,4.45189
1000,-2.81006002783228,-7.26195002783228,1,15.0580285123906,4.45189
1000,3.693631545074,-0.758258454925996,1,8.23512035222851,4.45189
1000,1.2321149248554,-3.2197750751446,1,11.8099227756459,4.45189
1000,-2.33946350436526,-6.79135350436526,1,17.8815979451832,4.45189
1000,-4.41840379181188,-8.87029379181188,1,20.0765786799892,4.45189
1000,3.62707621462834,-0.824813785371656,1,12.5444481934531,4.45189
1000,-0.14572130779037,-4.59761130779037,1,26.2429693899515,4.45189
1000,1.51450988159149,-2.93738011840851,1,17.6846308389074,4.45189
1000,-3.22396375504146,-7.67585375504146,1,14.4925986323536,4.45189
1000,7.3733395823655,2.9214495823655,1,24.3359297826447,4.45189
1000,13.4763329096306,9.02444290963056,1,22.2757364463295,4.45189
1000,1.38647412186456,-3.06541587813544,1,8.93082097331715,4.45189
1000,-3.27023914730655,-7.72212914730655,1,9.5063669226908,4.45189
1000,-3.83188656517113,-8.28377656517113,1,12.3804571659473,4.45189
1000,3.81344411744313,-0.638445882556872,1,15.3820178579713,4.45189
1000,8.36363780537027,3.91174780537027,1,21.757772747138,4.45189
1000,9.89819306142266,5.44630306142266,1,21.8075663672263,4.45189
1000,1.01641753980839,-3.4354724601916,1,7.57294409810077,4.45189
1000,11.2734178939816,6.82152789398158,1,14.9648093929578,4.45189
1000,13.0537961999797,8.60190619997975,1,20.5033144569401,4.45189
1000,9.11205504099932,4.66016504099932,1,9.75116106311638,4.45189
1000,0.29576596737352,-4.15612403262648,1,21.7735518163305,4.45189
1000,-6.01906768261241,-10.4709576826124,1,17.8291840323663,4.45189
1000,12.0919545832295,7.64006458322948,1,20.9691714843511,4.45189
1000,7.33728037561807,2.88539037561807,1,15.1977611503151,4.45189
1000,-15.5994948740694,-20.0513848740694,1,25.3271323125876,4.45189
1000,7.52373708150362,3.07184708150362,1,21.3048467301627,4.45189
1000,6.53212910767676,2.08023910767677,1,12.9820021509813,4.45189
1000,9.73851736469077,5.28662736469077,1,12.2898029303334,4.45189
1000,-5.81875915730406,-10.2706491573041,1,18.5330132326124,4.45189
1000,10.1012449887903,5.64935498879029,1,17.6273857084952,4.45189
1000,-5.75151784283524,-10.2034078428352,1,15.9831368245969,4.45189
1000,5.45022270520917,0.998332705209172,1,13.8791045900353,4.45189
1000,3.44816807162605,-1.00372192837395,1,21.5435848512307,4.45189
1000,4.08573617923374,-0.366153820766255,1,16.8603958202756,4.45189
1000,6.87926827822324,2.42737827822324,1,20.3588889997518,4.45189
1000,6.62351699229612,2.17162699229612,1,7.54405405953166,4.45189
1000,8.46970144767378,4.01781144767378,1,20.8895717184283,4.45189
1000,-1.6506266878439,-6.1025166878439,1,20.02839719414,4.45189
1000,3.58599121864294,-0.865898781357058,1,22.58867933415,4.45189
1000,1.66851641930249,-2.78337358069751,1,15.0786358940962,4.45189
1000,5.93577425427398,1.48388425427398,1,18.3542592048263,4.45189
1000,1.76076833337569,-2.69112166662431,1,8.64546365373923,4.45189
1000,-6.09082972179773,-10.5427197217977,1,15.0322117759069,4.45189
1000,0.0822552781143135,-4.36963472188569,1,12.4739348849749,4.45189
1000,9.77550619215423,5.32361619215423,1,22.3761447324743,4.45189
1000,7.11391579205872,2.66202579205872,1,8.59595543375057,4.45189
1000,-5.11234343905603,-9.56423343905603,1,24.0600043046606,4.45189
1000,-5.00206076763793,-9.45395076763793,1,20.0952086366781,4.45189
1000,-3.40491239768094,-7.85680239768094,1,18.9183861474274,4.45189
1000,-2.62620717198107,-7.07809717198106,1,12.6338950084183,4.45189
1000,0.386783156423644,-4.06510684357636,1,13.2683284514161,4.45189
1000,2.31750534414481,-2.13438465585519,1,12.288663769267,4.45189
1000,6.86295809961628,2.41106809961628,1,17.4242695894203,4.45189
1000,-2.05473464152835,-6.50662464152835,1,11.2862102179839,4.45189
1000,2.81339248706357,-1.63849751293643,1,22.7456643151747,4.45189
1000,10.0986574285116,5.64676742851155,1,12.8477342285744,4.45189
1000,8.41629645063059,3.96440645063059,1,11.2413241366192,4.45189
1000,6.72744470526448,2.27555470526448,1,16.2479032359585,4.45189
1000,-0.155608102119737,-4.60749810211974,1,17.1420722157359,4.45189
1000,3.84601609037144,-0.605873909628557,1,16.9018086282395,4.45189
1000,25.0283249371927,20.5764349371927,1,37.6646164606813,4.45189
1000,6.79877693928321,2.34688693928321,1,21.3831636045668,4.45189
1000,16.6826730893846,12.2307830893846,1,15.2670823091376,4.45189
1000,-2.11056418197963,-6.56245418197963,1,17.0348016053118,4.45189
1000,-3.77257022538461,-8.22446022538461,1,12.2196862398594,4.45189
1000,5.10033305169306,0.648443051693059,1,9.04236321188895,4.45189
1000,-20.9505043676808,-25.4023943676808,1,25.4255848316222,4.45189
1000,-7.07520729023445,-11.5270972902345,1,24.9011566700179,4.45189
1000,3.61433070451481,-0.837559295485189,1,9.86712425842462,4.45189
1000,4.20900073979895,-0.242889260201045,1,12.4528141476863,4.45189
1000,6.94147894479993,2.48958894479993,1,26.8324420628,4.45189
1000,4.82575243209457,0.373862432094571,1,15.3829618074544,4.45189
1000,17.2272047025667,12.7753147025667,1,27.6131827494352,4.45189
1000,1.42524116546392,-3.02664883453607,1,13.7686580465557,4.45189
1000,2.77587228045528,-1.67601771954472,1,22.7200543830717,4.45189
1000,17.9858103817118,13.5339203817118,1,18.540794272427,4.45189
1000,7.6935940962228,3.2417040962228,1,9.51915501937354,4.45189
1000,0.515022736459363,-3.93686726354064,1,16.7759720052205,4.45189
1000,3.65191569952696,-0.799974300473041,1,17.2871377636284,4.45189
1000,0.6579847967305,-3.7939052032695,1,19.1832519811679,4.45189
1000,-4.89081205754911,-9.34270205754911,1,11.0997471957401,4.45189
1000,7.26199450332741,2.81010450332741,1,14.0898255482296,4.45189
1000,4.13382723910413,-0.318062760895865,1,14.5464584795907,4.45189
1000,-0.655316187875582,-5.10720618787558,1,19.9540530743551,4.45189
1000,2.38901194525442,-2.06287805474558,1,9.16659527437188,4.45189
1000,10.5249090846992,6.07301908469922,1,13.3730124779154,4.45189
1000,2.60068283388601,-1.85120716611399,1,13.6205319169478,4.45189
1000,-3.05923951982387,-7.51112951982387,1,8.70584822436858,4.45189
1000,-2.80027562010632,-7.25216562010632,1,13.6338189512003,4.45189
1000,4.7153007546616,0.263410754661597,1,18.4091356090501,4.45189
1000,3.58969551537921,-0.862194484620793,1,10.8257951286546,4.45189
1000,3.28048990420286,-1.17140009579714,1,10.4067400937046,4.45189
1000,-7.04438935254939,-11.4962793525494,1,23.9657239256111,4.45189
1000,-0.164312562878291,-4.61620256287829,1,11.9944380253612,4.45189
1000,8.35738973524073,3.90549973524073,1,33.0539786913154,4.45189
1000,10.7158330892967,6.26394308929674,1,29.7211757868238,4.45189
1000,-5.60526499273308,-10.0571549927331,1,18.306861711544,4.45189
1000,-3.76740034337109,-8.21929034337109,1,17.6671117404026,4.45189
1000,6.2850734338692,1.8331834338692,1,15.1184606754167,4.45189
1000,1.05946910308416,-3.39242089691584,1,18.3025589417024,4.45189
1000,-19.304461860849,-23.756351860849,1,31.1580653152515,4.45189
1000,2.38232779995359,-2.0695622000464,1,14.1597189508954,4.45189
1000,7.12583231221468,2.67394231221468,1,8.12198024828989,4.45189
1000,-1.17554615046491,-5.62743615046491,1,17.0455288169707,4.45189
1000,-0.2478007726954,-4.6996907726954,1,11.3850222181753,4.45189
1000,-18.6731381486492,-23.1250281486492,0,22.4396538907481,4.45189
1000,7.73206804890484,3.28017804890484,1,17.6613325452537,4.45189
1000,4.50946346528393,0.0575734652839337,1,9.41673135200474,4.45189
1000,3.93603655601816,-0.515853443981843,1,19.4819553156096,4.45189
1000,3.18965609190475,-1.26223390809525,1,7.36149399921172,4.45189
1000,4.63347969925187,0.181589699251868,1,44.1603784931228,4.45189
1000,7.673573689329,3.221683689329,1,26.7184955487677,4.45189
1000,10.5348734167867,6.08298341678673,1,10.408505019283,4.45189
1000,-2.08194537638393,-6.53383537638393,1,14.9348314243329,4.45189
1000,-6.76597823963061,-11.2178682396306,1,19.5276362118077,4.45189
1000,-6.48540584548514,-10.9372958454851,1,17.9229889087413,4.45189
1000,2.31504193613728,-2.13684806386272,1,14.2554311913608,4.45189
1000,1.0276201759584,-3.4242698240416,1,7.01991752795142,4.45189
1000,14.1475724504231,9.69568245042313,1,13.0235149015442,4.45189
1000,3.40204869170855,-1.04984130829145,1,17.3624539600334,4.45189
1000,28.7348937976102,24.2830037976102,0,17.3677789395018,4.45189
1000,-23.1575284954362,-27.6094184954362,0,16.5988310414181,4.45189
1000,4.09302586485776,-0.358864135142237,1,16.9138660632244,4.45189
1000,1.63878442217212,-2.81310557782788,1,10.0905818254064,4.45189
1000,0.436055550662395,-4.0158344493376,1,22.1708546661514,4.45189
1000,-3.69850648894668,-8.15039648894667,1,17.6298266435697,4.45189
1000,0.214855619401827,-4.23703438059817,1,24.1814594688767,4.45189
1000,-9.22031570862566,-13.6722057086257,1,27.7706590824179,4.45189
1000,12.1013575204985,7.64946752049855,1,14.9338058137701,4.45189
1000,1.59078542106047,-2.86110457893953,1,25.7696704892405,4.45189
1000,12.4421186468673,7.99022864686733,1,15.4854145211747,4.45189
1000,-2.22729007560082,-6.67918007560082,1,11.8992424358922,4.45189
1000,5.5888106787629,1.1369206787629,1,21.5110107253547,4.45189
1000,11.5234990964778,7.07160909647781,1,37.3005830611786,4.45189
1000,16.1750930047903,11.7232030047903,1,21.950147685556,4.45189
1000,-10.0622009616622,-14.5140909616622,1,44.603567512645,4.45189
1000,-2.23258613670866,-6.68447613670866,1,13.3407795045323,4.45189
1000,5.637148249143,1.185258249143,1,7.36779751835299,4.45189
1000,5.52155488579499,1.069664885795,1,12.9103682045716,4.45189
1000,1.59206733529021,-2.85982266470979,1,15.7958499797794,4.45189
1000,8.33837292763903,3.88648292763903,1,20.6147899689739,4.45189
1000,6.54071180234248,2.08882180234248,1,13.297997320729,4.45189
1000,8.97181006480856,4.51992006480856,1,27.9964308530389,4.45189
1000,19.3702921824114,14.9184021824114,1,21.947044299383,4.45189
1000,4.1903601981711,-0.261529801828894,1,10.8950384767672,4.45189
1000,-0.635563465534601,-5.0874534655346,1,21.5870653054596,4.45189
1000,17.9392112835024,13.4873212835024,1,28.5826897929358,4.45189
1000,-5.16233389695551,-9.6142238969555,1,18.3015273138347,4.45189
1000,-3.13343559065299,-7.58532559065299,1,19.0099189739348,4.45189
1000,-5.17059643542106,-9.62248643542106,1,23.7343753910019,4.45189
1000,6.79276351565386,2.34087351565386,1,6.87222041294981,4.45189
1000,19.2813592536386,14.8294692536386,1,18.0436784258441,4.45189
1000,5.66681911396921,1.21492911396922,1,7.46601890917117,4.45189
1000,-21.5738400702291,-26.0257300702291,0,24.3543884144012,4.45189
1000,-4.15874973408062,-8.61063973408062,1,20.5432223883912,4.45189
1000,8.93101148007007,4.47912148007007,1,12.5736069109927,4.45189
1000,0.580975484900332,-3.87091451509967,1,14.67683547334,4.45189
1000,33.4983843017676,29.0464943017676,0,15.6956217403414,4.45189
1000,3.92626153452113,-0.525628465478873,1,18.3198122427712,4.45189
1000,0.397427213228922,-4.05446278677108,1,17.1408493095036,4.45189
1000,1.73629628172232,-2.71559371827768,1,11.2142720182683,4.45189
1000,15.8909816492117,11.4390916492117,1,13.4031255505061,4.45189
1000,-1.24812725004919,-5.70001725004919,1,17.2248275469044,4.45189
1000,14.0644211812661,9.61253118126606,1,18.1416508290917,4.45189
1000,-23.2214368385079,-27.6733268385079,0,23.3628435131242,4.45189
1000,6.42361917450387,1.97172917450387,1,18.4970971150519,4.45189
1000,21.2694437121902,16.8175537121902,1,18.1816552689371,4.45189
1000,11.6403528069956,7.1884628069956,1,19.4212616856014,4.45189
1000,4.14680880102363,-0.305081198976366,1,14.2600507705081,4.45189
1000,10.1872508144203,5.73536081442026,1,26.5982428677931,4.45189
1000,-8.08108831839829,-12.5329783183983,1,19.0979322150608,4.45189
1000,-11.0445118049866,-15.4964018049866,1,28.9939121159684,4.45189
1000,-4.32685187290498,-8.77874187290498,1,17.3323953115997,4.45189
1000,-0.401326293460495,-4.85321629346049,1,23.1392605851998,4.45189
1000,6.27430291816186,1.82241291816186,1,13.1075366105076,4.45189
1000,-9.90755129022367,-14.3594412902237,1,18.6262609507676,4.45189
1000,3.6811420576901,-0.7707479423099,1,12.5601203717354,4.45189
1000,2.58620341801884,-1.86568658198116,1,8.82403037867915,4.45189
1000,2.52276714872771,-1.92912285127229,1,15.1945736760516,4.45189
1000,0.450834508833133,-4.00105549116687,1,21.0706865286119,4.45189
1000,-6.44905928891442,-10.9009492889144,1,17.6675409999525,4.45189
1000,3.4707352348206,-0.981154765179395,1,18.4431813462909,4.45189
1000,3.7767160270426,-0.675173972957395,1,17.9122582572309,4.45189
1000,-3.68544937317318,-8.13733937317317,1,25.7736200539612,4.45189
1000,-9.3451567531207,-13.7970467531207,1,19.3148470925265,4.45189
1000,6.68533099260163,2.23344099260163,1,11.0811752571034,4.45189
1000,19.809745333148,15.357855333148,1,18.8860250404658,4.45189
1000,-15.8255540262026,-20.2774440262026,1,30.5798100101617,4.45189
1000,6.68723004310124,2.23534004310124,1,15.4503800856868,4.45189
1000,24.5015069698334,20.0496169698334,1,20.2209442784242,4.45189
1000,-2.05851701540408,-6.51040701540408,1,9.36508776942812,4.45189
1000,2.35917985295527,-2.09271014704472,1,19.0450904435829,4.45189
1000,4.70325236320832,0.251362363208325,1,20.7723498094229,4.45189
1000,5.73092345359108,1.27903345359108,1,16.0966531359141,4.45189
1000,9.20204762112712,4.75015762112712,1,18.2406260487304,4.45189
1000,8.16336913757664,3.71147913757664,1,24.5460216650421,4.45189
1000,11.095612039816,6.64372203981602,1,13.5184668092929,4.45189
1000,1.32830485174992,-3.12358514825008,1,11.8093658793923,4.45189
1000,5.68711019375156,1.23522019375156,1,54.1315145583595,4.45189
1000,23.3644021134069,18.9125121134069,1,22.3114890991423,4.45189
1000,4.52604962419126,0.0741596241912603,1,12.8398541639975,4.45189
1000,-9.31971702467702,-13.771607024677,1,18.3725014890056,4.45189
1000,8.98356558822873,4.53167558822873,1,23.3356835912349,4.45189
1000,11.465568996918,7.01367899691797,1,16.0447718845554,4.45189
1000,6.89772619653273,2.44583619653273,1,27.682838566578,4.45189
1000,3.95116686353828,-0.500723136461718,1,8.65714068239837,4.45189
1000,-3.35730087902635,-7.80919087902635,1,17.3143803000897,4.45189
1000,-4.61641728484271,-9.06830728484271,1,21.6823800785101,4.45189
1000,12.9362462096058,8.48435620960577,1,29.0307805488403,4.45189
1000,-5.76940815888975,-10.2212981588897,1,14.6765415236814,4.45189
1000,10.6741945058538,6.22230450585376,1,14.0712757153274,4.45189
1000,4.75998287944509,0.308092879445095,1,11.7970890285635,4.45189
1000,1.04127564226618,-3.41061435773382,1,11.3660047228461,4.45189
1000,5.71092714398405,1.25903714398406,1,17.3785274274453,4.45189
1000,29.2301621514089,24.7782721514089,1,26.1165769513635,4.45189
1000,6.81268182822057,2.36079182822057,1,17.4412510731496,4.45189
1000,-2.07423527165371,-6.5261252716537,1,15.0159259997688,4.45189
1000,10.9952850153693,6.54339501536927,1,8.44198639089212,4.45189
1000,-1.68502666723538,-6.13691666723538,1,17.8889910622787,4.45189
1000,2.39963672439876,-2.05225327560124,1,14.4904624175091,4.45189
1000,3.91654487836206,-0.535345121637943,1,7.52753447328012,4.45189
1000,15.4991668258051,11.0472768258051,1,18.350483594761,4.45189
1000,6.99427303750149,2.54238303750149,1,12.4405270300458,4.45189
1000,-12.9863177487983,-17.4382077487983,1,18.3886466126283,4.45189
1000,7.22066763332023,2.76877763332024,1,16.2991500071318,4.45189
1000,-3.86638327743529,-8.31827327743529,1,20.5812832932395,4.45189
1000,-2.2289140505886,-6.6808040505886,1,17.9370853000521,4.45189
1000,6.75749585811001,2.30560585811001,1,12.843858154119,4.45189
1000,-3.64067157155374,-8.09256157155373,1,15.1038627680198,4.45189
1000,5.03262582202196,0.580735822021959,1,16.443173406495,4.45189
1000,6.96704088410316,2.51515088410316,1,8.65085089306531,4.45189
1000,6.17825745644477,1.72636745644477,1,17.8786999919652,4.45189
1000,37.094883215281,32.642993215281,1,38.1375939650112,4.45189
1000,-24.0787981494112,-28.5306881494112,1,30.7965171357681,4.45189
