"n","rdrobust","rdrobust.bias","rdrobust.cr","rdrobust.se","truth"
1000,-0.0234984743811173,0.0141301781083933,1,0.197343189616668,-0.0376286524895106
1000,-0.0406658596467865,-0.00303720715727585,1,0.223533582251047,-0.0376286524895106
1000,-0.420391840786863,-0.382763188297352,1,0.245709337169125,-0.0376286524895106
1000,0.503261615702765,0.540890268192275,1,0.316847800940665,-0.0376286524895106
1000,-0.334365901726304,-0.296737249236794,1,0.228767247606465,-0.0376286524895106
1000,-0.243533964901347,-0.205905312411837,1,0.284937461632831,-0.0376286524895106
1000,0.287865984674269,0.32549463716378,1,0.334656540460576,-0.0376286524895106
1000,-0.0767115695684625,-0.0390829170789519,1,0.239450892689754,-0.0376286524895106
1000,-0.116658421675852,-0.0790297691863416,1,0.307533425568705,-0.0376286524895106
1000,-0.425104344002359,-0.387475691512848,1,0.24874399421188,-0.0376286524895106
1000,-0.282019491018673,-0.244390838529163,1,0.319528674735178,-0.0376286524895106
1000,0.132918960061232,0.170547612550743,1,0.227413084504308,-0.0376286524895106
1000,0.174903209761932,0.212531862251443,1,0.246788505310362,-0.0376286524895106
1000,0.381421353802164,0.419050006291675,1,0.257616484796656,-0.0376286524895106
1000,-0.417282904235656,-0.379654251746145,1,0.348814363512168,-0.0376286524895106
1000,0.0341805418706056,0.0718091943601162,1,0.242712002027167,-0.0376286524895106
1000,-0.047060320649048,-0.00943166815953733,1,0.253676071902315,-0.0376286524895106
1000,-0.0917492204334719,-0.0541205679439613,1,0.17524581543113,-0.0376286524895106
1000,0.423228880868443,0.460857533357954,1,0.290293826250151,-0.0376286524895106
1000,0.222369261399582,0.259997913889093,1,0.207080620404225,-0.0376286524895106
1000,0.320758787326708,0.358387439816219,1,0.290609414031657,-0.0376286524895106
1000,-0.573609230066893,-0.535980577577383,1,0.321858037299976,-0.0376286524895106
1000,-0.189108782551942,-0.151480130062432,1,0.256299080887055,-0.0376286524895106
1000,-0.128519838686157,-0.0908911861966464,1,0.348086368682906,-0.0376286524895106
1000,-0.372221047012626,-0.334592394523115,1,0.375476310306269,-0.0376286524895106
1000,0.137142453193818,0.174771105683329,1,0.266613401511653,-0.0376286524895106
1000,-0.180207251660316,-0.142578599170806,1,0.332705215108055,-0.0376286524895106
1000,-0.287573587830239,-0.249944935340728,1,0.363685766953534,-0.0376286524895106
1000,-0.178759640844586,-0.141130988355075,1,0.225267916842176,-0.0376286524895106
1000,0.128033366687292,0.165662019176802,1,0.237501673141441,-0.0376286524895106
1000,0.701264179974741,0.738892832464252,0,0.266393534120539,-0.0376286524895106
1000,-0.173923074741219,-0.136294422251708,1,0.318741644077102,-0.0376286524895106
1000,-0.141151977620041,-0.10352332513053,1,0.239477970650887,-0.0376286524895106
1000,0.112921981111358,0.150550633600869,1,0.226397156570135,-0.0376286524895106
1000,-0.199075666200693,-0.161447013711182,1,0.41365952177871,-0.0376286524895106
1000,-0.0337466307678221,0.0038820217216885,1,0.225849953629831,-0.0376286524895106
1000,-0.411418139410597,-0.373789486921086,1,0.269917212480526,-0.0376286524895106
1000,-0.00336743978606979,0.0342612127034408,1,0.221587149384121,-0.0376286524895106
1000,-0.442998279866467,-0.405369627376956,1,0.353907772805403,-0.0376286524895106
1000,-0.111792439776043,-0.0741637872865326,1,0.230106502979734,-0.0376286524895106
1000,0.0896668577426566,0.127295510232167,1,0.194735156562541,-0.0376286524895106
1000,0.000977841474293584,0.0386064939638042,1,0.223291223754022,-0.0376286524895106
1000,-0.0776641691357098,-0.0400355166461992,1,0.288867339768212,-0.0376286524895106
1000,0.233946837384327,0.271575489873837,1,0.21976493616621,-0.0376286524895106
1000,-0.0956971073711474,-0.0580684548816368,1,0.291711708331003,-0.0376286524895106
1000,0.206286290520099,0.24391494300961,1,0.210665932487763,-0.0376286524895106
1000,-0.404166089056332,-0.366537436566822,1,0.242873848189879,-0.0376286524895106
1000,-0.165412695059904,-0.127784042570393,1,0.150435496869982,-0.0376286524895106
1000,0.445613313257196,0.483241965746707,1,0.259979718564975,-0.0376286524895106
1000,-0.132173430954485,-0.0945447784649743,1,0.399028847840979,-0.0376286524895106
1000,-0.32737616773853,-0.289747515249019,1,0.347958158417128,-0.0376286524895106
1000,0.236509876481509,0.27413852897102,1,0.19617564404463,-0.0376286524895106
1000,-0.508708193226753,-0.471079540737242,1,0.30737863307173,-0.0376286524895106
1000,-0.555555182008909,-0.517926529519398,1,0.341578628491332,-0.0376286524895106
1000,-0.417881936899565,-0.380253284410054,1,0.394624037682671,-0.0376286524895106
1000,-0.145141562553419,-0.107512910063909,1,0.21453098933151,-0.0376286524895106
1000,-0.425166391822246,-0.387537739332736,1,0.267960908478046,-0.0376286524895106
1000,0.00719126554849259,0.0448199180380032,1,0.213438797779628,-0.0376286524895106
1000,0.0548804126565625,0.0925090651460732,1,0.28282752219059,-0.0376286524895106
1000,-0.250605922358039,-0.212977269868529,1,0.194917761524329,-0.0376286524895106
1000,-0.527786579818813,-0.490157927329303,1,0.292181256064239,-0.0376286524895106
1000,0.0558662254040247,0.0934948778935354,1,0.156065599346155,-0.0376286524895106
1000,0.0839892522868498,0.12161790477636,1,0.432411574009103,-0.0376286524895106
1000,-0.126898879289455,-0.0892702267999446,1,0.246639095714148,-0.0376286524895106
1000,-0.261371668438146,-0.223743015948635,1,0.2362045642446,-0.0376286524895106
1000,-0.0767742766733424,-0.0391456241838317,1,0.242715605057917,-0.0376286524895106
1000,0.405172590989949,0.442801243479459,1,0.325435442181925,-0.0376286524895106
1000,-0.131445803392493,-0.0938171509029819,1,0.250090270481556,-0.0376286524895106
1000,0.0372860047405361,0.0749146572300468,1,0.185120800980539,-0.0376286524895106
1000,0.130266709390445,0.167895361879956,1,0.199995634054068,-0.0376286524895106
1000,0.107178721663212,0.144807374152723,1,0.266395835850268,-0.0376286524895106
1000,0.265691872849688,0.303320525339199,1,0.225842324945831,-0.0376286524895106
1000,-0.0596663351268213,-0.0220376826373107,1,0.259397311751325,-0.0376286524895106
1000,-0.0466635073630253,-0.00903485487351463,1,0.202958808302933,-0.0376286524895106
1000,0.0979625654180057,0.135591217907516,1,0.207359901166806,-0.0376286524895106
1000,-0.138745503947917,-0.101116851458406,1,0.257763617287299,-0.0376286524895106
1000,-0.189675968840861,-0.15204731635135,1,0.26226505066121,-0.0376286524895106
1000,0.393951088402368,0.431579740891878,1,0.234048056992643,-0.0376286524895106
1000,0.199193714824835,0.236822367314346,1,0.407507377831663,-0.0376286524895106
1000,-0.459046557349188,-0.421417904859677,1,0.281623232671529,-0.0376286524895106
1000,-0.493346811831055,-0.455718159341545,1,0.241512820034299,-0.0376286524895106
1000,-0.354478077136739,-0.316849424647228,1,0.266811561227129,-0.0376286524895106
1000,-0.566325821156292,-0.528697168666781,1,0.292127626450293,-0.0376286524895106
1000,0.309158618327166,0.346787270816676,1,0.274883243045818,-0.0376286524895106
1000,0.4627698417165,0.50039849420601,0,0.173823413941822,-0.0376286524895106
1000,0.0234453152855691,0.0610739677750798,1,0.224888403638639,-0.0376286524895106
1000,0.0358124765050796,0.0734411289945902,1,0.178568802840842,-0.0376286524895106
1000,-0.152372832089872,-0.114744179600361,1,0.217600003972835,-0.0376286524895106
1000,-0.563898679503485,-0.526270027013974,0,0.243018385724597,-0.0376286524895106
1000,-0.142569741682394,-0.104941089192884,1,0.286474176982885,-0.0376286524895106
1000,0.0349972676529073,0.072625920142418,1,0.177002591902617,-0.0376286524895106
1000,-0.30456894889127,-0.266940296401759,1,0.389969219601015,-0.0376286524895106
1000,-0.336713113072471,-0.299084460582961,1,0.278727367345631,-0.0376286524895106
1000,0.285279894726661,0.322908547216172,1,0.174493650224012,-0.0376286524895106
1000,0.0308131993233947,0.0684418518129053,1,0.197250364673136,-0.0376286524895106
1000,0.14438381387847,0.18201246636798,1,0.243136300088098,-0.0376286524895106
1000,0.144369810801908,0.181998463291419,1,0.227719902811771,-0.0376286524895106
1000,0.150449337899844,0.188077990389355,1,0.200855848333777,-0.0376286524895106
1000,0.19007675799875,0.227705410488261,1,0.38021398317616,-0.0376286524895106
1000,-0.231543302698319,-0.193914650208808,1,0.251531240527876,-0.0376286524895106
1000,0.27321582449924,0.31084447698875,1,0.238974936344175,-0.0376286524895106
1000,0.289792094989494,0.327420747479005,1,0.300160969537452,-0.0376286524895106
1000,-0.695656341955457,-0.658027689465946,0,0.33246518576868,-0.0376286524895106
1000,0.057547069493755,0.0951757219832656,1,0.308819837313904,-0.0376286524895106
1000,0.0634043120416918,0.101032964531202,1,0.347751824010756,-0.0376286524895106
1000,0.106702406667552,0.144331059157063,1,0.181225636847082,-0.0376286524895106
1000,-0.11330559753392,-0.0756769450444095,1,0.263191852708608,-0.0376286524895106
1000,0.0188330373127306,0.0564616898022412,1,0.252373880860168,-0.0376286524895106
1000,-0.196191386749746,-0.158562734260235,1,0.25377016429187,-0.0376286524895106
1000,0.0209493390835778,0.0585779915730884,1,0.243799454642725,-0.0376286524895106
1000,0.106050735410285,0.143679387899796,1,0.202892227910006,-0.0376286524895106
1000,0.0866139316704044,0.124242584159915,1,0.31258834034904,-0.0376286524895106
1000,0.105765574439516,0.143394226929026,1,0.209471928207005,-0.0376286524895106
