"n","rdrobust","rdrobust.bias","rdrobust.cr","rdrobust.se","truth"
1000,-19.1326725346073,-20.6205050368177,1,28.8099061297155,1.48783250221044
1000,6.92394835923278,5.43611585702234,1,20.7347593993917,1.48783250221044
1000,-5.87178154512048,-7.35961404733092,1,23.3111443221577,1.48783250221044
1000,2.72772411522919,1.23989161301876,1,22.473806052464,1.48783250221044
1000,-24.0458752913171,-25.5337077935275,1,20.0337412308344,1.48783250221044
1000,-1.62042087823818,-3.10825338044862,1,14.9506019775971,1.48783250221044
1000,10.9360333314216,9.4482008292112,1,26.4546305709036,1.48783250221044
1000,21.8038145029118,20.3159820007014,1,20.7495810074474,1.48783250221044
1000,-20.0260444213411,-21.5138769235515,1,29.8118868869075,1.48783250221044
1000,-20.2526217466632,-21.7404542488736,1,36.9265865124321,1.48783250221044
1000,-3.80731428197566,-5.2951467841861,1,18.1651979299687,1.48783250221044
1000,7.64330761465362,6.15547511244318,1,21.5551619082954,1.48783250221044
1000,-6.36523979341951,-7.85307229562994,1,17.1318563197218,1.48783250221044
1000,-14.3493001390708,-15.8371326412812,1,19.3313280092279,1.48783250221044
1000,13.0635306541103,11.5756981518999,1,19.6653904018344,1.48783250221044
1000,-30.7965269485793,-32.2843594507897,1,22.3796286555189,1.48783250221044
1000,37.6208306829171,36.1329981807067,1,26.8806860435699,1.48783250221044
1000,-17.6751083775498,-19.1629408797602,1,14.1141605190439,1.48783250221044
1000,-14.263463836855,-15.7512963390654,1,24.2503796593102,1.48783250221044
1000,13.2023331727066,11.7145006704962,1,17.8692338407916,1.48783250221044
1000,3.66253249880583,2.17469999659539,1,20.8126437463156,1.48783250221044
1000,18.5963856371695,17.1085531349591,1,15.1824457304624,1.48783250221044
1000,-25.6702474564071,-27.1580799586175,1,18.2662680150223,1.48783250221044
1000,0.376923414253156,-1.11090908795728,1,21.3461486890058,1.48783250221044
1000,-8.35554562400807,-9.84337812621851,1,27.5759531680411,1.48783250221044
1000,-10.3278808384754,-11.8157133406858,1,18.3231266126667,1.48783250221044
1000,-11.6104482401911,-13.0982807424015,1,23.2026259403658,1.48783250221044
1000,10.4239604081438,8.93612790593335,1,17.0943827851388,1.48783250221044
1000,49.7189438261232,48.2311113239128,1,27.0889957171265,1.48783250221044
1000,39.3929294094891,37.9050969072786,1,20.4205084598798,1.48783250221044
1000,-2.81205052009477,-4.29988302230521,1,16.4239684996827,1.48783250221044
1000,1.90050159156124,0.4126690893508,1,20.5603685003815,1.48783250221044
1000,13.1008589457269,11.6130264435165,1,29.465778520732,1.48783250221044
1000,-7.22091313898261,-8.70874564119305,1,15.9044714918711,1.48783250221044
1000,-2.08776948832769,-3.57560199053813,1,17.7171971119531,1.48783250221044
1000,11.9449937410606,10.4571612388501,1,15.3305257783281,1.48783250221044
1000,-43.7512241301702,-45.2390566323806,1,25.1565022002694,1.48783250221044
1000,-39.2311539972792,-40.7189864994896,1,23.6671250222423,1.48783250221044
1000,-20.6472993465989,-22.1351318488093,1,18.8432876237073,1.48783250221044
1000,9.8317466860085,8.34391418379806,1,37.1984872918844,1.48783250221044
1000,29.0201495628033,27.5323170605929,1,20.1925002222215,1.48783250221044
1000,22.267510316268,20.7796778140576,1,13.4341089128174,1.48783250221044
1000,38.860412519273,37.3725800170626,1,25.9135337324397,1.48783250221044
1000,-9.02619750374538,-10.5140300059558,1,16.944359356807,1.48783250221044
1000,9.56812562948278,8.08029312727234,1,17.7864143499726,1.48783250221044
1000,-42.4070634699223,-43.8948959721327,1,25.230485564275,1.48783250221044
1000,-31.2860841665617,-32.7739166687722,1,22.0118533736934,1.48783250221044
1000,14.5062919060404,13.0184594038299,1,17.3014853720733,1.48783250221044
1000,-4.59149269990178,-6.07932520211222,1,14.1171271594637,1.48783250221044
1000,-2.57435279345771,-4.06218529566814,1,17.0738622562161,1.48783250221044
1000,-30.262309375287,-31.7501418774975,1,21.2924745349157,1.48783250221044
1000,29.3127680002235,27.8249354980131,1,19.2546488033456,1.48783250221044
1000,27.6774889356316,26.1896564334211,1,16.775108851374,1.48783250221044
1000,21.3697637298217,19.8819312276112,1,19.5321348457143,1.48783250221044
1000,-33.4141916697827,-34.9020241719931,1,29.9369350741572,1.48783250221044
1000,28.2297198021811,26.7418872999706,1,14.0310425518836,1.48783250221044
1000,-33.1853484786634,-34.6731809808738,1,36.6666516100825,1.48783250221044
1000,11.2047280910371,9.71689558882662,1,15.8061793695022,1.48783250221044
1000,-101.01592788978,-102.50376039199,0,30.5833639877658,1.48783250221044
1000,-21.0196304655612,-22.5074629677717,1,21.8955961770418,1.48783250221044
1000,13.9743352745132,12.4865027723028,1,20.3299089764984,1.48783250221044
1000,-22.7345512100156,-24.2223837122261,1,15.8175163178846,1.48783250221044
1000,-30.48045568782,-31.9682881900305,1,20.7192637449077,1.48783250221044
1000,-10.8955277160727,-12.3833602182831,1,16.36440704801,1.48783250221044
1000,-10.9979542777569,-12.4857867799673,1,21.6626497075879,1.48783250221044
1000,-18.6655875285774,-20.1534200307878,1,15.9456345189679,1.48783250221044
1000,12.9032558954281,11.4154233932176,1,13.894831144802,1.48783250221044
1000,17.9019315308805,16.41409902867,1,13.8042654435154,1.48783250221044
1000,29.3110123710333,27.8231798688228,1,22.7818140098678,1.48783250221044
1000,-0.175043758006723,-1.66287626021716,1,18.954223892058,1.48783250221044
1000,-25.0079791985095,-26.4958117007199,1,17.0195442235632,1.48783250221044
1000,-1.95256548942871,-3.44039799163914,1,21.4338678906938,1.48783250221044
1000,-23.4466029353978,-24.9344354376082,1,16.1640871130891,1.48783250221044
1000,-53.6506084718918,-55.1384409741023,1,35.6955168761891,1.48783250221044
1000,-19.6429458500427,-21.1307783522531,1,22.6810505570902,1.48783250221044
1000,9.90141949289136,8.41358699068093,1,21.885691038855,1.48783250221044
1000,4.70343803115929,3.21560552894886,1,12.5767857001169,1.48783250221044
1000,-35.5067329955266,-36.994565497737,0,17.6505116992367,1.48783250221044
1000,-32.1403716943264,-33.6282041965368,1,21.6467245612818,1.48783250221044
