"n","rf","rf.bias","rf.cr","rf.se","truth"
1000,15.4152713140867,11.3738713140867,1,5.99261937381699,4.04140000000001
1000,15.9868453190894,11.9454453190894,1,7.08252803788606,4.04140000000001
1000,20.0060360553814,15.9646360553814,0,4.81317102501215,4.04140000000001
1000,14.799276902677,10.757876902677,1,8.40750350324369,4.04140000000001
1000,5.55257211171099,1.51117211171098,1,8.44881256992867,4.04140000000001
1000,19.5446068824921,15.5032068824921,0,6.82480305620895,4.04140000000001
1000,16.8198112504056,12.7784112504056,1,7.04814565833266,4.04140000000001
1000,7.80774738563377,3.76634738563376,1,6.96776847273121,4.04140000000001
1000,22.1640058380879,18.1226058380879,0,5.46721952800094,4.04140000000001
1000,10.9103424748988,6.86894247489874,1,6.4744978942931,4.04140000000001
1000,21.4929750738719,17.4515750738719,0,7.46447633248833,4.04140000000001
1000,16.3022121981571,12.2608121981571,1,6.40688090312702,4.04140000000001
1000,2.54324692354245,-1.49815307645756,1,7.09394215412861,4.04140000000001
1000,8.11714958475659,4.07574958475658,1,6.89522634495442,4.04140000000001
1000,28.3575349319833,24.3161349319832,0,6.55358281346903,4.04140000000001
1000,14.4932817546475,10.4518817546475,1,5.9088942215406,4.04140000000001
1000,13.572393230546,9.53099323054602,1,7.64914933229309,4.04140000000001
1000,13.6994496993195,9.65804969931952,1,5.48711316660547,4.04140000000001
1000,11.5215672310551,7.48016723105513,1,5.23546208124594,4.04140000000001
1000,18.976468483993,14.935068483993,0,6.0173224633336,4.04140000000001
1000,8.13145852931501,4.090058529315,1,5.1385146419251,4.04140000000001
1000,9.97119215976198,5.92979215976197,1,5.14119610676088,4.04140000000001
1000,10.5290122369918,6.48761223699179,1,8.49376812634592,4.04140000000001
1000,10.4221511343031,6.38075113430307,1,5.71082722142869,4.04140000000001
1000,10.6934344999075,6.65203449990744,1,3.79528302707887,4.04140000000001
1000,15.9891874187123,11.9477874187123,1,8.18714337035152,4.04140000000001
1000,28.4360844915304,24.3946844915304,0,6.16626561735686,4.04140000000001
1000,19.0909997240033,15.0495997240033,0,6.12593391350433,4.04140000000001
1000,12.9023105903853,8.86091059038532,1,4.73742639949206,4.04140000000001
1000,15.13623465866,11.09483465866,1,6.48223629538588,4.04140000000001
1000,2.10361655929526,-1.93778344070475,1,5.58738622336477,4.04140000000001
1000,8.41436357434844,4.37296357434843,1,6.07913995121747,4.04140000000001
1000,6.02471436902982,1.98331436902981,1,7.71413637374862,4.04140000000001
1000,6.68107939985143,2.63967939985142,1,6.06070712760059,4.04140000000001
1000,19.1298990610788,15.0884990610788,0,4.93070484224787,4.04140000000001
1000,4.71508790833326,0.67368790833325,1,6.09848137703561,4.04140000000001
1000,13.6353531030444,9.59395310304438,1,6.75125104706304,4.04140000000001
1000,12.6753255410124,8.63392554101236,1,7.0391109802774,4.04140000000001
1000,12.1534191684226,8.11201916842262,1,6.78726461795734,4.04140000000001
1000,9.10651979188941,5.0651197918894,1,4.21553415768048,4.04140000000001
1000,13.7973746534978,9.75597465349776,1,5.78256172480523,4.04140000000001
1000,19.4561219525971,15.4147219525971,1,8.95363287640566,4.04140000000001
1000,10.8323255705775,6.79092557057751,1,7.25498520157478,4.04140000000001
1000,4.22522001391195,0.183820013911941,1,5.3927808839507,4.04140000000001
1000,11.3783531876227,7.33695318762264,1,5.40731598283015,4.04140000000001
1000,2.8150819088718,-1.22631809112821,1,6.0273567440985,4.04140000000001
1000,19.8120744427357,15.7706744427357,0,4.75687506856649,4.04140000000001
1000,17.2679592346511,13.2265592346511,1,7.1879061302245,4.04140000000001
1000,14.9248141192041,10.8834141192041,1,6.18261138626164,4.04140000000001
1000,13.6553986853847,9.61399868538464,1,5.60141337991521,4.04140000000001
1000,18.6106387861319,14.5692387861319,1,7.86287938283168,4.04140000000001
1000,11.3651370920043,7.32373709200425,1,4.14746917839369,4.04140000000001
1000,24.9831627409213,20.9417627409213,0,4.89630524890336,4.04140000000001
1000,15.5660726153397,11.5246726153397,0,4.89280866949315,4.04140000000001
1000,15.8609549433258,11.8195549433258,1,6.75501281315678,4.04140000000001
1000,4.84806508473943,0.806665084739421,1,5.67536699652941,4.04140000000001
1000,18.5418982413327,14.5004982413327,0,5.43866877120336,4.04140000000001
1000,5.51370965968269,1.47230965968268,1,5.78630265210943,4.04140000000001
1000,9.62245053885499,5.58105053885498,1,8.27379255496212,4.04140000000001
1000,9.70551520198453,5.66411520198452,1,5.26790531448533,4.04140000000001
1000,15.2354846769687,11.1940846769687,0,4.28227675826663,4.04140000000001
1000,13.9639790219441,9.92257902194413,1,7.49563543484488,4.04140000000001
1000,5.03370773771908,0.992307737719074,1,6.76215034107778,4.04140000000001
1000,8.88491599764944,4.84351599764943,1,5.33168128347935,4.04140000000001
1000,11.4107443288968,7.36934432889683,1,4.64352661022864,4.04140000000001
1000,12.9688121280133,8.92741212801326,1,5.8567991860616,4.04140000000001
1000,5.70601649362331,1.6646164936233,1,6.98866356034065,4.04140000000001
1000,18.1745033163788,14.1331033163788,0,5.83054605337791,4.04140000000001
1000,13.5110165812444,9.46961658124442,1,6.95508971122369,4.04140000000001
1000,17.711546081668,13.670146081668,0,5.58735763059051,4.04140000000001
1000,15.1241185139093,11.0827185139093,1,6.47867121081575,4.04140000000001
1000,4.9742263413408,0.932826341340785,1,4.92433468423331,4.04140000000001
1000,12.4678157809612,8.42641578096124,1,5.17128158594125,4.04140000000001
1000,21.7829188711357,17.7415188711357,0,4.90343384130659,4.04140000000001
1000,8.73626866508928,4.69486866508927,1,4.57326627982932,4.04140000000001
1000,17.687106815514,13.645706815514,0,5.1091447874677,4.04140000000001
1000,7.19845364352159,3.15705364352158,1,6.15255588067889,4.04140000000001
1000,21.1676091175748,17.1262091175748,0,3.85484637362052,4.04140000000001
1000,18.2460693183782,14.2046693183782,0,6.64720426595991,4.04140000000001
1000,22.911495327982,18.8700953279819,0,5.70870079816362,4.04140000000001
1000,13.2134811776787,9.17208117767873,0,3.64314055523006,4.04140000000001
1000,8.9363844957789,4.89498449577889,1,5.92939772221601,4.04140000000001
1000,11.2771049165697,7.23570491656969,1,5.30692387314921,4.04140000000001
1000,11.9257974259635,7.8843974259635,1,6.51946956417416,4.04140000000001
1000,10.1121232906941,6.07072329069408,1,5.38616797509379,4.04140000000001
1000,15.1614601147978,11.1200601147978,1,5.67742596386157,4.04140000000001
1000,6.64590385844389,2.60450385844388,1,3.57198143016843,4.04140000000001
1000,13.9772418179735,9.93584181797345,1,5.4931405340025,4.04140000000001
1000,2.1368685430547,-1.90453145694531,1,7.43919256813478,4.04140000000001
1000,6.55408788190431,2.5126878819043,1,5.91123686271697,4.04140000000001
1000,11.9718453701958,7.93044537019574,1,5.95032487659954,4.04140000000001
1000,-1.3236231663698,-5.36502316636981,1,5.32658501416397,4.04140000000001
1000,15.2456071322128,11.2042071322128,0,5.56344221715399,4.04140000000001
1000,14.7313818902298,10.6899818902298,0,4.98835828067913,4.04140000000001
1000,1.61398195331802,-2.42741804668199,1,7.30785300519463,4.04140000000001
1000,12.1181744421348,8.07677444213479,1,5.58859220377091,4.04140000000001
1000,17.8182518836772,13.7768518836772,0,6.20264864388481,4.04140000000001
1000,3.11662488121107,-0.924775118788943,1,7.98560070608801,4.04140000000001
1000,17.1548496918543,13.1134496918543,1,8.05978307762278,4.04140000000001
1000,24.5377856419518,20.4963856419518,0,5.17658945339337,4.04140000000001
1000,1.71192491995527,-2.32947508004474,1,6.06793792740198,4.04140000000001
1000,13.3477908680107,9.30639086801071,1,6.53181672187044,4.04140000000001
1000,9.82093461725739,5.77953461725738,1,6.57782386137698,4.04140000000001
1000,7.23283985876137,3.19143985876136,1,6.10267281891551,4.04140000000001
1000,14.2708504568004,10.2294504568004,1,9.02432787909649,4.04140000000001
1000,9.7762330965173,5.73483309651729,1,7.14262599982256,4.04140000000001
1000,15.8279344663448,11.7865344663448,0,4.94461600753822,4.04140000000001
1000,13.3377214621568,9.29632146215684,1,6.90000080176582,4.04140000000001
1000,23.5827167988175,19.5413167988175,0,6.3179487610881,4.04140000000001
1000,10.1969662111077,6.15556621110764,1,6.34902878306233,4.04140000000001
1000,4.29128763639284,0.249887636392828,1,5.29886986993144,4.04140000000001
1000,7.19011673690923,3.14871673690922,1,7.18949536359656,4.04140000000001
1000,10.8063771311203,6.76497713112025,1,6.26030790221764,4.04140000000001
1000,17.785768967315,13.744368967315,1,10.2006123950924,4.04140000000001
1000,14.811884506256,10.770484506256,1,6.50888792429313,4.04140000000001
1000,6.23138121369556,2.18998121369555,1,5.25772234658164,4.04140000000001
1000,20.4342553258335,16.3928553258335,0,7.18355257210795,4.04140000000001
1000,16.9381972916174,12.8967972916174,0,6.35790431706366,4.04140000000001
1000,11.6996246238799,7.65822462387987,1,7.18449201285823,4.04140000000001
1000,11.8629949197309,7.8215949197309,1,6.83082791289444,4.04140000000001
1000,10.7026332587512,6.66123325875117,1,3.83589653626652,4.04140000000001
1000,15.1769674458446,11.1355674458446,1,8.43074827214384,4.04140000000001
1000,6.70896856378025,2.66756856378024,1,6.94368719413186,4.04140000000001
1000,11.1012161551864,7.05981615518638,1,5.3980975737769,4.04140000000001
1000,25.8630090336442,21.8216090336442,0,7.89906052500076,4.04140000000001
1000,8.53964343251457,4.49824343251456,1,7.46139243369937,4.04140000000001
1000,6.95790045452659,2.91650045452658,1,5.27845481520356,4.04140000000001
1000,20.3606660928877,16.3192660928877,0,7.02451686728936,4.04140000000001
1000,10.4237484984538,6.38234849845375,1,6.79638331381753,4.04140000000001
1000,-5.62491767500146,-9.66631767500147,1,6.415623991417,4.04140000000001
1000,8.32019752290478,4.27879752290477,1,8.31967184638403,4.04140000000001
1000,5.19375549005028,1.15235549005027,1,5.78271438037124,4.04140000000001
1000,7.05256104841718,3.01116104841716,1,6.39479215067322,4.04140000000001
1000,17.3381918328831,13.2967918328831,0,5.91334852461354,4.04140000000001
1000,15.4791988560158,11.4377988560158,1,6.92444566422083,4.04140000000001
1000,9.71158454624228,5.67018454624227,1,7.82328974423334,4.04140000000001
1000,17.0353288408224,12.9939288408224,0,5.31183439381583,4.04140000000001
1000,9.55545887447406,5.51405887447405,1,6.18713319094596,4.04140000000001
1000,3.8453089391511,-0.196091060848914,1,8.29294824619087,4.04140000000001
1000,0.416505469064077,-3.62489453093593,1,7.36560888447516,4.04140000000001
1000,4.06127658365494,0.0198765836549342,1,5.65252556740812,4.04140000000001
1000,12.8373310805506,8.79593108055056,1,6.12997111830892,4.04140000000001
1000,22.2921116430836,18.2507116430836,0,5.75583017944064,4.04140000000001
1000,9.83186112413901,5.790461124139,1,5.18721377032962,4.04140000000001
1000,5.24956523006509,1.20816523006508,1,5.53367511715212,4.04140000000001
1000,3.03780667448302,-1.00359332551699,1,5.2030809664176,4.04140000000001
1000,9.75492637428948,5.71352637428947,1,6.9139371203247,4.04140000000001
1000,14.1063309541672,10.0649309541672,1,7.54465664022835,4.04140000000001
1000,18.9919383486582,14.9505383486582,1,8.37903957165656,4.04140000000001
1000,3.28167869690819,-0.759721303091823,1,7.14675766542624,4.04140000000001
1000,-0.609729540284604,-4.65112954028461,1,7.87069685137731,4.04140000000001
1000,13.2215073798662,9.18010737986614,1,6.20773570407046,4.04140000000001
1000,11.6447109113653,7.6033109113653,1,6.40367013695398,4.04140000000001
1000,6.71233619307026,2.67093619307025,1,6.6255133193229,4.04140000000001
1000,13.4332434239651,9.3918434239651,1,6.7573132953115,4.04140000000001
1000,6.00887874752715,1.96747874752714,1,6.06375236892212,4.04140000000001
1000,9.19721688827914,5.15581688827913,1,8.51932447639509,4.04140000000001
1000,7.78914255849881,3.7477425584988,1,6.25669491296285,4.04140000000001
1000,14.9579201042097,10.9165201042097,1,8.58681131039945,4.04140000000001
1000,11.016715353398,6.975315353398,1,7.06384576848115,4.04140000000001
1000,15.962149572004,11.920749572004,1,8.44191192721402,4.04140000000001
1000,8.92917191458284,4.88777191458283,1,4.10562299365766,4.04140000000001
1000,18.2970936163765,14.2556936163764,0,6.13495938452481,4.04140000000001
1000,22.2859545948871,18.2445545948871,0,5.35794474274106,4.04140000000001
1000,20.3867732897934,16.3453732897934,0,7.94794800932547,4.04140000000001
1000,7.23026819160444,3.18886819160443,1,7.63697275526537,4.04140000000001
1000,10.3428398112828,6.30143981128282,1,7.88384195494313,4.04140000000001
1000,8.92836122273513,4.88696122273512,1,6.44017281518403,4.04140000000001
1000,23.4585570210139,19.4171570210139,0,4.86519479591737,4.04140000000001
1000,14.989314324371,10.947914324371,1,5.92316373371019,4.04140000000001
1000,15.1853365371688,11.1439365371688,1,6.93381248312296,4.04140000000001
1000,17.6322655432693,13.5908655432693,0,6.76238806839796,4.04140000000001
1000,-0.913049371450455,-4.95444937145047,1,6.04552468482462,4.04140000000001
1000,10.2925443395914,6.25114433959135,1,4.17307994945222,4.04140000000001
1000,4.89299977926694,0.851599779266934,1,7.43133962746805,4.04140000000001
1000,16.0694087397903,12.0280087397903,0,3.91832967560823,4.04140000000001
1000,18.4801679011429,14.4387679011429,1,7.52692475090688,4.04140000000001
1000,3.98091498487545,-0.0604850151245557,1,6.13639939248862,4.04140000000001
1000,12.167299792652,8.12589979265204,1,6.22013982339122,4.04140000000001
1000,17.0514045219609,13.0100045219609,0,4.91397917649475,4.04140000000001
1000,17.5531070159745,13.5117070159745,1,7.86790100545767,4.04140000000001
1000,10.7765218016339,6.73512180163394,1,7.55903043271818,4.04140000000001
1000,12.8279196086161,8.78651960861606,1,4.84782805673461,4.04140000000001
1000,9.98184705208863,5.94044705208862,1,7.4978764960473,4.04140000000001
1000,25.8642628554095,21.8228628554095,0,6.80891602153287,4.04140000000001
1000,24.9276975802725,20.8862975802725,0,5.43316936029831,4.04140000000001
1000,15.8087558842497,11.7673558842497,0,5.81686260329828,4.04140000000001
1000,12.437513293992,8.39611329399196,1,6.97712063394578,4.04140000000001
1000,22.1633051891259,18.1219051891259,0,5.26712842416595,4.04140000000001
1000,12.7677821605024,8.7263821605024,1,5.08541634391762,4.04140000000001
1000,12.7507867513215,8.70938675132152,1,6.04673385845213,4.04140000000001
1000,16.2951142237615,12.2537142237615,1,6.29607262991625,4.04140000000001
1000,7.75382177957181,3.7124217795718,1,7.20061750265528,4.04140000000001
1000,10.6258158595344,6.58441585953435,1,6.36782263927869,4.04140000000001
1000,10.0579727964768,6.01657279647677,1,7.88320647190101,4.04140000000001
1000,15.5233700616443,11.4819700616443,0,5.47048237068898,4.04140000000001
1000,11.1870551744167,7.14565517441667,1,5.7130033049559,4.04140000000001
1000,15.061080731419,11.019680731419,1,6.83187255305876,4.04140000000001
1000,17.8340131366403,13.7926131366403,0,6.00403426175133,4.04140000000001
1000,18.0049172963259,13.9635172963259,0,6.78106071539335,4.04140000000001
1000,5.20414065459053,1.16274065459052,1,8.16366527972041,4.04140000000001
1000,8.23699917212605,4.19559917212604,1,6.61954464383492,4.04140000000001
1000,9.12972213267591,5.0883221326759,1,5.6650246637187,4.04140000000001
1000,13.751200052064,9.70980005206394,1,5.87563904862663,4.04140000000001
1000,9.70700060347323,5.66560060347322,1,6.4356819479845,4.04140000000001
1000,21.6805201238021,17.6391201238021,0,3.71361188579871,4.04140000000001
1000,17.1195950149362,13.0781950149362,0,5.58736332152719,4.04140000000001
1000,16.444460772821,12.403060772821,0,5.67608198758194,4.04140000000001
1000,7.83722654538309,3.79582654538308,1,6.25624517230961,4.04140000000001
1000,22.3149904644829,18.2735904644829,0,7.60077777734734,4.04140000000001
1000,17.9867276936149,13.9453276936149,0,4.83008073434449,4.04140000000001
1000,8.82056841688038,4.77916841688037,1,5.66192077709028,4.04140000000001
1000,16.0738869672848,12.0324869672848,1,6.94541228372587,4.04140000000001
1000,17.3502183711409,13.3088183711409,0,6.40076145096479,4.04140000000001
1000,11.0708899815653,7.02948998156529,1,4.85255033914312,4.04140000000001
1000,14.3343014379599,10.2929014379599,0,4.4944841743755,4.04140000000001
1000,13.2468336790976,9.20543367909758,1,7.44852233927082,4.04140000000001
1000,14.9745144396971,10.9331144396971,1,5.60866209311465,4.04140000000001
1000,23.1022206657364,19.0608206657364,0,7.55810361869244,4.04140000000001
1000,16.3599701192879,12.3185701192878,0,6.1547467402821,4.04140000000001
1000,19.0547125562645,15.0133125562645,0,5.89126972743464,4.04140000000001
1000,16.6473389617128,12.6059389617128,1,6.61554424360772,4.04140000000001
1000,14.1807606244683,10.1393606244683,0,4.36784412129666,4.04140000000001
1000,10.2239792707185,6.18257927071852,1,5.7232786063416,4.04140000000001
1000,16.83279407753,12.79139407753,1,7.01681841312611,4.04140000000001
1000,6.7139196365008,2.67251963650079,1,4.81885464917236,4.04140000000001
1000,16.857488729746,12.816088729746,0,5.36715028093704,4.04140000000001
1000,13.1017244566658,9.0603244566658,1,5.69539094943669,4.04140000000001
1000,19.8306646215674,15.7892646215674,0,6.00742567386237,4.04140000000001
1000,7.20039674903617,3.15899674903616,1,6.80851964327661,4.04140000000001
1000,7.20420632622267,3.16280632622266,1,7.19204914719806,4.04140000000001
1000,17.2283520915794,13.1869520915794,0,5.68658903181063,4.04140000000001
1000,9.59343554183701,5.552035541837,1,5.18677166612869,4.04140000000001
1000,13.0988742058775,9.0574742058775,1,5.05518007683252,4.04140000000001
1000,23.0392535825093,18.9978535825093,0,5.44172565151536,4.04140000000001
1000,4.39418652717507,0.352786527175056,1,6.184410784742,4.04140000000001
1000,11.6779144974087,7.63651449740868,1,6.59988300135276,4.04140000000001
1000,8.05606618003168,4.01466618003167,1,7.5485252782249,4.04140000000001
1000,7.75252347788791,3.7111234778879,1,5.92086452659276,4.04140000000001
1000,5.25986342365346,1.21846342365345,1,6.17215512151414,4.04140000000001
1000,12.8370474541803,8.79564745418031,1,6.01983406358153,4.04140000000001
1000,4.34704058325855,0.305640583258537,1,6.56851998824376,4.04140000000001
1000,16.2508612614052,12.2094612614052,0,6.13933876666101,4.04140000000001
1000,11.0267150530485,6.98531505304845,1,5.68258810812426,4.04140000000001
1000,23.3246407142275,19.2832407142275,0,6.15943702863259,4.04140000000001
1000,20.4718152349931,16.4304152349931,0,5.3870466081934,4.04140000000001
1000,0.312710099326267,-3.72868990067374,1,6.01594954490699,4.04140000000001
1000,13.3720038182512,9.33060381825115,1,6.01059202606089,4.04140000000001
1000,8.75643662542024,4.71503662542023,1,6.53750530205832,4.04140000000001
1000,8.27717685582303,4.23577685582302,1,5.72473773025383,4.04140000000001
1000,11.1978162627814,7.15641626278142,1,7.29533534633968,4.04140000000001
1000,17.4030279395228,13.3616279395228,0,5.83120451231362,4.04140000000001
1000,25.2607120072877,21.2193120072876,0,4.99863916929029,4.04140000000001
1000,17.7946723754285,13.7532723754285,0,6.72569702782581,4.04140000000001
1000,3.02204753506061,-1.0193524649394,1,6.17736524060438,4.04140000000001
1000,18.5562207070982,14.5148207070982,0,6.93776128772311,4.04140000000001
1000,10.1231858992106,6.08178589921062,1,6.01071008206213,4.04140000000001
1000,20.9604973844145,16.9190973844144,0,6.01047146664248,4.04140000000001
1000,14.4755598495393,10.4341598495392,0,5.01291564714123,4.04140000000001
1000,8.54699364183119,4.50559364183118,1,5.8290838836208,4.04140000000001
1000,3.58068592044268,-0.460714079557334,1,7.84240589878656,4.04140000000001
1000,12.8203526443811,8.77895264438106,1,4.86203703517105,4.04140000000001
1000,6.27983995227001,2.23843995227,1,4.83240811233791,4.04140000000001
1000,18.629496482582,14.588096482582,0,6.88210217580651,4.04140000000001
1000,21.0225345794056,16.9811345794056,0,5.50894934349035,4.04140000000001
1000,13.2017920833155,9.16039208331546,1,4.74118436354233,4.04140000000001
1000,15.9193618289173,11.8779618289173,1,8.34901168003003,4.04140000000001
1000,17.6955759635324,13.6541759635324,1,7.40725223198135,4.04140000000001
1000,18.2369622046187,14.1955622046187,0,4.81785126212322,4.04140000000001
1000,23.3126384658692,19.2712384658692,0,6.63819132878577,4.04140000000001
1000,7.13247126108823,3.09107126108822,1,5.31550106467195,4.04140000000001
1000,8.52405428754548,4.48265428754547,1,5.74282492986426,4.04140000000001
1000,19.573787029995,15.532387029995,0,6.08914804692096,4.04140000000001
1000,18.9869305746787,14.9455305746787,0,6.98110869902346,4.04140000000001
1000,27.8895310700578,23.8481310700578,0,8.2854588906813,4.04140000000001
1000,11.9081555290734,7.86675552907343,1,7.16585653697591,4.04140000000001
1000,13.7340900304253,9.69269003042527,0,4.53006918283846,4.04140000000001
1000,13.5783298978442,9.53692989784415,1,6.02796000654432,4.04140000000001
1000,16.0972232101255,12.0558232101255,1,7.87731554873646,4.04140000000001
1000,4.81103387178558,0.769633871785572,1,5.49789639299579,4.04140000000001
1000,10.9260107476212,6.8846107476212,1,6.40230381917018,4.04140000000001
1000,6.85801920712498,2.81661920712497,1,3.93875632292849,4.04140000000001
1000,10.5756882057848,6.53428820578475,1,7.88031333202852,4.04140000000001
1000,16.9954975268146,12.9540975268146,1,7.48677069856963,4.04140000000001
1000,8.88317237572684,4.84177237572683,1,4.88880769018297,4.04140000000001
1000,18.5765036291372,14.5351036291372,0,7.40190778751321,4.04140000000001
1000,13.9366441421504,9.8952441421504,1,6.10333290694491,4.04140000000001
1000,17.9048009400692,13.8634009400692,0,5.49929434045876,4.04140000000001
1000,14.6851609540092,10.6437609540092,1,5.76968732506292,4.04140000000001
1000,11.5260956564996,7.48469565649958,1,5.94446437750457,4.04140000000001
1000,16.9755486446407,12.9341486446407,1,7.06319545655596,4.04140000000001
1000,9.77341057552488,5.73201057552487,1,5.89650746294697,4.04140000000001
1000,16.6888204566754,12.6474204566754,1,6.77355945173915,4.04140000000001
1000,2.92800876614871,-1.1133912338513,1,4.18312511289708,4.04140000000001
1000,5.21888352219162,1.17748352219161,1,4.89825396213646,4.04140000000001
1000,21.8294156442588,17.7880156442588,0,3.50528480297599,4.04140000000001
1000,14.9315280362193,10.8901280362193,1,6.246425077982,4.04140000000001
1000,11.1467972017709,7.10539720177087,1,5.7499724516235,4.04140000000001
1000,13.6526336794954,9.61123367949537,1,7.50000022307653,4.04140000000001
1000,7.02315250615138,2.98175250615137,1,5.82763287881453,4.04140000000001
1000,13.9540456341394,9.91264563413944,1,7.98904553288783,4.04140000000001
1000,13.0202425903579,8.97884259035791,1,6.69487916185729,4.04140000000001
1000,13.8030808767939,9.76168087679392,1,9.49114661899414,4.04140000000001
1000,11.9060406226407,7.86464062264071,1,5.69801838678847,4.04140000000001
1000,7.2677742332933,3.22637423329328,1,6.83936374841795,4.04140000000001
1000,24.9642299495213,20.9228299495213,0,5.84423482667382,4.04140000000001
1000,14.9946565017541,10.9532565017541,1,9.28484204844888,4.04140000000001
1000,4.55805838741259,0.516658387412576,1,6.89440182173924,4.04140000000001
1000,17.4435726056738,13.4021726056738,0,3.60802312064357,4.04140000000001
1000,2.62173393313122,-1.41966606686879,1,6.83496739133547,4.04140000000001
1000,7.69921353139461,3.65781353139459,1,5.13230024559321,4.04140000000001
1000,9.57655644598978,5.53515644598977,1,5.63098273113539,4.04140000000001
1000,12.3495454048613,8.30814540486131,1,6.49151257402494,4.04140000000001
1000,8.68262620936829,4.64122620936828,1,4.56993247418147,4.04140000000001
1000,18.370369388154,14.328969388154,1,7.90132327567364,4.04140000000001
1000,10.1631432305816,6.12174323058156,1,6.40006511345933,4.04140000000001
1000,13.8956393336413,9.85423933364129,1,6.53822547043201,4.04140000000001
1000,17.4702200594309,13.4288200594309,0,6.10375859017393,4.04140000000001
1000,20.8163745626957,16.7749745626957,0,7.57360142430949,4.04140000000001
1000,14.4759545598255,10.4345545598255,1,6.15762892013065,4.04140000000001
1000,19.3485573937513,15.3071573937513,1,8.45994735710647,4.04140000000001
1000,19.0158541046236,14.9744541046236,0,6.48418208537934,4.04140000000001
1000,13.3051048773817,9.26370487738171,1,5.66510163832783,4.04140000000001
1000,7.87819188151894,3.83679188151893,1,8.50833867502645,4.04140000000001
1000,1.63040294688446,-2.41099705311555,1,7.46809773473131,4.04140000000001
1000,-1.63965976850062,-5.68105976850063,1,4.33580068430925,4.04140000000001
1000,21.436379743093,17.394979743093,0,5.07223123778016,4.04140000000001
1000,12.567690036311,8.526290036311,0,3.95827751328355,4.04140000000001
1000,10.4748046935151,6.43340469351509,1,6.84051956306724,4.04140000000001
1000,14.6773240137148,10.6359240137148,1,7.35185858197948,4.04140000000001
1000,18.1749580689836,14.1335580689836,0,6.61613815742963,4.04140000000001
1000,24.2631950945209,20.2217950945208,0,7.49529068332834,4.04140000000001
1000,15.9724828086765,11.9310828086765,0,5.77855457232235,4.04140000000001
1000,12.5410574224524,8.4996574224524,1,6.51791048837834,4.04140000000001
1000,14.975483066277,10.934083066277,0,4.56145380793589,4.04140000000001
1000,21.0966574638665,17.0552574638665,0,5.34927667920758,4.04140000000001
1000,10.4828866719879,6.44148667198786,1,4.1366399271669,4.04140000000001
1000,9.2648892211391,5.22348922113909,1,4.73800296606185,4.04140000000001
1000,24.9757980632388,20.9343980632388,0,5.99620194454333,4.04140000000001
1000,7.0831544128657,3.04175441286569,1,5.54898515566805,4.04140000000001
1000,23.6859873848848,19.6445873848848,0,7.95117786894771,4.04140000000001
1000,14.2940572930295,10.2526572930295,1,7.6801533630273,4.04140000000001
