"scale","rf","rf.bias","rf.cr","rf.se","truth"
"0.2","0.0629737553486228","-0.0362237063077181","1","0.0174378862933473",0.0991974616563409
"0.2","0.0499846018345625","-0.0492128598217784","0","0.0174378862933473",0.0991974616563409
"0.2","0.117673146352844","0.0184756846965028","1","0.0174378862933473",0.0991974616563409
"0.2","0.1294748285822","0.0302773669258591","1","0.0174378862933473",0.0991974616563409
"0.2","0.136036119559117","0.0368386579027763","1","0.0174378862933473",0.0991974616563409
"0.2","0.139779502435132","0.040582040778791","1","0.0174378862933473",0.0991974616563409
"0.2","0.115219503599498","0.0160220419431576","1","0.0174378862933473",0.0991974616563409
"0.2","0.133989563169351","0.0347921015130103","1","0.0174378862933473",0.0991974616563409
"0.2","0.108940132275851","0.00974267061951012","1","0.0174378862933473",0.0991974616563409
"0.2","0.0855509372148703","-0.0136465244414705","1","0.0174378862933473",0.0991974616563409
"0.2","0.0763426134847048","-0.022854848171636","1","0.0174378862933473",0.0991974616563409
"0.2","0.0917034572273093","-0.00749400442903153","1","0.0174378862933473",0.0991974616563409
"0.2","0.110398268891721","0.0112008072353798","1","0.0174378862933473",0.0991974616563409
"0.2","0.0874590196053352","-0.0117384420510057","1","0.0174378862933473",0.0991974616563409
"0.2","0.105963805395397","0.00676634373905649","1","0.0174378862933473",0.0991974616563409
"0.2","0.0943030886616002","-0.00489437299474066","1","0.0174378862933473",0.0991974616563409
"0.2","0.107141388201343","0.00794392654500231","1","0.0174378862933473",0.0991974616563409
"0.2","0.14026937503396","0.0410719133776188","1","0.0174378862933473",0.0991974616563409
"0.2","0.141259260020994","0.0420617983646527","1","0.0174378862933473",0.0991974616563409
"0.2","0.135763699025817","0.0365662373694762","1","0.0174378862933473",0.0991974616563409
"0.2","0.133797057009064","0.0345995953527228","1","0.0174378862933473",0.0991974616563409
"0.2","0.100862625706676","0.00166516405033512","1","0.0174378862933473",0.0991974616563409
"0.2","0.146411691916012","0.0472142302596714","1","0.0174378862933473",0.0991974616563409
"0.2","0.133640972003243","0.0344435103469017","1","0.0174378862933473",0.0991974616563409
"0.2","0.0836754312136047","-0.0155220304427361","1","0.0174378862933473",0.0991974616563409
"0.2","0.107758459738913","0.00856099808257227","1","0.0174378862933473",0.0991974616563409
"0.2","0.0723721141828536","-0.0268253474734873","1","0.0174378862933473",0.0991974616563409
"0.2","0.103124102241469","0.00392664058512787","1","0.0174378862933473",0.0991974616563409
"0.2","0.130587918499078","0.0313904568427375","1","0.0174378862933473",0.0991974616563409
"0.2","0.113813560261311","0.0146160986049706","1","0.0174378862933473",0.0991974616563409
"0.2","0.155180615031748","0.055983153375407","0","0.0174378862933473",0.0991974616563409
"0.2","0.0477870324530782","-0.0514104292032626","0","0.0174378862933473",0.0991974616563409
"0.2","0.108463393980614","0.00926593232427286","1","0.0174378862933473",0.0991974616563409
"0.2","0.108119298940063","0.00892183728372259","1","0.0174378862933473",0.0991974616563409
"0.2","0.0995499548148365","0.00035249315849567","1","0.0174378862933473",0.0991974616563409
"0.2","0.115773494646088","0.0165760329897475","1","0.0174378862933473",0.0991974616563409
"0.2","0.101238825770998","0.00204136411465727","1","0.0174378862933473",0.0991974616563409
