"scale","rf","rf.bias","rf.cr","rf.se","truth"
"0.2","-0.0609265150698977","-0.0232978625754213","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0244960095356993","0.013132642958777","1","0.0526354981894994",-0.0376286524944763
"0.2","0.00308853718005442","0.0407171896745308","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0136604004955064","0.0512890529899828","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0968484608880972","0.134477113382574","0","0.0526354981894994",-0.0376286524944763
"0.2","0.0543078548365978","0.0919365073310742","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0377727722099148","-0.000144119715438484","1","0.0526354981894994",-0.0376286524944763
"0.2","0.034095803366342","0.0717244558608183","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0476063977585884","0.0852350502530648","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0234737317558593","0.014154920738617","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0306584187819399","0.0682870712764162","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0525110068672303","-0.014882354372754","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.117643519373309","-0.080014866878833","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0134452517957873","0.0510739042902636","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0430360939404579","-0.0054074414459816","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0164132840324464","0.0540419365269227","1","0.0526354981894994",-0.0376286524944763
"0.2","0.00779550757892888","0.0454241600734052","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0183443562105253","0.0559730087050017","1","0.0526354981894994",-0.0376286524944763
"0.2","0.00590060375330381","0.0435292562477801","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0762239833077153","-0.038595330813239","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0155508516852926","0.0531795041797689","1","0.0526354981894994",-0.0376286524944763
"0.2","0.00606448853053143","0.0436931410250078","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0192698516528472","0.0568985041473236","1","0.0526354981894994",-0.0376286524944763
"0.2","0.000893066864336656","0.038521719358813","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.106214827444471","-0.0685861749499942","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0731820468987483","-0.035553394404272","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.123718072856944","-0.0860894203624675","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0684652386556904","0.106093891150167","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0606331532949981","-0.0230045008005217","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0336743030054025","0.0713029554998789","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.00148449857572586","0.0361441539187505","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.104472713125146","-0.0668440606306694","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0337745644219075","0.0714032169163838","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0719876197813933","0.10961627227587","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0509199281863731","0.0885485806808495","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0100510558538534","0.0476797083483297","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.117476297750527","-0.0798476452560509","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0688386151837468","0.106467267678223","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0388261156624308","-0.00119746316795444","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0237217416417582","0.0139069108527181","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.050971343126447","-0.0133426906319707","1","0.0526354981894994",-0.0376286524944763
"0.2","0.113323317478874","0.15095196997335","0","0.0526354981894994",-0.0376286524944763
"0.2","-0.00437996938647767","0.0332486831079987","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0199329451714424","0.0575615976659187","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0651956625450048","-0.0275670100505284","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0439239724542744","0.0815526249487507","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0467419646340936","-0.0091133121396173","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.00121142864359514","0.0364172238508812","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0309319488007775","0.00669670369369879","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0204114962385403","0.0580401487330167","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.14046082736407","-0.102832174869593","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0892076457684047","-0.0515789932739283","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0378801308383746","-0.00025147834389827","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.10402892914019","-0.0664002766457134","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.076113051775366","-0.0384843992808896","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0523721347721684","0.0900007872666447","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.110636475377908","-0.0730078228834312","1","0.0526354981894994",-0.0376286524944763
"0.2","0.00694679520843056","0.0445754477029069","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0512502220708695","-0.0136215695763932","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.120867084268502","-0.0832384317740259","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.042820523112936","-0.00519187061845972","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0494623429666694","0.0870909954611457","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0551396680143037","0.09276832050878","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0759131188135901","-0.0382844663191138","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0702447011115795","0.107873353606056","1","0.0526354981894994",-0.0376286524944763
"0.2","0.00337761322582963","0.041006265720306","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.052257620893275","-0.0146289683987987","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0236753448752833","0.013953307619193","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.00942044427708733","0.028208208217389","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0703482993721022","-0.0327196468776259","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0410532507424303","-0.00342459824795394","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0777116243313823","0.115340276825859","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0175032470798588","0.0201254054146175","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0220296936934824","0.0155989588009939","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0381426605882911","-0.000514008093814744","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0272424399465332","0.0648710924410095","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0235820426000476","0.0140466098944287","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.111748068274588","-0.0741194157801117","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.135961953710466","-0.0983333012159896","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0585045722076345","-0.0208759197131582","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0245850587557639","0.0622137112502402","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0128485180214645","0.0247801344730119","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0489896445998416","-0.0113609921053652","1","0.0526354981894994",-0.0376286524944763
"0.2","0.034913327250144","0.0725419797446203","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.00761461133588959","0.0300140411585867","1","0.0526354981894994",-0.0376286524944763
"0.2","-0.0938593642855264","-0.0562307117910501","1","0.0526354981894994",-0.0376286524944763
"0.2","0.0118009273712756","0.0494295798657519","1","0.0526354981894994",-0.0376286524944763
"0.2","0.00884831457087676","0.0464769670653531","1","0.0526354981894994",-0.0376286524944763
