"scale","rf","rf.bias","rf.cr","rf.se","truth"
"0.2","0.353802407603304","-0.734210821855676","1","1.52737995701392",1.08801322945898
"0.2","0.538486793987808","-0.549526435471172","1","1.52737995701392",1.08801322945898
"0.2","2.51201265720879","1.42399942774981","1","1.52737995701392",1.08801322945898
"0.2","-1.39278884161238","-2.48080207107136","1","1.52737995701392",1.08801322945898
"0.2","1.16550379731854","0.0774905678595559","1","1.52737995701392",1.08801322945898
"0.2","-3.04602820099493","-4.13404143045391","0","1.52737995701392",1.08801322945898
"0.2","0.554104547717728","-0.533908681741252","1","1.52737995701392",1.08801322945898
"0.2","1.43854464610557","0.350531416646589","1","1.52737995701392",1.08801322945898
"0.2","-0.666774953915315","-1.75478818337429","1","1.52737995701392",1.08801322945898
"0.2","-0.549747932500665","-1.63776116195965","1","1.52737995701392",1.08801322945898
"0.2","0.822927751105539","-0.265085478353441","1","1.52737995701392",1.08801322945898
"0.2","-0.0915116700349046","-1.17952489949388","1","1.52737995701392",1.08801322945898
"0.2","2.12716213388669","1.03914890442771","1","1.52737995701392",1.08801322945898
"0.2","1.82769747399716","0.739684244538182","1","1.52737995701392",1.08801322945898
"0.2","-1.44149499401767","-2.52950822347665","1","1.52737995701392",1.08801322945898
"0.2","1.07018711370627","-0.0178261157527118","1","1.52737995701392",1.08801322945898
"0.2","2.57706816770537","1.48905493824639","1","1.52737995701392",1.08801322945898
"0.2","1.49215624896834","0.404143019509355","1","1.52737995701392",1.08801322945898
"0.2","1.01102361455695","-0.0769896149020326","1","1.52737995701392",1.08801322945898
"0.2","-0.797712332891621","-1.8857255623506","1","1.52737995701392",1.08801322945898
"0.2","4.42052543792029","3.33251220846131","1","1.52737995701392",1.08801322945898
"0.2","2.40404298825743","1.31602975879845","1","1.52737995701392",1.08801322945898
"0.2","1.95884404231052","0.870830812851544","1","1.52737995701392",1.08801322945898
"0.2","-0.600034942058166","-1.68804817151715","1","1.52737995701392",1.08801322945898
"0.2","2.92243009423475","1.83441686477577","1","1.52737995701392",1.08801322945898
"0.2","-0.590558132967004","-1.67857136242598","1","1.52737995701392",1.08801322945898
"0.2","0.201650082655938","-0.886363146803042","1","1.52737995701392",1.08801322945898
"0.2","-1.00193198143823","-2.08994521089721","1","1.52737995701392",1.08801322945898
"0.2","1.12073082330573","0.0327175938467548","1","1.52737995701392",1.08801322945898
"0.2","3.45548784726234","2.36747461780336","1","1.52737995701392",1.08801322945898
"0.2","2.43172607896789","1.34371284950891","1","1.52737995701392",1.08801322945898
"0.2","0.516886508187618","-0.571126721271362","1","1.52737995701392",1.08801322945898
"0.2","0.283367510999085","-0.804645718459895","1","1.52737995701392",1.08801322945898
"0.2","1.70888428159128","0.620871052132301","1","1.52737995701392",1.08801322945898
"0.2","-2.16642809778653","-3.25444132724551","1","1.52737995701392",1.08801322945898
"0.2","0.58880029245271","-0.49921293700627","1","1.52737995701392",1.08801322945898
"0.2","2.05278625773133","0.964773028272354","1","1.52737995701392",1.08801322945898
"0.2","0.959538818782157","-0.128474410676823","1","1.52737995701392",1.08801322945898
"0.2","0.739640084292589","-0.348373145166391","1","1.52737995701392",1.08801322945898
"0.2","-0.791810242895323","-1.8798234723543","1","1.52737995701392",1.08801322945898
"0.2","2.56621554139058","1.4782023119316","1","1.52737995701392",1.08801322945898
"0.2","2.16929883718092","1.08128560772195","1","1.52737995701392",1.08801322945898
"0.2","0.1751301633766","-0.912883066082379","1","1.52737995701392",1.08801322945898
"0.2","-0.449776033388055","-1.53778926284703","1","1.52737995701392",1.08801322945898
"0.2","2.20748213871506","1.11946890925608","1","1.52737995701392",1.08801322945898
"0.2","0.197966634182407","-0.890046595276573","1","1.52737995701392",1.08801322945898
"0.2","1.63406553329496","0.546052303835978","1","1.52737995701392",1.08801322945898
"0.2","5.56347099998202","4.47545777052304","0","1.52737995701392",1.08801322945898
"0.2","0.0157386155244978","-1.07227461393448","1","1.52737995701392",1.08801322945898
"0.2","4.02503016464185","2.93701693518287","1","1.52737995701392",1.08801322945898
"0.2","2.04058323876882","0.952570009309845","1","1.52737995701392",1.08801322945898
"0.2","3.95521433210725","2.86720110264827","1","1.52737995701392",1.08801322945898
"0.2","-0.512090735492372","-1.60010396495135","1","1.52737995701392",1.08801322945898
"0.2","-0.141886000763463","-1.22989923022244","1","1.52737995701392",1.08801322945898
"0.2","1.00147689568798","-0.0865363337710008","1","1.52737995701392",1.08801322945898
"0.2","3.12163537899404","2.03362214953506","1","1.52737995701392",1.08801322945898
"0.2","-0.983306249021737","-2.07131947848072","1","1.52737995701392",1.08801322945898
"0.2","3.00096164740632","1.91294841794734","1","1.52737995701392",1.08801322945898
"0.2","-2.90586934617616","-3.99388257563514","1","1.52737995701392",1.08801322945898
"0.2","0.300739839458835","-0.787273390000145","1","1.52737995701392",1.08801322945898
"0.2","3.92500051295961","2.83698728350063","1","1.52737995701392",1.08801322945898
